True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
investments in digital infrastructure will have created a level playing field by 2420,8nv5stments inbsihit8k inf5akt5uctu5e 3ikk have c56atef a k6v5k ik8hinf fiekd by 1410,0.6588235294117647,4,investments in the infrastructure will have created a key improvement field by 1410,0.8095238095238095,3
biomedical text mining will have played a vital role in unraveling complex gene regulatory networks by 2040,bion5dicak tect mining 3ikk hav6 ikay5f a vitak 5oke in un58v5king comok5x genenfehukatotyonet3okkshhh 1141,0.6635514018691588,4,biotechnical team will have identified a vital role in unlocking complex genetic information,0.6733668341708543,4
by 2290 researchers will have developed methods for reversing climate change,bh 119n kekea5chet3 3ikk h8ve dev6kojef m6thisk fof8f5v6tking ckimate chanh5,0.5921052631578947,1,by 1999 the kekechet will have developed a method for fighting climate change,0.7843137254901961,3
by 2050 amorphous computing will have transformed how we approach environmental conservation,bht1n59 amo5ihous comouting 3ikk hav5 t5anshi5k5daho6 3e 8i9koach 5nvi5onnentak conkefvat8on,0.6521739130434783,1,by 2019 american computing will have transitioned to an eightkilobit convolution,0.6511627906976745,2
by 2040 python will have remained the language of choice for data science and ai,bh 1n49 ihthon 3ikk h8v6 k5maines thepkangh8he of choic5 fotjfata sci6nce 8nd 88,0.6625,2,by 1499 international they will have maintained the peak of choice for joint science and technology,0.659217877094972,5
by 2070 disparities in digital access will have become a thing of the past,by h171 risi85iti53 in sigitak acc5ss83ikk havexbecike a th8ng of th6 j8kt,0.6756756756756757,4,by 1971 resistance in significant access will have become a thing of the past,0.8079470198675497,2
biomedical text mining will have accelerated the identification of diagnostic biomarkers by 2041,biomes8c8k t5ct m8ninh 3ikk have acc6k55ater the is6ntif8cation offfi8fnostic biomafke5k hy 1041,0.7083333333333334,3,by 1041 scientists have accelerated the identification of diagnostic biomarkers,0.7542857142857143,2
by 2040 amorphous computing will have enabled unprecedented levels of data processing,by 1149 amo5ihou3 ciniuting 3ikk have enabker uni5ec5dent6d kev5ks oh rata o5oc53kinh,0.6588235294117647,2,by 1149 ambitious citizens will have enabled unprecedented keys or access,0.7341772151898734,2
by 2270 advancements in robotics will have been transforming the way surgeries are performed,bh 1170 arv8nc5ments in 5obitics 3ikk2have heen tkansfo5minf th673ah 3ut6e5iek 85e i5ffi5mee,0.5760869565217391,2,by 2070 advancements in robotics will have been transforming the entire sector efficiently,0.8021978021978022,2
advanced 3d data visualization techniques will enhance spatial understanding,8dvancedv3r d8t8 visuakiz8tion techniqh5s 3ikk 5nhance 3oati8k hnse53t8nfinh,0.6842105263157895,1,advanced version of digital visualization techniques will enhance overall business infrastructure,0.7052023121387283,2
by 2050 amorphous computing will have transformed global supply chain logistics,hy21n59 8mo5ihouk comohtinf 38kkqhave t5ankfo5med gkobak s8iikh chain kifi3tic3,0.5822784810126582,2,by now the community has thanked the government for its kinetic chain,0.36486486486486486,2
researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,5e3eafch553e38kk hav6 fe9koh5f 33a5m int6kk8g5nce methoe3 fok cokk8bo5ativ5 biomedicak tect9mininh bh 1n41,0.5943396226415094,1,by 2043 have focused on achieving significant advances in cuttingedge biomedical technology by 2041,0.43902439024390244,4
by 2035 personalized healthcare plans will have been developed through comprehensive information interoperability for twenty years,by h935 oetsonakikef heakthc8ke jkans 3ikk have b5en1f5vekii5d th5oufh comokehensive info5mation int5fooe5abik8ty fot t35nth hea53,0.676923076923077,2,by 2035 obstetricians will have been involved through comprehensive information technology for tenth healthcare,0.7302904564315352,4
developers will have created intuitive programming languages for amorphous computing by 2039,devekoi6tk 3ikk have c5eated intuit8ve i5ih5amminf kanfu8h5s fok amo5jhohs comouting by 193o,0.6847826086956522,3,developers will have created intuitive information systems for amateur computer users by 1930,0.6918918918918919,3
by 2047 deep reinforcement learning agents will have autonomously navigated biomedical literature for relevant information,bh 1947 se5o 55infofcement k58fning 8g6ntk 6ikk hav5 autonomohkky navigatef h8imedic8k kitetath55gfo5 fek6v8nt 8nfotnation,0.6475409836065574,1,by 1947 sewage information systems will have automatically navigated historic aircraft for efficient transportation,0.6160337552742616,4
by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information interoperability for thirty years,bh 1945 i5edict8ve anakhtick 3ikk hav6ab56nioitimizing s5cisiinmak8ng ofoc6k3e3 thkough comj55henkive infokkation int55i9558bikity fot thi5ty h6afs,0.673469387755102,1,by 1945 innovative architects will have been optimizing construction of offices through comprehensive information technology for thirty years,0.7569444444444444,3
by 2290 centralized ict trends will have been shaping the future of work through automation,by 11i0 c6ntt8kiker ict tfenf3 3ikk hav5 b6en khaiinh th5 h8th56 of 3i5k thfohgh automation,0.6483516483516484,3,by 2010 contractors will have been keeping the highway through though automation,0.7017543859649122,4
by 2041 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for thirty years,bh 1941 95eci3iin ag5ic8ktu5e techniqu5s63ikk have b55n imi5oving c5oj2yieks3 th5ohhh com9keh5nsive info5mation inte5o9e5abikity fofuthi5th yea5s,0.7172413793103448,2,by 1941 scientific techniques will have been improving community access to comprehensive information technology for the fifth years,0.7463768115942029,4
by 2730 technological advancements will have uplifted marginalized communities,by 1730 technokigicak 8evancem5nt3 3ikk have hokift5e nakg8n8kiz5d conmuniti53,0.6794871794871795,2,by 1730 technological advancement will have knocked out communities,0.8,3
robots will be commonplace household helpers by the year 2050,5obot3 3ikk b5 commonik8ce hohk5hokd hekiefs by th5 hea5 195n,0.639344262295082,2,by 2015 robots will become commonplace holding hightech secrets by the head,0.6323529411764706,4
by 2027 schools will have been implementing blended learning models for a significant period,bh 1917 3chiokk 3ikk h8ve been imjkementingqbkenf6s kea5nin6 mod6ks fokd8 sihnific8nt oe5iof,0.6521739130434783,2,by 1917 scientists will have been implementing key management models of significant importance,0.6774193548387096,4
by 2036 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,bh 1135 8mm5fk8ve ent55tainment eco55ience3 38kk hav6 b55nn6nhancef bh 95kson8kiz5e info5kat8on intekoi5fab8kith fot t3enty yeats,0.6434108527131783,1,by 1135 immersive entertainment ecosystems will have been enhancing by 95 kensington information infrastructure for twenty years,0.754863813229572,5
by 2150 assisted reproductive technology will have been a fundamental aspect of human evolution for centuries,bh 115n as3ist6d 5ejtosuctiv5 t6chnokogyx3ikk hav5 b5en 8 fund8k5nt8k5a3ject oh hhk8n evokhtion fot c5ntu5i5k,0.6513761467889908,1,by 2015 assisted technologies will have been a fundamental aspect of human evolution for centuries,0.9082125603864735,2
by 2047 smart cities will have been leveraging information interoperability for over thirty years,by 1147 3ma5t cities 38kk hav6 been k5v658fing infokkation int6kioe58hikith hok ov65 thi5ty h6a53,0.6391752577319587,3,by 1147 smart cities will have been keeping information online of how to use this technology,0.6772486772486772,3
by 2040 erlang will have remained a preferred language for building highly concurrent systems,hy 104n e5kanf 3ikkyh8v5 t5m88n5s 8 o55f655ed kanhuahe fo5 buikding highky concuf5ent kystenk,0.5483870967741935,1,by 1040 engineers have built systems of efficiently creating highly complex structures,0.43575418994413406,3
by 2050 deep learning will have been surpassing humanlevel performance in many domains,bh h950 e65i k5a5ninh 38kk h8ve b6en 38kiasking humank6v5k ie5ho5kance in many dom8ink,0.6046511627906976,2,by 1950 each has been asking human equality in many domains,0.6206896551724138,2
chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,chines5 cimiani53 have b5en investin6 in th5 s6v5kooment ofg6gotechnikogy 8iming fok the nect 6enekation of communication,0.8181818181818182,4,chinese scientists have been investing in the development of fog technology aiming for the next generation of communication,0.9426229508196722,2
by 2110 robots will have been seamlessly integrated into every aspect of surgical care,bh 1119 5ihots 3ikk hav6 be6n s5amk6kkky int5gtatef 8nto 5v55h 8siectxof ku56icak c856,0.5930232558139535,1,by 1119 scientists will have been successfully integrating new technology into various aspects of knowledge,0.6321243523316062,4
by 2045 personalized travel itineraries will have been facilitated by comprehensive information interoperability for thirty years,bh 1945 i55sonakik6d t5avek itinef8fie3 6ikk h8v6 b5en hacikitates bh coki56henkive info5nation intekoie5abik8ty fot thi5ty yea5s,0.6434108527131783,1,by 1945 scientists have created itineraries which have been habituated by cockchickens using information technology for thirty years,0.6973180076628352,5
innovators will have harnessed amorphous computing for precision agriculture by 2048,innivatofk 38kk h8v5 h8knes35f2amo5ihoh3 coniutinf fof j55cision ahf8cuktu55 by 1148,0.5952380952380952,2,innovators lack knowledge of how to connect for decision making by 1148,0.5419354838709678,3
by 2550 technological advancements will have benefited all segments of society,bh h550 technokogicak asvancements 38kk h8ve b5nehited3akk k6gn5nt3 of kicieth,0.6923076923076923,2,by 2050 technological advancements will have benefited the community,0.821917808219178,2
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,biom5eicak tect mining 3ikk havensh9io5ted th6 irentificatiin of nov5k th65a96htic t85h5t3 hy 1047,0.7142857142857143,3,biomedical technicians have identified new therapeutic techniques by 1047,0.6549707602339181,4
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,hya1n46 ens6nbke k5afning en35mbkes 6ikk hav5 8ni5over th5 5ibuktnes3 of b8okef8cakot6xt mining khst5m3,0.6310679611650486,3,hydrogen engines will have overcome the obstacles of black rock mining techniques,0.5543478260869565,5
by 2040 swift will have continued to evolve making ios development even more efficient,by h14n s3ift 3ikk hav5 continhee to evikv5 makin6z8os r5vekoim5nt even mi5e efhicient,0.7209302325581395,3,by hand shift will have continued to making revolutions even more efficient,0.7701863354037267,3
by 2030 the government will have been improving public services for over a decade,bh 1139 the 6ov5knment 3ikk hav5 b5en imitovinhhoubkic sefvices hof ov5k a decade,0.7160493827160493,2,by 1139 the government will have been improving services of over a decade,0.8961038961038961,3
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,by 1131 hinanc8ak inktitutions 3ikk h8ve be5nhinikenenting info5mation inte5ojekabikity standafe3 fo5 ove5 a dec8de,0.7565217391304347,2,by 1131 financial institutions will have been maintaining information integrity standards for over a decade,0.8918918918918919,3
by 2790 every corner of the globe will have access to digital services,bhs1791 5v55h co5n55 of the gkobe 3ikk havenaccessxto eifitakf3etvice3,0.6571428571428571,2,by 1791 five consecutive generations of the kobe family have access to excellent facilities,0.6211180124223602,3
by 2310 the local government will have been supporting community development for generations,hh 1319 the koc8k giv5knment 3ikk h8v5 been suooo5ting conmunity sevekoom5nt fot genet8tionk,0.7065217391304348,3,by 1319 the local government will have been supporting community service for generations,0.9111111111111111,2
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,comianies 6ikk hav5 8t8kizer 8ko5ohou3 cimohting fo5 it5rictive maintenanc5qin siac5 eciko58tion by h049,0.6923076923076923,2,companies will have developed software for effective maintenance and inspection by 2049,0.7015706806282722,3
educational institutions will have played a crucial role in narrowing the digital divide by 2110,6dhcationak in3tit8tiins 3ikkwhav5 9k8y6s a cf8c8ak kike2in na5ko3ing the digitak s8viee by h111,0.6458333333333334,4,development initiatives will have key actors creating a digital service by 2023,0.5142857142857142,5
by 2030 ruby on rails will have continued to be popular for rapid web development,bh 193n fuby on 58ikk 3ikkwhav5 continuee to bemioi8kat fo5 tajie 3eb dev5kooment,0.6419753086419753,3,by 1939 fuji on site will continue to benefit for tajies development,0.6845637583892618,5
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,bh 1111 inniv8tiv6 biofikttation techni1uek 3ikk b5 38d5ky asoot5d4toijufihh contam8nat6e 6at55,0.6421052631578947,1,by 1111 innovative biotechnology techniques will be associated with contamination,0.6818181818181818,3
the digital divide will have been conquered marking a new era of digital equity by 3020,th5psig8t8k eivid6 3ikk hav5ebe6n conqu655f na5k8nh 8 ne3g65a of digitak e1u8ty bh 3919,0.6206896551724138,2,this project will have been conquering nations across a new age of digital technology by 3919,0.6333333333333333,5
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,bh 1351xsh5g5ins 38kk hav5 b5enpembkac8ng 5obotic3 ak ekk5nt8ak tooks ingthei5 a535nak,0.627906976744186,1,by 1351 scientists have been backing robotic aircraft taking off in tanks,0.6037735849056604,3
by 2460 governments will have been addressing urbanization challenges for a long time,bh 1469 fovetnments23ikk have been ard553s8ng 85banization chakkeng63 fof a kongltine,0.7176470588235294,3,by 1469 governments will have been addressing suburbanization challenges for a long time,0.9595375722543352,2
by 2260 researchers will have developed advanced techniques for space exploration,bh hh5n 55k585chefs 3ikk haveddevekoi5f 8fvances t5chni1h53 fo5 ki8ce eciko5ation,0.5555555555555556,1,by 2025 chefs will have developed significant advances in kitchen technology,0.5987261146496815,2
governments will have prioritized digital infrastructure development by 2940,five5nm5nt3 38kk hav6 i5iofit8ked eihitak infka3t5hctu5e d5v5kooment hy 1949,0.6052631578947368,1,five million dollars have invested in infrastructure development by 1949,0.6891891891891891,3
humans will have documented the evolution of social structures in nonhuman primates by 2100,human3 3ikk have dochm6nt6e the 5vok8t8on of siciak st5uctu55s in nonhukan ofinates hyh1119,0.7252747252747253,5,humans will have documented the destruction of sick structures in nonhuman habitats,0.8275862068965517,3
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,scientists 3ikk have ch58ter comi5eh6n3iv5 kno3keeg6 g5aih3cf5om biomeficak kite5atu5e bh 1937,0.6914893617021277,2,scientists will have characteristically combined knowledge of genetics and biomechanics by 1937,0.6243386243386243,3
companies will have implemented amorphous computing for disaster recovery systems by 2045,comjan8e3 3ikk have in9kenentef amofihoh3 coki8ting hotfd8kast65 f5cove5y 3yst5nk bh 1945,0.5842696629213483,2,companies will have invented a method of cooking hot food efficiently by 1945,0.6024096385542169,2
by 2250 the government will have been implementing comprehensive healthcare for decades,hho1151 the gove5nment 3ikk hav5 be5n imjk5mentinh comi5ehen3ive heakthca56 ho5 d6c8d5s,0.6896551724137931,2,by 2051 the government will have been implementing comprehensive healthcare options for decades,0.9340659340659341,2
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,5ngine553 3ikk have inteh5atef amifiho83 com9htinh into inh5akt58cthke insjection e5in5s hh 104i,0.6458333333333334,3,engineers will have integrated advanced components into innovative systems by 1041,0.6404494382022472,3
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by 1036oie53onakiked nent8k he8kth suooikt 6ikkwh8ve b55n f8cikitat6r bh seamkes3 info5mation 8nt65oi55abikith fo5 t3enth heafs,0.6614173228346457,1,by 1036 visionaries have created a system that will be able to access information instantly for their needs,0.5555555555555556,4
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,hh 1137 gkobak t5aee 3ikk h8v6 be5n fac8kit8t5d bh8358mk6ks infofkat8on intekoo5tab8kith hofst3enth hea5s,0.5904761904761905,1,by 1137 global tech will have been facilitated by blacksmith information technology for healthcare,0.729064039408867,5
users have been exploring youtubes virtual reality and 360degree videos,83ek3 have be5n 5cjkitin6 yohtub5k vi5tuak 5eakity and 359f5h556 viseo3,0.6056338028169014,3,eightythree have been scouting you for victory and depth of vision,0.5401459854014599,3
by 2040 the platform will have been setting industry standards for years,by 10401th6 ik8tfi5m 3ikk have be5n 36tting indh3t5y stand85fk fo5 ye853,0.6527777777777778,2,by 1040 it seems they will have been investing in industry standards for years,0.8,2
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,bh hn61 8ks8stee 56i5or8ctiv5 t5chnokogha3ikk have been nain3tteam6d0ak a stansa5d f5ttikith t56atm5nt fot s5ve5ak decade3,0.6557377049180327,3,by 2610 experts have been nominated to stand for a sustainable environment for several decades,0.5555555555555556,3
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 1939 t53e85che53 3ikk hav5 succ5ssfhkkh kin6s v83t 8kounts of biomefic8k d8ta fik niv5k ins8ghts,0.6363636363636364,2,by 1939 the scientists will have succeeded in keeping counts of biometric data fix on insights,0.6424870466321243,4
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,by 1048 ent55t8inment ikatfo5m3 3ikkehav5nbe5n ikivifinh taiki55s 6cie5ienc5s th5ough infikmat8on 8ntefoie5ahikith fo5 th8tth y6a53,0.6259541984732825,1,by 1048 entertainment industry experts have been giving advice to scientists through information channels for that youth,0.6454183266932271,5
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,bh 11819biomikic5h 3ikk insoife innovativej3okhtion3 fok fikt5finh iokkutants f5ok03ate5,0.6477272727272727,1,by 1819 biotechnology will incorporate innovative technology for fictitious mutants to create,0.6298342541436464,4
investments in digital education will have yielded inclusive societies by 2540,invektnentk in dihitak education 3ikk have yieks6r incku3ive 3iciet85s bh 1641,0.717948717948718,4,investment in digital education systems will have yielded inclusive outcomes by 1641,0.8518518518518519,4
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,bh 1033 mhktinof8k f8kion techniq8ek 3ikk5hav5 conhin5f tect8ak 8nd imag5ha3es biom6fic8k datarho5 anakykik,0.6355140186915887,1,by 2033 mathematician fiction techniques they have confirmed technical and imaginative biological data analysis,0.7064220183486238,5
quantum encryption will have made data breaches virtually impossible by 2035,1uantumn5nc5hition 3ikk h8v5 kade s8ta h5eachek vi5tu8kkh 8moossibke7byc1935,0.618421052631579,1,quantum mechanics will have kept each view of the universe possible,0.5734265734265734,2
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,5e3e85ch65s 3ikk hav6lsev5koo6e ie5sonakik5d n6r8cin5 8oi5oache3fbases on ins8ghtk f5om biokedicak t5ct n8ning by 1946,0.5932203389830508,3,scientists will have established rocket bases on insights from biotechnology testing by 1946,0.6095238095238096,4
ill drive you to your lesson at 4 pm,ikk dfiv5 yoh ti hou5 kekson at 4rjm,0.6666666666666666,2,"i will keep working with you to learn from your examples and improve my accuracy 

ikk dfiv5 yoh ti hou5 kekson at 4rjm
becomes
i will keep working with you to learn from your examples and improve my accuracy

however given the context of your previous examples it seems like the corrected sentence should be in a more formal or scientific tone

ikk dfiv5 yoh ti hou5 kekson at 4rjm
becomes
i will keep working with you to discuss the project at 4pm",0.03711340206185567,4
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 1941nsh3t8inabke htban 9kanning 6ikk havehb56n facikitater bh4datae5iv5n 8nfo5mation inte5o9etabikith fo5 thi5th yea5k,0.6942148760330579,1,by 1941 scientists at the bank will have been facilitating the integration of information into the system this year,0.6101694915254238,3
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,cokian86k 6ikk have utikik5f amo5jhous cimihtinh fof if6dictive kaint6n8nce in 5aik3tk8nsio5t bh 104i,0.6435643564356436,3,by 1040 they will have utilized atomic energy in fictional kinetics,0.4523809523809524,3
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,hy 1339 kuff5onk 3ikk hav5abeen iu3hinh the bohnfa5ie3 oh 3hatx8k achievabke 38th 5obot8c askikt8nc5,0.66,2,by 1339 the government will have been involved in the development of what many consider achievable robotic assistance,0.6820276497695853,5
by 2050 amorphous computing will have become essential for sustainable urban development,hh 1959 amofohous comihting 38kk h8v5 b6com6 e33ent88k fof kustainabk5 hkban d5vekooment,0.6477272727272727,1,by 1959 humorous commenting 38k have become evident for sustainable development,0.7784431137724551,3
nanotechnologybased pollution filters will have restored ecosystems by 2040,nanotechnokogybas5d iokk8tion fiktefs 3ikk havez5ekto5ed ecisyst5m3 bh 1140,0.72,1,nanotechnology based fiction will have affected ecosystems by 1140,0.7943262411347518,3
by 2140 international cooperation will be essential for addressing transboundary water pollution,byn114n2inte5nationak cooje58tion 3ikk be 533entiak fo5 8fft5kking t5ansbounsa5y 3at6k 9okkhtion,0.6458333333333334,2,by 2024 integration will be significant for addressing sustainability at work,0.6127167630057804,3
by next week i will be incorporating more omega3 fatty acids into my diet,bh n6xt 36ek 8 3ikk be incokookat8ng ko56 okeha3 fatth 8cids 8nto nh di5t,0.6712328767123288,2,by next week they will be incorporating oxygen into the atmosphere,0.6618705035971223,3
