True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2550 technological advancements will have benefited all segments of society,by 4558 technpl8yical advancememts wilo have benefited apl setmemts of soc8etu,0.8461538461538461,3,by 4558 technological advancements will have benefited all sections of society,0.9230769230769231,2
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,bipmedical text m8mingbwipo have supportedjthe identificati8n of npvel thera8euticwta5gets by 2947,0.8673469387755102,5,biomedical text mining will have supported the identification of novel therapeutic targets by 2947,0.9897959183673469,1
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,by e047 ensemble leafmimt emsembles eipo have in8foved theyfpb8stness of bi8nedicap tect n8nint systens,0.7669902912621359,4,by 2047 ensemble leafmimet ensembles will have improved the toughness of benign defect networks,0.7373737373737373,3
by 2040 swift will have continued to evolve making ios development even more efficient,by d940xswitt wilo have continued to ev8pve naoiny ios develo8ment even mofe efficient,0.8604651162790697,4,by 2490 scientists will have continued to improve any ion development even more efficiently,0.847457627118644,3
by 2030 the government will have been improving public services for over a decade,bu d830 the govefnment will have beem im0roving publicesefbices fpr pvef a decade,0.8518518518518519,3,by 2030 the government will have been improving public services for a decade,0.9681528662420382,1
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,bu d03a 5inancial instit8ti8ns wiolqhave6been implementiny imfpfmation intefopefability standafdswfof ove5 aldecade,0.8260869565217391,1,by 2025 financial institutions will have been implementing information interoperability standards for over a decade,0.9826086956521739,1
by 2790 every corner of the globe will have access to digital services,byk4890 eve5y cornef ofuthe tlobe wilo9have accessdto digital sefvixes,0.8285714285714286,2,by 2480 every corner of the globe will have access to digital services,0.9714285714285714,1
by 2310 the local government will have been supporting community development for generations,by d338 the opcalngove5nment sillahave been su0ppfting c8mmunity debelo8ment fof genefat88ns,0.8152173913043478,3,by 2338 the local government will have been supporting community development for generations,0.9782608695652174,1
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,cpm8anies wiol have utilized amo50hpus cpnputing f8f 8fedictive ma8mtenamce im spaxe exppofat8on bu d049,0.7884615384615384,2,companies will have utilized advanced computing power for predictive maintenance in space exploration by 2050,0.8826291079812206,3
educational institutions will have played a crucial role in narrowing the digital divide by 2110,educationap institutions will have ppayed a c5uc8ao fole in na5fpwing the dit8tap d8vide by 4xs0,0.8333333333333334,6,education institutions will have played a crucial role in advancing the digital divide by 2050,0.9157894736842105,3
by 2030 ruby on rails will have continued to be popular for rapid web development,by 4030hrubu pn faios wiol have continued to1be pppulaf fofrfa8id web development,0.8395061728395061,2,by 4030 the firm will have continued to be popular for robust web development,0.810126582278481,2
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,by d3s0 inn8vative bipfilt5at8pn techniques eipl be widely adppted tp pufify contaminated watef,0.8526315789473684,4,by 2030 innovative bioplastic techniques will be widely adopted to purify contaminated water,0.93048128342246,2
the digital divide will have been conquered marking a new era of digital equity by 3020,the ditital div8de sipl have been xonquefed2ma5k8ng a neebefa ofpd8gitap eq8itynby 3029,0.7931034482758621,3,the digital divide will have been conquered making a need for better equity by 3029,0.8470588235294118,3
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,bu d350 su5yeons wipl have been embfacimg fobotics as essential toops in8their afsenap,0.8604651162790697,3,by 2350 students will have been emphasizing robotics as essential tools in their arsenal,0.9195402298850575,2
by 2460 governments will have been addressing urbanization challenges for a long time,by e460 governnents willxhave been addressimt u5ban8zatiom chaolengesgfof a oongftime,0.8470588235294118,3,by 2460 governments will have been addressing urbanization challenges of a long time,0.9822485207100592,1
by 2260 researchers will have developed advanced techniques for space exploration,by 4e60 fesearxhefs will have develpped advanxed texhniques fpf space ex0lofatiom,0.8395061728395061,3,by 2460 fearless will have developed advanced techniques for space exploration,0.9308176100628931,1
governments will have prioritized digital infrastructure development by 2940,tovernments eill haveapfip5itized3digital inffastfuxt8fe development bu d849,0.7894736842105263,2,governments will have prioritized digital infrastructure development by 2490,0.9868421052631579,1
humans will have documented the evolution of social structures in nonhuman primates by 2100,humans will have d8cumentedxthe evolution of spcial stfuxtufes imlnonhuman pf8mates by 2s00,0.8791208791208791,3,humans will have documented the evolution of special structures in nonhuman partners by 2500,0.9398907103825137,3
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,sxiemtists wilo have xu5ated cpmp5ehensive km8wledge g5a0hs ffom bionedixap pitefatufe by 4037,0.7978723404255319,3,scientists will have created comprehensive knowledge bases from biomedical research by 4037,0.8648648648648649,4
companies will have implemented amorphous computing for disaster recovery systems by 2045,compan8es wipl have implememted anofphpus con8uting fof9disastef fecove5ypsustems by d945,0.8089887640449438,3,companies will have implemented an offshore constituting for disaster relief systems by 245,0.8333333333333334,3
by 2250 the government will have been implementing comprehensive healthcare for decades,by 4250 the govefmment will have beem1im0lementing cpm8rehensive healthcafe f8f decades,0.8735632183908046,3,by 4250 the government will have been implementing comprehensive healthcare for decades,0.9885057471264368,1
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,emtineefs wilp have integrated8amo5phpus computing intp inffast5uct8fee8ns8ection d5ones by d048,0.8125,4,engineers will have integrated artificial computing into infrastructure sections done by 2048,0.8783068783068783,3
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by7d03t pe5sonalized mental healthbsu0pprt eilp have been tacilitated by seanless intornation intef8pe5abil8ty fpf twenty ueafs,0.84251968503937,5,by 2030 personalized mental health support will have been facilitated by seamless integration of technology for twenty years,0.8924302788844621,2
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,bu d837 globalmt5ade wilo have beeni5acioitated by seamless in5pfmat8on intefopefability tof twenty yeafs,0.8380952380952381,4,by 2037 global trade will have been facilitated by seamless information integration for twenty years,0.9365853658536586,1
users have been exploring youtubes virtual reality and 360degree videos,use5sghave been explor8ng youtubeskvi5t8ao fealitu and 360degfee videos,0.8591549295774648,3,users have been exploring youtubes features and 360degree videos,0.8888888888888888,1
by 2040 the platform will have been setting industry standards for years,byge840 the ppatfofm eill have beem settimg industfu standafds fpf yea5s,0.8055555555555556,3,by 2040 the pattern will have been setting industry standards for years,0.951048951048951,1
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,by d060 assisted fepfoductive technology sill habe been mainstreamed as a standard fertility tfeatment 5of seve5al decades,0.9262295081967212,4,by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment of several decades,0.9876543209876543,1
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 4038 fesea5chers eiol have successfullu mimed vast ampunts of bi8medicap data fo5 nobep insights,0.8585858585858586,5,by 4038 researchers will have successfully mined vast amounts of biomedical data for new insights,0.9591836734693877,2
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,bu 4048 enteftaimment plattofms e8lo havegbeen pfpvid8nt tailo5ed exper8ences thfputh infofmation inte5ope5abilitu 5or thifty ueafs,0.7938931297709924,1,by 2048 entertainment platforms will have been providing tailored experiences through information into interoperability for the few users,0.9328358208955224,2
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,by e280 biomimic5y will inspife innobative spl8tipns fpf fiptefing 8oplutants from watef,0.8409090909090909,3,by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,1.0,0
investments in digital education will have yielded inclusive societies by 2540,investmentspin diyital education will have yiepded inclusive societies by d540,0.9487179487179488,3,investments in digital education will have yielded inclusive societies by 2540,1.0,0
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,by 4033 multimodap 5usiom techniques w8ll have combined textual amd imagebased biomedicap data tof amalusis,0.897196261682243,5,by 4033 multimodal user techniques will have combined textual and imagebased biomedical data for analysis,0.9622641509433962,2
quantum encryption will have made data breaches virtually impossible by 2035,quantum encfuption wilp habe made data bfeaxhes vi5tually impossible byid035,0.881578947368421,3,quantum encryption will have made data breaches virtually impossible by 2035,1.0,0
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,feseafchefs will havekdeveloped pefsomaoized medicine appfpaches based om insiyhts ffom bi8med8caontext mininyjbu 4047,0.8220338983050848,4,by 2047 researchers will have developed personalized medicine approaches based on insights from biomedical context mining,0.9205020920502092,3
ill drive you to your lesson at 4 pm,iol dfive you to ypu5 lesspn at 4 pm,0.8611111111111112,2,"id like to point out that the original sentence is likely a typo and should be id like to invite you to a lesson at 4 pm however based on the provided corrections the corrected version would be

id like to invite you to a lesson at 4 pm",0.11764705882352941,3
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 4042 sustainable ufban planniny will have been fax8litated byldatad5iven informatipn intef8pefabilitybfof7thifty yeafs,0.8677685950413223,3,by 2042 sustainable urban planning will have been facilitated by datadriven information on intergenerational affordability for the next few years,0.8721804511278195,2
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,cpnpanies will have utilized am8fphous8com0uting tof predictive maintenance in 5ail tfans0oft by 4049,0.8712871287128713,4,companies will have utilized advanced computing for predictive maintenance in sail tanks by 4049,0.8730964467005076,3
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by e330 suftepns wiol habe4been 08sh8ng the bpundafies 8t what is achievable with fobptix assistance,0.83,3,by 2330 steps will have been pushing the boundaries of what is achievable with foreign assistance,0.9137055837563451,2
by 2050 amorphous computing will have become essential for sustainable urban development,by 4058 amofphpus com0utiny sipl havezbecomeiessentiaom5of sustainable 85ban debelopment,0.8068181818181818,2,by 4058 amorphous computing systems have become essential of sustainable 85ban development,0.8764044943820225,4
nanotechnologybased pollution filters will have restored ecosystems by 2040,nanotechm8l8tybased 0oolutipnof8ptefs wiol have fest8fed ec8sustems by d940,0.7466666666666667,3,nanotechnologybased solution will have funded ecosystems by 1940,0.8201438848920863,3
by 2140 international cooperation will be essential for addressing transboundary water pollution,bu es40 intefnational cp8pefat8pn will be essentialpfor addfessint tfansb8undafyvwate5 popluti8n,0.8020833333333334,2,by 2040 international cooperation will be essential for addressing the transboundary water population,0.9441624365482234,3
by next week i will be incorporating more omega3 fatty acids into my diet,by nectyweek i wioo be incor8ofatint m8fe omega3 fattu acids into my diet,0.863013698630137,4,by next week i will be incorporating more omega3 fatty acids into my diet,1.0,0
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,phys8c8ans wiol have been explofing thevp8tentiao 8fj3d biopfintint in assisted 5epfoductive technplpgy,0.8543689320388349,3,physicians will have been exploring the potential of bioprinting in assisted reproductive technology,0.9852216748768473,1
by 2480 governments globally will have been promoting renewable resources for centuries,by 4480 tpve5nments gl8ballu wioo have beenupfonoting fenewable reso8fces fof centufies,0.8160919540229885,2,by 2480 governments globally will have been supporting renewable resources for centuries,0.96,1
innovators will have pioneered amorphous computing for smart waste management by 2048,imm8vatofs wipl have 0ioneefed ampf0hous computing for snart waste managementbby d048,0.8588235294117647,4,immersive will have pioneered artificial computing for smart waste management by 2048,0.8352941176470589,2
innovators will have pioneered amorphous computing for personalized financial planning by 2048,innpbatofs eilpahave pipneefed amofphous computint 5of 0ers8nalized f8namcial 0panming by 2048,0.8085106382978723,1,impact of elephants have perfected amphibous computing of personalized financial planning by 2048,0.7853403141361257,3
personalized virtual reality therapy will have revolutionized mental health treatment by 2035,pefsonalized biftuao fealitu thefapy willohave fevoluti8nized9mentao health tfeatment by e035,0.8494623655913979,3,personalized briefing will have revolutionized healthcare by 2035,0.7341772151898734,2
by 2060 robotassisted surgery will have been transforming healthcare on a global scale,by 40t0 fpbptassisted su5yefy w8ll have9been tfansfpfming healthca5e 8n a globalrscale,0.813953488372093,2,by 2050 fully assisted surgery will have been transforming healthcare on a global scale,0.9248554913294798,1
by 2044 selfsupervised learning approaches will have reduced the need for annotated data in biomedical text mining,bu d044 selfsupefvised7leafniny appfpaches will habe 5educed the need f8r annotated datacin bipnedical text miming,0.868421052631579,5,by 2040 selfsupervised learning approaches will have reduced the need for annotated data in biomedical text mining,0.9912280701754386,1
by 2100 humans will have implemented policies to mitigate the negative impacts of evolutionary mismatches,byi4300 humans silpohave im8lenented 8olicies tp mitigate the negative inpacts pf evolutiona5y m8smatches,0.8666666666666667,3,by 4300 humans will have implemented policies to mitigate the negative impacts of evolutionary mismatches,0.9809523809523809,1
researchers will have deployed amorphous computing for personalized healthcare by 2048,feseafche5s w8ll have de0opyed amofphpus computing fof pefspnalizednhealthca5e by d048,0.8372093023255814,4,federations will have deployed amphibious computing for personalized healthcare by 2050,0.8670520231213873,3
by 2060 scientists will have engineered climateresilient crops,by d060 scientistsfwill have eng8neefed climatefesilientocfpps,0.8709677419354839,2,by 2060 scientists will have engineered climateresilient crops,1.0,0
biomedical text mining will have accelerated the identification of drug targets by 2045,biomedical text mining will have acceoefated the 8dentificati8n of dfuy tafgets by d845,0.896551724137931,4,biomedical text mining will have accelerated the identification of few targets by 2480,0.9364161849710982,2
engineers will have optimized amorphous computing for realtime traffic management by 2049,emyineefs w8ll4have optim8zed amorphous xpmput8ng f8r fealt8me traff8c management by 4049,0.8426966292134831,3,engineers will have optimized amorphous computing for fleet traffic management by 4049,0.9371428571428572,2
clojure will have seen increased usage in concurrent and distributed systems by 2030,cl8kufe will habe seen incfeased usage im conc8ffent and distrib8ted2systems by e038,0.8452380952380952,6,clock will have seen increased usage in concentrated and distributed systems by 2038,0.9047619047619048,3
