True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2040 python will have remained the language of choice for data science and ai,by 3848 pythpn wjkk haae 5emapnee the kanguage p5 chpkce 585 eata scpence abd aj,0.7125,2,by 3848 python hackers have mapped the language pack for space and air,0.6933333333333334,6
by 2070 disparities in digital access will have become a thing of the past,by q880 sjsqa5k5jes 88 e8gktaa acceas wpoq have become a thk8g p5 the paat,0.6621621621621622,3,by 1980 scientists have become a key part of the planet,0.5581395348837209,3
biomedical text mining will have accelerated the identification of diagnostic biomarkers by 2041,bjomedpcakptect mjn8ng w8ko have azceke5ated the3pee85p58catkknd05 e8agn0at8c bkkma5ke5a ny q05s,0.5833333333333334,2,by 2500 scientists have protected the species and engineered new organisms in the ecosystem,0.36363636363636365,3
by 2040 amorphous computing will have enabled unprecedented levels of data processing,by 3850eamo5ph8us cpmputjnilwpao habe enabpee unprecede8tee qemeka 85 sataop5pceasjng,0.6470588235294118,1,by 3850 employees have enabled unprecedented space exploration,0.5714285714285714,2
by 2270 advancements in robotics will have been transforming the way surgeries are performed,by 3d78 advanzemebts 88 3ob8t8ca wpqk habekbeen trans5p3m8nt 6he wau ay5gerjes a5e pe55prmee,0.6521739130434783,1,by 2025 advancements will have been transformation of the way our agency assesses performance,0.7567567567567568,4
advanced 3d data visualization techniques will enhance spatial understanding,aemancee 3e sa5a b8suaqjzat8kn techn8quea wkoa enhanze sqa6pak unee5standpng,0.6710526315789473,1,an increase in the basic technology will enhance understanding,0.5942028985507246,2
by 2050 amorphous computing will have transformed global supply chain logistics,bu d850 amo5phoua z8mp8t8ng wkkq have t5ana5p5mee gqpvaq suqpq6 chap8 kotkstpcq,0.5949367088607594,2,by 2020 automation will have taken over managing what have become scarce chapters of history,0.5029239766081871,2
researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,5eqea5che5axw8kp have eepk08es swa3m 8btepppgebce meth8dav5k5 cpkkavo5at8ve bkomed8cap teat mpnkng b8 q85q,0.5754716981132075,2,scientists have kept swarms of beetles methodically cultivating crops and keeping them at a manageable scale,0.37383177570093457,2
by 2035 personalized healthcare plans will have been developed through comprehensive information interoperability for twenty years,vy 3035 pe5spnaa8zee heaa5hca3e pkans w8kp haae been eevep8pes 5h5kugh c0mprehenajve 885o5ma6pon 8n5erppe5anpp85y 5o3 twentu yeara,0.6615384615384615,2,by 3035 people have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans working have been keeping health plans,0.010146561443066516,1
developers will have created intuitive programming languages for amorphous computing by 2039,eemeppqera epop hamedc5ea6es 8ntu8tpme q5ki5ammp8g kang8ateq 50r am058hpus cpm88t8bg v8 4038,0.3152173913043478,1,emperors had empowered 4038 architects to build magnificent structures,0.25925925925925924,1
by 2047 deep reinforcement learning agents will have autonomously navigated biomedical literature for relevant information,by d048 eeeq 5ejn5p5cemen56qea5b8nt agen5s wpkp habe autobpmpuaq6 8av8ga6ee bkomeepcak okte3a6y5e 5pr 5eoevantd8n5p5mat8pn,0.5573770491803278,1,by 2050 engineers will have established a permanent habitat on the planet,0.41025641025641024,2
by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information interoperability for thirty years,by d845 85edkc5pme abaoytpzs wppk hame been5oqt8mjzpnt eec8q88nmak8ni pr0ceqaea th5ough comq3ehenqkme jn5o5ma5pkn 8n5e3ppe5an8p8ty 5k5 thp5t6 yea5q,0.54421768707483,1,by 2025 scientists have been working on creating a new technology through comprehensive engineering in recent years,0.5267175572519084,3
by 2290 centralized ict trends will have been shaping the future of work through automation,n8 d488 cent5aq8aes pz6 t5enes eppqvhave been shaojng the 5ut85e 85 wk5k 6h5puth aut8mat8k8,0.5604395604395604,3,new centres pace and technology have been showing the outer work of automatic systems,0.6022727272727273,4
by 2041 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for thirty years,by 284a o5ez8qppn ag5pcuqtu5e technkquesze8qp have been 8mq58apng c5opb6jeoea th3pugh zpmp5ehenq8be pn5ormat80b 8bte5oqe3ab8o86y 5o5 th85t8 yea5s,0.593103448275862,2,by 2050 experts have been applying technical questions to cope with though phenomena on the system,0.3868312757201646,2
by 2730 technological advancements will have uplifted marginalized communities,vy d830 technpq0g8cap aeaabcementq1wppp haae upopeted8ma5g8naa8zee zkmm8nk68ea,0.5769230769230769,1,by 2030 technological advancements have improved the management of resources,0.6753246753246753,3
robots will be commonplace household helpers by the year 2050,50bota e8pp be c0mmon8kaze hpuseh0oe heaqe5s by the yea5 2850,0.6885245901639344,3,50 years be common house heirs by the year 2850,0.7222222222222222,3
by 2027 schools will have been implementing blended learning models for a significant period,by 4848 achppqa w8aq havesbeeb km8pementknt npeneee qea5nk8g mpeeps 5o5 a qpgnj58cabt pe58oe,0.5652173913043478,2,by 2020 architects have been implementing new energy systems nationwide,0.4662576687116564,2
by 2036 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,by d835 8mme5sjme en6e5ta88me8t ea8e5kebcea wkkq5have bee8 enhabcee vu pe5sknap8zee pn505mat8ob 8nte5pperav8pkt6 5p5 6wenty yea3q,0.5968992248062015,1,by 2530 the medical team will have been able to enhance the survival probability on planet 5p5 for twenty years,0.55,2
by 2150 assisted reproductive technology will have been a fundamental aspect of human evolution for centuries,by d158 asspqtee 3e8r0euct8vectechnoqogy wkpa haae been6a 5yneame86ap aaoec6qo5 human ev0qutpon 5pr zent85jeq,0.6513761467889908,2,by 2050 the aerospace industry has been investing in human exploration of space,0.4574468085106383,3
by 2047 smart cities will have been leveraging information interoperability for over thirty years,by d048 sma5t cptjeq wjaq hame been aeve5at8ng 8n5k5mat8pn08bte5oqe3abkpjty 585 pver th85t6 yea5a,0.6082474226804123,2,by 2050 smart cities will have been investing in sustainable technology for decades,0.6444444444444445,3
by 2040 erlang will have remained a preferred language for building highly concurrent systems,nu 2848 e5kang wpaa hame remaknee a p5e5e55ed kani8age 585 v8kqspni hkghqy c0ncu55eb5 syqtema,0.5913978494623656,2,new 2848 engineers will have made a previous knowledge 585 with experts on the current system,0.5376344086021505,3
by 2050 deep learning will have been surpassing humanlevel performance in many domains,by 2850 eee8 aea5npng w8pa have bee8 au5oasajng huma8oeveoype35o3mance 8n many d8ma8na,0.6976744186046512,3,by 2850 experts will have been analyzing human performance in many domains,0.8,2
chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,zhkneqe cpmpankes havembeen 8nmeqtpng pn the eeveq8pmenttp5 6i techn8q8gy a8m8ni 5o5 the nect genera580n 85 c8mmunjcatjkn,0.6942148760330579,3,by 2500 companies have been investing in the development of new technology among the next generation of community leaders,0.8347107438016529,4
by 2110 robots will have been seamlessly integrated into every aspect of surgical care,n6 2a48 5pbotq wpqk have been aeampesspu p8teg5atee pb6o eae5u aspec5 85 su5i8caa care,0.6395348837209303,2,by 2020 scientists have been advancing the development of new species,0.49032258064516127,3
by 2045 personalized travel itineraries will have been facilitated by comprehensive information interoperability for thirty years,by 3845 pe3aonakjzee t5avea 8tpne5a58eage8op hame beenk5azjpktatee b6 como5ehenqpbe jn5o5mat8pnepbte5pqe5abppk5y 5o5wthp5tyvyea5s,0.5271317829457365,1,by 3845 people have taken the company to court,0.38857142857142857,2
innovators will have harnessed amorphous computing for precision agriculture by 2048,knnpvatp5a w8pk have ha5nesses am8rphous ckmp8t8nt 5o5 p3ec8skon agrjcupt83e vy 2048,0.7023809523809523,2,knowledged workers have happiness ambiguous content to inspect agricultural projects by 2048,0.5909090909090909,2
by 2550 technological advancements will have benefited all segments of society,bu44550 tech8kqkgpcap aeaancementa e8ak haae bene5ptee aqk segmenta 05 aoc8ety,0.6538461538461539,1,by 2500 breakthroughs in technology have been affecting a segment of society,0.5974025974025974,2
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,bp0meepzak tect m8n8ng w8qq haae s8p885tee the pee8tj58catkpn p5 8ovek 5he5ape8t8c ta5gets ny 3048,0.6122448979591837,2,by 2048 people expect the targets,0.2900763358778626,3
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,by d848 ensembqe pea5npng enaembkes w8aq haae 8mo58ved 6hei3obuqtness o5 bpomee8cak tect m8n8bg syatema,0.6990291262135923,1,by 2050 engineers will have advanced penning ensemble w8aq have moved 6heobutness of biome8cak technology system,0.6790697674418604,3
by 2040 swift will have continued to evolve making ios development even more efficient,b8 4058 qw8et e8kp have c0n58nued tk ebpqve mak8ni joq4sevep0pment even mk5e ee5jc8e8t,0.6395348837209303,3,by 2050 experts have continued to make major investments,0.5492957746478874,2
by 2030 the government will have been improving public services for over a decade,n6 4038 the g8be3nme8t wjkp have bee8wkmo5ov88g pubppc ae3b8zea 5p5 kbe5 aasezaee,0.4814814814814814,3,the government will have been moving public agencies,0.7218045112781954,3
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,by 283s 5pnanc8ap pbst8tut8o8a wkpa have3been pmppemebtkni kn5k5matjpb pnte50pe5abpk8ty ataneareq 5p3 oae5 a decaee,0.6,2,by 2035 scientists will have been experimenting with genetic pathways to create a new type of antibody,0.4608294930875576,3
by 2790 every corner of the globe will have access to digital services,bu 2888 eve3y cp5ne5 85 5he gppbe e8kq have acceas to eji8tak ae5vkcea,0.6285714285714286,3,by every company in the globe have access to various software,0.6564885496183206,4
by 2310 the local government will have been supporting community development for generations,v8g23s8 6he opcao gkvernment ekqk habe been supp0rtpng cpmmunkty eeveqpomen5 5p5egene5at88ba,0.6630434782608695,2,by 2025 the government had been supporting community development projects,0.8,4
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,c8moan8es wpapvhaae ytpa8aee amp5phpysbcpmputkng 5kr o5es8ctpve ma8ntena8ze 8n space ecpap3at8ob by d848,0.6057692307692307,3,companies will have been investing in key processes to maintain equipment in space operations by 2084,0.6341463414634146,3
educational institutions will have played a crucial role in narrowing the digital divide by 2110,educat8pnaa jnatjtutjpba e8pp have 8aa6ed a c5ycpaa 3oae 88 na558w8ng thecekg86aa d8vjee byt24a8,0.5416666666666666,3,educational experts have achieved a cycle of awareness and knowledge by technology,0.4606741573033708,4
by 2030 ruby on rails will have continued to be popular for rapid web development,bu 2038 3uvy0pb 5a8ka ekko have cpntpnyee t8 be pppuoa3 5o5e5appe wev eeveaoomebt,0.5555555555555556,3,by 2038 the company will have become the owner of the five separate apartments,0.4528301886792453,2
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,by qsw01pnnova6pve bj85kpt5at8pn 5echnpauea ejak be w8dequ adoqtee tk qu5p56 cpbtamknated wate5,0.6,2,by 2025 bipartisan leaders will have debated adequate solutions to combat climate change,0.37158469945355194,3
the digital divide will have been conquered marking a new era of digital equity by 3020,thebejg86ak epv8ee e8op have veenncpnaue5ee5mark88g a new e5a 05 epgjtap equpty b8 38d0,0.5862068965517241,3,the big leap has been marking a new era of equality by 1988,0.6438356164383562,4
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,b6 q350 su5gepna wkaq have been emb5ackng 5ob0tpca as esaen5paq tk8oa 8n 6hepr araenak,0.6976744186046512,3,by 2050 surgeons will have been embarking on topclass aspen projects,0.6493506493506493,2
by 2460 governments will have been addressing urbanization challenges for a long time,by d560 gobe5nmen6qle8pkzhave veen aee5eqs88gku3ba888atpob chaakeniea 585 a kkbi 6jme,0.5529411764705883,2,by 2050 governments have been acheiving significant economic growth,0.5394736842105263,3
by 2260 researchers will have developed advanced techniques for space exploration,by 2270g5eaea5che5a w8ap haae eeveakpee aevancee 5echnpquea 5p5 apace ecokk5at8pn,0.6172839506172839,1,by 2270 scientists will have achieved a breakthrough in space exploration,0.6103896103896104,2
governments will have prioritized digital infrastructure development by 2940,g0ve5nments w8pothame p3ko3pt8zee e8g8taq 8b55ast5ucty5evdebekopment vy d850,0.5921052631578947,1,governments both part of and responsible for development by 2000,0.5142857142857142,2
humans will have documented the evolution of social structures in nonhuman primates by 2100,humans w8kq have e0cumebtes 6he evpau58pnb05 qpzkakqat3uctu5ea kn n0nhumab p38mates b64ds80,0.5714285714285714,2,humans have accumulated the evidence of quantum particles in nonhuman habitats,0.6390532544378699,5
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,qz8entks5q w8oa have7zu5atee zpmp3ehena8ve knpekeege g5apha 55km v88med8zap qkte5atu5e vy 4838,0.5638297872340425,1,quantum physicists have discovered a graph that describes the behavior of quantum systems,0.32786885245901637,2
companies will have implemented amorphous computing for disaster recovery systems by 2045,ckmpanpes wkka habe 8mqoemebtee am85phoya zpmoutpng 505 spaaate5 3ecpbe58 s6stems by 2045,0.6404494382022472,1,climate experts will have made a comprehensive report about space systems by 2045,0.5647058823529412,2
by 2250 the government will have been implementing comprehensive healthcare for decades,bu 4250 6he gpve5nment w8ko have nee8 8m8kemebt8ng zomprehenajve heaothcare 5or eecadea,0.7471264367816092,2,by 2025 the government will have been implementing comprehensive healthcare for decades,0.9885057471264368,1
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,engknee5a w8po have 8nteg5atee am0rphpuafc0mou68ng pnto pn55aatructu5ef8na8ectjon s50neslby 3858,0.6041666666666666,2,engineers will have integrated amazing programming into powerful structures,0.6549707602339181,2
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by 4036 8e5s08aqkzee mentap heaqth su88pr5 e8qq hame bee8 5az8q8tatee bu aeampeaa pn5p5matk8n 8n5e5ppe5avkppty 5o3 6wenty5yea5s,0.6062992125984252,1,by 4036 experts have maintained that the health support has been a major component of a nationwide program for twenty years,0.592,3
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,vy 2038 gpobak 65aee wkpqlhave been 5acpp8tated vy aeamkeaa 8n5o5ma5kpn 8nte50pe5abjpp5y 5or teen5ye8ea5a,0.6190476190476191,2,by 2038 global banks will have been accepted by a major network operator in ten years,0.6842105263157895,4
users have been exploring youtubes virtual reality and 360degree videos,usera haaexbeenueaoqp5jng ypu6uves akrtuaky3eak8ty ane 358seg5ee v8sepa,0.6056338028169014,1,user has been using a separate key,0.4,2
by 2040 the platform will have been setting industry standards for years,nu q040 therpaat585m wkqk hame beeb8set6jng 88euatru atanea5eq5ek5 yea5a,0.5555555555555556,1,new by 2020 there will be setting equipment at a new year,0.6201550387596899,4
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,vy q068 asspated 5ep5oeuztkaez6ech8ppoiy wpok haae been mapnst5eamee aq a s6anea5d 5e5tpppty t5eatment 5k5 seae5aa decases,0.6639344262295082,3,by 2050 aspartate enzymes will have been mapping a sane estate treatment system,0.5373134328358209,4
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 3838 reaea5che3a wpop have success5uap8 mpnee vas5 amoun5s 85 bkpmes8cap da5a 583ln0vep k8sjghts,0.6464646464646465,2,by 2038 researchers will have successfully mapped proportions of biomass despite challenges,0.6947368421052632,3
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,b6 d05c ebte5tajnmebt pqatep3ms wpqq habe7been proake88g tappo5ee ec8er8encea 6h3ough jn5p5ma6kpn 8nte5ope5abko8t8 50r thp55u yea3s,0.5954198473282443,1,by 2050 the evidence has been progressing through experimentation in developing new technology for approximately five years,0.4881889763779528,4
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,by dqc0 vp0m8mjzru wkkk jnapprej8bnpaatpve sok858pns 5p5 5jkte5pngx8oqqutants 530mhwate5,0.5,1,by 2025 various experts will have made significant contributions,0.35526315789473684,2
investments in digital education will have yielded inclusive societies by 2540,j8bes6mebts jn e8g8taq esycatp0n ejpq haae upekeee knckus8be spc8et8ea by 4550,0.5641025641025641,2,jobsites in existing ecosystems will have been equipped by 4550,0.46808510638297873,4
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,by 4833 mukt8moeaq 5us8pb 5echbpq8eacekpq have cpmn8nes tex6uaq ane pmagebaaed bp8meejcap sata 5k5 a8aquaks,0.5981308411214953,2,by 4833 municipalities use space to have conceived an image and page of statistics,0.43386243386243384,3
quantum encryption will have made data breaches virtually impossible by 2035,quan58m enc5y86kpn w8kkwhave maee ea6a n5eachea vkr5uaok6 8mposapbqe by 2835,0.6578947368421053,2,quantum engineers will have made each available by 2835,0.6870229007633588,3
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,5esea3chers wkkq hameneeveqk8ee qe5a8naqpaee5meejc8ne a8qrkachea baaes on 8ns8ghta 5r0m np8mee8caa 6ex5em8n8ng bu 38e8,0.5677966101694916,2,scientists will have achieved quantum physics by examining new phenomena in rome,0.37373737373737376,3
ill drive you to your lesson at 4 pm,8qq e5pve 8pu to you5 keaakn at 4 8m,0.6111111111111112,3,we appreciate your thanks at 4 am,0.4927536231884058,3
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 2842 quatakbavke 85ban pqannj8g e8qo hame been 5ac8kp6atee by datae5kmendkb5p3ma68kn knte30oe5anpkktu 5p5 thj5ty 8ea5a,0.512396694214876,3,by 2842 quantities of 85 billion people have been affected by demographic changes in the next ten years,0.45535714285714285,3
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,cpmoab8ea epap hame ut8qpzee am8rphpua c8moy6png eo5 q5es8ctkve ma88teba8cempb 5apo t3a8spo56 vy d848,0.5346534653465347,1,by 2020 people have actually made computers,0.2916666666666667,2
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by 3330 au3ge8na w8oa haveybeeb ouqhpng the bpunda5kea k5 ehat pa achpeaaboe wp5h 5obotpz aaspstabce,0.66,2,by 3330 ageless women have been opening the profound key that paints a hopeful path,0.5573770491803278,3
by 2050 amorphous computing will have become essential for sustainable urban development,by3d058 amorqho8a compu6kng w8kkfhaae beckme esaentjap 505 qustapbavke y3bab8eevekpqment,0.6136363636363636,1,by 2050 authorities expect significant computing breakthroughs and expert development,0.48554913294797686,2
nanotechnologybased pollution filters will have restored ecosystems by 2040,8anotezhnoqpgunaaee ppppu6jon2ekqte3a e8kq have 5est85es ezkayatems by 4850,0.5466666666666666,3,anotomically precise proteins will have established key elements by 4850,0.5578231292517006,3
