True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2270 advancements in robotics will have been transforming the way surgeries are performed,b6 p288 aevanc5m6nts pa robotica wipp jave b5en t5aaat85mpag th6 ta6 qurgerp5a are per5orm5e,0.6630434782608695,2,by 2025 advances in robotics will have enabled the creation of a burger that are performed,0.7252747252747253,3
advanced 3d data visualization techniques will enhance spatial understanding,aevanaee ue eata viq8apiaatpka teajniques tpko 5njance qqatpak unde5atanding,0.631578947368421,1,advances in various techniques will improve our understanding,0.6715328467153284,2
by 2050 amorphous computing will have transformed global supply chain logistics,m6 4858damorph8ua cimputpag wipk have tranq5p5nee gkpvaq aup8l6 chapa ppgiqticq,0.5949367088607594,2,by 2580 mathematicians will have computed the quantum potential of a particle in a chaotic system,0.4772727272727273,2
researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,5eq5atah6ra wimo have eepm86ee swa5m intempigenc5 methoda 5pt xkpmabk5ativ5 bipmeeiaapatezt mining b6 za4z,0.6132075471698113,3,scientists have been using sweep methods in a new approach to mining zinc,0.4134078212290503,4
by 2035 personalized healthcare plans will have been developed through comprehensive information interoperability for twenty years,b6 2935 petaonaki86d h6aothaare plama wiqpnhave aeem dev5kkpex th5pugh compteh6naive into5mation imte58petabppitu 5k5 tw6nt6 6ea5q,0.6692307692307692,1,by 2350 petroleum hackers will have evolved devops teams that compute information in the cloud,0.5892857142857143,3
developers will have created intuitive programming languages for amorphous computing by 2039,eevepp86ra wimpkhave z5eatee intuitpv5 p5ogtammiag qanguag6q f85eam858j8uq ckmputing b6 5938,0.6413043478260869,1,eventually we will have invented intelligent programming capable of generating quantum feedback in computing by 5938,0.5865384615384616,4
by 2047 deep reinforcement learning agents will have autonomously navigated biomedical literature for relevant information,my 5c48 e6ep tein5otcemeat k6a5aing agents wimkshave autknpmo8qp6 aavigatee bpoa5eicaq oitetatu5e 5o5 55o5vant pnfi5matppn,0.6557377049180327,2,my 2480 employees creating agents who have automatically navigate both expensive and sophisticated payment systems,0.5,3
by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information interoperability for thirty years,a6 q945eq5eepctpveaamap6tizq epok have be6n pqtpmizimg deziaiommaking p5oz5aaea th5pugj zimp55jensive pn585matiin pnterop6tabimit8 58r thi5tu u5ara,0.6054421768707483,2,by 2020 experts have been making deceptive claims about the effectiveness of new treatments,0.4117647058823529,2
by 2290 centralized ict trends will have been shaping the future of work through automation,mu sq88kcentrapp86d pct ttenda wppq jave m6ea ahapimg tje 5ut855 p5 wp5k th5pugj autkmatiin,0.5934065934065934,1,muse scientists around the world predict that there will be a huge amount of putative junk in the universe,0.39593908629441626,3
by 2041 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for thirty years,b6y4c4a 85eciqion ag5pcuqtu5e teahnpauea wikk have been imptpving x58p 6iemeq tjrkugh zom8tehenapve in5prmation pmt65operabippty fo55tjirt8 6eata,0.6620689655172414,2,by 2580 citizens actively engaged teaching will have been improving space exploration and technology in the open information platform for soft infrastructure,0.5496688741721855,4
by 2730 technological advancements will have uplifted marginalized communities,bu z838 t5zjn8qogpxal advanxementa timp jav5rupkitt5d aa5ginalp85e communptiea,0.6282051282051282,1,by 2383 technological advancement in java programming will have created a community,0.6956521739130435,3
robots will be commonplace household helpers by the year 2050,5kbota wikk be xomnknppaae hiusehpke heppe5a b63tje 6ear qa58,0.6065573770491803,2,by 2025 we will be experiencing huge health benefits,0.35398230088495575,2
by 2027 schools will have been implementing blended learning models for a significant period,b6 5857dscjokkq wilq hav6 been impkementing voeneed o5atmimg mpeeka tkr a aigni5izant p55ppx,0.6304347826086957,3,by 2010 developers will have been implementing video streaming meekat to a significant platform,0.6951871657754011,3
by 2036 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,v6 z836 inme5spve 5nte5tainment exp55ienceq eipq jave been enhanzed b8 pe5qpaaopzed in5itmatiim inte5kpe5abioit6 5or ttent6 6ea5q,0.689922480620155,2,by 2036 ingame entertainment experience has been enhanced by personalized interactive intelligence for tentacles,0.7800829875518672,4
by 2150 assisted reproductive technology will have been a fundamental aspect of human evolution for centuries,v6 5q58 aqsiatee rep5oeuztpv5 technippgy wpol have b65n4a 5undamentap aqpect o5 juman evkp8tpon 5i5 c5nturieq,0.6788990825688074,2,by 2580 a prestigious university will have been undertaking technological development having been fundamental aspect of human evolution in contemporary society,0.5895522388059702,3
by 2047 smart cities will have been leveraging information interoperability for over thirty years,a6 p848 qaa5t citp6s wpqm jav5xbeen m6v65agpng iatk5aati8n inte5opetavpkpt6 5i5 ov55 thi5t6 6ea5q,0.5360824742268041,1,by 2020 a quantum computer will have created cities where people have been making investments into that technology,0.43601895734597157,3
by 2040 erlang will have remained a preferred language for building highly concurrent systems,b845c4c e5mang wpkm havee5emainee a p5e5e555e laaguage 5o5 buiqding jighm6 ckna855eat5q6atema,0.6129032258064516,2,by 2450 engineers will maintain a peaceful language so building a community,0.6309523809523809,5
by 2050 deep learning will have been surpassing humanlevel performance in many domains,b6 z85a d6ep p6atning tioo havejbeen au5pasaing humanoeveo pe5formanz66in maa6 epaaina,0.686046511627907,1,by 2580 deep patting is too have been assuming human performance in many areas,0.7804878048780488,4
chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,zhia6q6 apm8aaieq havezb6en pnveatimg in tje8d5v5popment k5 6g t6xhmikogu aining 5o5 tje nezt gene5atpon of aimmunizatikn,0.6776859504132231,3,by 2050 vaccines have been providing immunity in the developing countries key to the next generation of immunization,0.6329113924050633,4
by 2110 robots will have been seamlessly integrated into every aspect of surgical care,bu 55ea 5pb8ta wiqq haveibeen q6amoeaaq8 integtatex pmt8 eve5y aapectrp55su5gpxao aa5e,0.5697674418604651,1,by 2500 people will have been integrating various equipment every aspect of the system,0.6162790697674418,3
by 2045 personalized travel itineraries will have been facilitated by comprehensive information interoperability for thirty years,a68zc45 pe5qpnaqpz5eitrav6m itin55a5iea wipp have be6m 5aailitatee b6 cpnpt5h6nqive in5otmatppn pnte5ipe5abioit6 5o5 thitt6 6ea5s,0.6201550387596899,2,academic experts will have been able to provide significant capability in notepads to those interested in space,0.375,2
innovators will have harnessed amorphous computing for precision agriculture by 2048,innpvatkra wipm jave hatneqaee amp5phkua c8mputing fi5ypt6xiai8nhag5iaumtu5e by zc48,0.6428571428571429,2,innovative women have had ample computing facilities by 2480,0.6111111111111112,4
by 2550 technological advancements will have benefited all segments of society,b6 p558gteajnppogixao axvaac5n6ntauwikk have bene5it5e alp qegmentq p5 aiaiet8,0.6153846153846154,2,by 2500 petroleum engineers have benefited all segments of the industry,0.6845637583892618,2
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,biomedixap teat minpag wpok have qupportee tje pdentp5icatipn kt mkvep the5aq5utpa ta5g5tq b6 sa48,0.673469387755102,2,biomedical teams will have supported the development kit make the audit tag best,0.6629213483146067,2
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,by 4848 enaemble p5a5npng enaembpeq wiqm hav6 imp5pv6x th5 5om8atneqam85 mipmedixam t6at mining a8at5ma,0.6213592233009708,2,by 4848 ensemble planning engineers will have improved the some of mining equipment,0.6881720430107527,5
by 2040 swift will have continued to evolve making ios development even more efficient,v6 zc48 awi5t wilkthave zkntpnu6d to ev8pve makiag ipq dev6qkpn6nt 6ven mp5e e5ticient,0.6744186046511628,2,by 2480 the wit will have known to have made it possible even more efficient,0.7037037037037037,3
by 2030 the government will have been improving public services for over a decade,bu 48u8 the govetnm6nt wiqq hav50beenzpmp5pvpng q8bkpa a5tvic5q 585 kvet a x5xade,0.5802469135802469,3,by 2020 the government will have been investing in new technology for five years,0.6459627329192547,3
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,vy 5835 5inancpak inqtptutioaq wikq haveebeen impmementing pn5k5mation inte5o8e5aailitu atanea5ea to5 8v55 a d5aaee,0.6782608695652174,2,by 2535 financial institutions will have been implementing information technology across the nation to improve efficiency,0.7203389830508474,2
by 2790 every corner of the globe will have access to digital services,by p888 evet6 cprner if th5 glpbe wpko hav5 acc5aq tpjepgitam aervicea,0.6571428571428571,1,by 1988 event the corporate if the globe will have achieved top service,0.7092198581560284,2
by 2310 the local government will have been supporting community development for generations,b8 q3sc thezkoaap g8vetnaent0wipk have b5en suppo5ting cimaumptu eevepopment 5p5 generatiinq,0.6956521739130435,2,by 2050 the government has been supporting community development for generations,0.8953488372093024,3
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,xkmpanp5s wpmq hav6 utipp8ee amp5phkua cpmputpng 5o5 p5eepative aaintenanaespm a8az5 eapk85atipn b6 p869,0.6057692307692307,1,experts have been using computers to create predictive analytics platforms for years,0.4787234042553192,3
educational institutions will have played a crucial role in narrowing the digital divide by 2110,eeuzatiimak pnqtitutppnq wipq javelpmauee a aruziao tpke in ma55otiag tj6 digitak epviee a6x2a58,0.5625,3,by 2020 the ecosystem will have been impacted by a large artificial tidal wave in a major technological age,0.45320197044334976,4
by 2030 ruby on rails will have continued to be popular for rapid web development,b6 p938 58b6 on 5aila eiko have coatinued tp ve qkp8qa5 5p5 rappe web d6velo8n5nt,0.6296296296296297,4,by 1938 on saila eiko have continued to be a major part of the web development,0.7169811320754716,3
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,bu 5559 iaakvatpve vpo5pktratikn teajaiqueq wiop be wideoy adoptee to pu5p56 apmtampnated tate5,0.6526315789473685,3,by 2559 a breakthrough in vaccine development will have enabled widespread adoption of permanent treatments,0.38613861386138615,2
the digital divide will have been conquered marking a new era of digital equity by 3020,the digitapcxpvpd5 eikl have veendzoaqu5rex markingfa new era o5 eigitak ea8itu bu 382c,0.7011494252873564,3,the digital elite have envisioned marking a new era of significant technological breakthroughs,0.6298342541436464,3
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,b8 4358 au5gepnq wppq1jave been emb5aaing r8moticq aa 5qqentiaq tp8qa in tj5pr a5qenal,0.6395348837209303,3,by 2580 age scientists will have been engaging robotic a spacecraft to explore the terrain,0.625,2
by 2460 governments will have been addressing urbanization challenges for a long time,mu 5469 gov5rna5ntq wimk9jave beem axx55aapmg 8rmanpaation cjalq5ngea to5 a poagptiae,0.5882352941176471,2,by 2569 government will have been able to manage the transportation costs to a popular agency,0.5730337078651685,3
by 2260 researchers will have developed advanced techniques for space exploration,b6 4p89 teq6a5xj65q wpkl have eevepopee axvanxee tecjniqu5a fo5 apace ex8qo5atiom,0.6049382716049383,2,by 2400 technicians will have developed a new space exploration technology,0.6709677419354839,3
governments will have prioritized digital infrastructure development by 2940,g8ve5nm5ataltiko jave 85io5iti8ee eigitapxin55aqt5uctu553eevepipm6nt bu z849,0.5657894736842105,1,give nations a viable eightgeneration investment plan,0.31007751937984496,1
humans will have documented the evolution of social structures in nonhuman primates by 2100,humamq wiml hav6 epc8m6nted tje 6voqutipm o5 qiapap attuztur5q in ninhuman p5imat5a bu 2e88,0.6593406593406593,2,humans will have implemented the output of artificial intelligence in nonhuman platforms by 2888,0.6951871657754011,5
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,scientpqtq wiql jave1x85at6d com8rejemaive knpwoedg6 gra8ja ft8m biomedpcal kite5at8r6 auzp9u8,0.6276595744680851,1,scientists will have conducted comprehensive knowledge regarding graph algorithms for biomedical researchers,0.7326732673267327,3
companies will have implemented amorphous computing for disaster recovery systems by 2045,xknpampeq eikm have iappement5e am858hi8q apmputing 5o5 eiqaat6r 5eaiver8 qyatema a8 z845,0.4943820224719101,2,experts have implemented algorithms to approximate the behavior of a sea vehicle at high speed,0.45901639344262296,2
by 2250 the government will have been implementing comprehensive healthcare for decades,bu 2p5c tje gpv6rnment wpok jav6 be6n impkem6ating aomptejenqpve h6aqtjcate 5p5 e6aad6s,0.6551724137931034,1,by 2025 the government will have been implementing important healthcare,0.8227848101265823,3
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,5ngine65s wiql jave integ5at5x amktpjkus zpmputpag pnto in5rastructu5e inapeation dt8aea b6 q848,0.6979166666666666,1,engineers will have integrated advanced systems to improve infrastructure in the nation during the past 8 years,0.6763285024154589,2
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,b6 z938xperq8nakpzedvm6atak heaoth auppi5t tiop jave veen 5acikitated bu a5anqeqq in5prnatikn int558pe5avikit6 tp5 twent6 6ea5a,0.6062992125984252,1,by 1938 experts had anticipated the top job would have been vacant but an engineer was integrated into the twenty team in space,0.4645669291338583,3
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,v6 z838 gq8bal t5ad6 wiqk jave meen 5acipitat5d a8 aeamkeqq in5i5aatikn pntetpp6tabppitu 5i5 twentu2y6a5a,0.5904761904761905,1,by 2838 geological scientists will have mapped the entire active aquifer in several countries,0.41414141414141414,2
users have been exploring youtubes virtual reality and 360degree videos,uqerq hav5vbe5a exppp5png 8iut8b6s virtuak 5eaoit6 and u68x6gree vpeeiq,0.6338028169014085,2,you have been virtuous and have achieved great things and have used your expertise for good,0.37037037037037035,3
by 2040 the platform will have been setting industry standards for years,bu s868 the 8kattprmiwikl jave veen qettpag ine8qt56 atanearda 5p5 6eatq,0.5833333333333334,2,by 2568 the architects will have been investing in quiet ateliers,0.6131386861313869,3
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,b6 2ct8 aqqpatee 55p5pduxtiv5 technokogu wppp have b5en nainat5eanee aq a qtandatd 56rtiqpt8 treatment 5o5ha6v65ap eecae5a,0.6229508196721312,4,by 2020 a team of scientists will have developed advanced technological treatments for a common disease,0.48,3
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,b624938 5eqea5che5q wiok have quaaeaafuqq6 mimee vast anountq pf bipnedicaq data 5pttnpvekypnqpghtq,0.5959595959595959,4,by 2020 five engineers will have questioned massive amounts of biometric data,0.6477272727272727,4
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,a6 5c48 ente5tainaemt pqat5p5ma wpkp jav6 been qrpviding tapmo55e 6cperieaceq tjtougj in5irmation iate5o86rabikitu 5k5 thprt6 6ea5s,0.6564885496183206,2,across the entertainment platform various artists have been providing tremendous experience to the audience in5forming them about the latest news,0.6086956521739131,3
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,bu 2288 mipmimiar6 wpqq inspp56 inn8vative spp8tiinq 5o5 5ikte5ing qkpqutantqq5tpa water,0.6136363636363636,1,by 2288 major companies will have invested in innovative sparking of water,0.5679012345679012,3
investments in digital education will have yielded inclusive societies by 2540,inv5stmentaopn epgitaq ee8catppn wppp hav6 6i6mdee pazluqive akcietieq b6 456a,0.5769230769230769,1,investment and equity will have been affected by 456 acres,0.5,3
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,bu p833 numtpnoeap 5uqikm teahnpau5q wpoq hav5 xombimee tectuam ane imag6baaed mpknedical eata 5o5 anak6qiq,0.4485981308411215,1,by 2033 numerous scientists will have examined what have happened to the immune system and medical experts,0.460093896713615,3
quantum encryption will have made data breaches virtually impossible by 2035,quaatumx5nc5uptppn tplo hav5kmaee eata breaxheq vprtuakp6 pm8oaqpboe by qa35,0.618421052631579,2,quality managers have the ability to have every breach viewed by quality assurance,0.4050632911392405,3
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,t6aea5zhe5a wipl jav5 e5vepopee p65sonappzeeqmeepcine apprpaaheq baqex 8a pnaigjta 5rkm bi8meepaap teat minimg b6 s848,0.6016949152542372,1,the government will have invested in providing free education to all citizens across the country,0.2897196261682243,2
ill drive you to your lesson at 4 pm,iop etpve 6ou tp 6our oesaon atv4 pn,0.6666666666666666,1,i will have gone to our season at 4 pm,0.7567567567567568,2
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,a6 q845 austaiaabpe urmam ppanmpng wiop4haveibeen 5acimptat6eib6 xataetiv5n in5o5natiin inte5ipe5avipity t85 thi5t8 66atq,0.6033057851239669,1,by 845 australians were mapping their surroundings and investigating in nationality integration throughout the nation,0.42857142857142855,1
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,cpmpaaieq wilo jav5 utiliaeesaaorphouancomquting 5i5 qreeictpveymaintemamae in raik t5amapo5t b6 qc48,0.6831683168316832,2,computer programmers will have created quite impressive maintenance systems in rare compact buildings,0.5148514851485149,4
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,b6 2338 aurgepnq wppo have be5n puqhing the apuadatpes k5 what is achp6vabpekeith 5pbptpc aqqpataaa5,0.67,4,by 2338 architects will have been building the apartments in what is affordable housing,0.6417112299465241,4
by 2050 amorphous computing will have become essential for sustainable urban development,mu q9t8 amo5pjpuq aomputiag eipp jave b5c8ne eaqential 5o5 quatainabke5u5bam x5vekk8nent,0.6022727272727273,1,by 2500 most people agree that essential quarantine measures are necessary,0.4074074074074074,2
nanotechnologybased pollution filters will have restored ecosystems by 2040,nanpt5ahapmpg6baq6e pkkkutpkn fpkterq wppk hav6 t6atiree ezoa6qtema b6 p848,0.48,1,many people keep futuristic vehicles parked here every evening,0.291970802919708,1
by 2140 international cooperation will be essential for addressing transboundary water pollution,mu 5a4auinte5nationap zkoperatpon wilk be eqaentpak fit add5esaing t5anqvo8nea56 wate5 popputikn,0.6770833333333334,2,modern nation will keep being equivalent to adding thousands of water pipelines,0.5485714285714286,3
by next week i will be incorporating more omega3 fatty acids into my diet,bu nezt we6k i wikm ae pmcptpi5ating nkre kaega3 5attu acieq into n6 eiet,0.6712328767123288,3,by next week i will be participating in key negotiations to achieve a treaty,0.6040268456375839,1
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,qhyqiaianq wiom jave m5en eapko5ing the pitentiao ot 3e mio8rpntpng pn asaiated tep5ke8ctive t6zhnpp8g8,0.6699029126213593,2,why not i am making a new 3 million pound payment on as a associated technical project,0.37037037037037035,1
