True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
future bangladeshi exporters expand distribution networks,fbtjre bangla2eahi exporters wcpqhd disrribuqion herw8rqs,0.7543859649122807,14,fbtjre bangla2eahi exporters wcpqhd disrribuqion here,0.7454545454545455,2
the president seeks international support for a military intervention,the prddident seekszinternatoonalzsupport fk1 a micitaqy 7nrerxention,0.8260869565217391,12,the president seeks international support for a mitigation effort,0.835820895522388,1
by next year the website will have launched a mobileresponsive design,ny nzxt uxar rhevwebshtetzill habx 1a7ncied a mobilerespknsive desohn,0.7536231884057971,17,ny new york x has been recognized as a mobile responsive website,0.5864661654135338,2
it experienced rapid urbanization and population growth,it ecperjencedprspid irbamizathon and 8opumation growrh,0.8181818181818182,10,it experienced rapid inflation and 8 population growth,0.8990825688073395,2
in the coming months i will be coaching a field hockey team,iu the doming mknths i wikl be coaching a xixlxchockey team,0.864406779661017,8,i will the doming months i will be coaching a hockey team,0.8793103448275862,3
she traveled to italy and explored the picturesque countryside of tuscany,sha t1svekwd qo 8taly and explored t8e p9equresque xountryside ow tuscany,0.821917808219178,13,sha is in italy and explored the picturesque countryside of tuscany,0.8857142857142857,1
the vibrant blue hydrangeas add a splash of color to the porch attracting butterflies with their sweet nectar,the vjbrqnu blue hydrangeas0add a splash of xolir to the pkrch agtracqibf vuttergcies with their swwer next8r,0.8348623853211009,18,the vibrant blue hydrangeas add a splash of color to the patchwork quilt with their softer next year,0.784688995215311,2
we repaired a dent in the tailgate,we repairedca dent in2whe taipgate,0.8823529411764706,4,we repaired a dent in the windshield,0.8,1
in the eras to come biologists will have engineered organisms for space colonization,in ghe eras to c0me b8olonjs1s will hvve ekg8neeqed organisms foj space c8konjzat8an,0.8095238095238095,16,in the eras to come back to bolonjs1s will have evolved organisms for space colonization,0.8488372093023255,2
the winger beat his marker with a stepover,the wohger beau his marker wi2h a srepover,0.8809523809523809,5,the older beaver has a spearover,0.6216216216216216,2
data visualization will enable virtual tours of historical and cultural data,d1ta 5is8alizsti1n will ehable v9rrgal t8urs 8d hisuorocal snd cultura1 data,0.7894736842105263,16,data is essential will enable very diverse tours and hisorical and cultural data,0.7692307692307693,3
neuroplasticitybased enhancements will improve skills,beur7plqsticitybqsed enhancemengsnwill improve skiwls,0.8679245283018868,7,beauty and simplicity will improve skills,0.5957446808510638,1
phycology sheds light on the evolutionary history of photosynthetic organisms,phwcology sheds wighr on ghe evol9tikbary hisrpry of 8horosynthetix orfan9sms,0.8181818181818182,14,phycology sheds light on the evolutionary history of horosynthetix organisms,0.9673202614379085,1
researchers are investigating the potential of artificial intelligence in predicting cardiovascular risks,reseaqc8ersnare invesrqgating the paufnti6l ofgarrificial in8elligxnce hn pred8ctiwg xardhovzscularxrisks,0.8095238095238095,20,reseearchers are investigating the potential of artificial intelligence in predicting cardiovascular risks,0.995260663507109,1
the pyramids interior contained hidden chambers and corridors,theypyrsmids intwriir dkntainwd hifden chambers anw xorridors,0.8360655737704918,10,they have installed hidden chambers and corridors,0.7636363636363637,1
app developers consider the scalability of applications for future growth,app devel8pers x8nsider the q4akvbility o4vap9lications kor f8rure growth,0.821917808219178,13,app developers consider the feasibility of applications for future growth,0.9452054794520548,1
biomedical text mining will have facilitated rapid evidence synthesis for clinical decisionmaking by 2038,biomedical rextomining wilk haae facilitated ra8idgevhdence synthssis l0r ckivical dec8sionmalo7g by 2838,0.8380952380952381,17,biomedical retexting will have facilitated rigorous evidence synthesis for clinical decisionmaking by 2838,0.919431279620853,3
real estate developers have focused on creating mixeduse developments to enhance communities,real estate dewel8perswhave wocysed on 2reat8ng bixeduse developmentz go enhancepcomm9nit8es,0.8586956521739131,13,real estate developers have worked on great mixeduse development to enhance communities,0.9273743016759777,3
researchers will have been exploring the potential of quantum computing in assisted reproductive technology,researchers w8ll havr bwev exploring rhe povential of qjant8m cobputing in assisued repr0ductive texhnolkgy,0.8785046728971962,13,researchers will have been exploring the potential of quantum computing in assisted reproductive technology,1.0,0
data visualization will drive innovation in personalized healthcare solutions,dqta vhsualization will dr8ve innovation 9w personakizez healthcare solugiovs,0.8831168831168831,9,data visualization will drive innovation to personalize healthcare solutions,0.9673202614379085,1
by next semester they will have been implementing augmented reality into courses,by b9xt semesqer they will habw been imslemwntibg auvmented revliry into c8u1ses,0.8375,13,by best semester they will have been augmented by updated reviews,0.6758620689655173,3
i am going to move to europe,i3am goi6g to2mave to eqrope,0.8214285714285714,5,i am going to move to europe,1.0,0
next month i will be experimenting with plantbased protein alternatives,vrxt mongh i wilh becexperimebgin9 with plantbqsed progeih alternqw8ves,0.8028169014084507,14,vrxt mongh i wilh bexperimebgin with plantbqsed progeih alternqw8ves,0.8057553956834532,3
microbes are crucial for nitrogen fixation in soil benefiting plant growth,micrubez are crtxia4 fo1 nitrogrn fixatiohtin soil bfnefiting olawt growth,0.8378378378378378,12,micrubes are critical for nutrient fixing in soil benefiting overall growth,0.8187919463087249,4
crop rotation practices enhance soil health and reduce vulnerability to pests,cro8 rotarioz practices ynhanxe soildhealth ahd 1educe vulqerab8wity go wests,0.8311688311688312,13,crook rotarioz practices inhand soild health and educate vulqerabity go west,0.8366013071895425,3
we went on a hiking trip and admired breathtaking views,we w1nd kn a hiking t1ip qnd admired9breqthtaking views,0.8727272727272727,7,we wind know a hiking tip and admired breathtaking views,0.918918918918919,2
telecommunications infrastructure will support cloud gaming platforms,teoecombj8icar90ns infrastrjcture will supporr cb0uddgqming platfarms,0.7971014492753623,14,techocombinationcar90ns infrastructure will support cloud computing platforms,0.8356164383561644,2
he cooked a delicious meal and impressed his guests,he cooked a deliciojs meal and impressed hgs guwsts,0.9411764705882352,3,he cooked a delicious meal and impressed his guests,1.0,0
phycology helps us appreciate the vital role algae play in the food chain,uhnxklogu helbs 7s appqeciatw the vigal role slgaezplsu in the food xhain,0.7945205479452054,15,uhnxklogu helbs 7s appreciated the vital role of salespeople in the food chain,0.8079470198675497,2
diversification into nontraditional crops offers new market opportunities for farmers,dgnersigixat7lh 8ngo n0herqdithonab cro8s offers hew mq1ket ppporrhnit8es zor 9a1mers,0.6941176470588235,26,designers in a new quarter offers how much property properties for a larger,0.5125,3
she completed a knitting project and made a scarf,she cknbleted3a kn8ttin7 projfcu and kqde q scs1f,0.7346938775510204,13,she knitted a knitting project and made a scarf,0.8958333333333334,1
by next quarter the website will have expanded its customer base significantly,by next quarrer the websiye will have zxpanxed ifs x8stomer base sighificant9y,0.8846153846153846,9,by next quarter the website will have expanded its customer base significantly,1.0,0
people around the globe have been participating in movements for disarmament,peksle aroundwthz globe hawe been participar5ng in m0vemevts8dor dksqrmameng,0.8157894736842105,14,peaks around the globe have been participating in movements for disarmament,0.9536423841059603,1
the watchful german shepherd barks to alert its owner of approaching strangers,thr w1tchfuw german shephe1d wsqks to slerg hgs owner of sppwkachingbsurangers,0.7948717948717948,16,thr watchful german shepherd was supposed to serve the hogs owner of sheep herding dogs,0.6787878787878788,4
she attended a workshop on time management skills,she atuended a worksho0 0n thme man1gemevt sk8lls,0.8571428571428571,7,she attended a workshop on the main general skills,0.8686868686868687,1
bangladeshs future thrives on democracy,bangla2eshspfyt8re thrives 8n democ1acy,0.8461538461538461,6,bangla language thrives in democracy,0.7733333333333333,2
he was sleeping with one arm thrown over his head,he was sbeeping with one arb uhrown over hisghead,0.9183673469387756,4,he was sleeping with one arm over his head,0.9230769230769231,1
before the clouds rolled in the sun had been illuminating the valley below,before rhekxlouds rol4ed in the s8h had beeh iklumintgingxthe valley be0oz,0.8243243243243243,13,before the louds rolled in the sea had been illuminating the valley before,0.9324324324324325,3
fashion houses have implemented measures to reduce energy consumption in production,fashioh houses hsvetimplemented messyressto reduce rnergy x8nsumption in prod8xti0n,0.8554216867469879,12,fashion houses have implemented measures to reduce energy consumption in production,1.0,0
app development frameworks like react native expedite the development process,apo develo8meng frsmeworks like reaxr naciv1 expedhqe the development process,0.8701298701298701,10,apo development for frameworks like react and civic expedite the development process,0.906832298136646,3
the children played in the snow and built a snowman,the xhildrsn plqged in rhe snow and buixg a snowman,0.8627450980392157,7,the children played in the snow and building a snowman,0.9523809523809523,1
astronomers will be observing the effects of dark energy on the expansion rate of the universe,astr0vomers w8ll be observinh the efdexts of dark energy on ths xxpabsioh rqge 8f the uhiverse,0.851063829787234,14,astr0vomers will be observing the effects of dark energy on the expansion rate of the universe,0.9787234042553191,1
international fighters are making waves in the global scene,jnternqti87ap fighters zrecmaking wahes in the glkbal svene,0.8305084745762712,10,international quarterbacks are recruiting waves in the global scene,0.8253968253968254,2
voicecontrolled assistants will assist with home organization and decluttering,voicevobtrowled sssis8ants will assist8with home orhanization 8ndmdecluuterihg,0.8589743589743589,11,voiceoverheard said sisters will assist with home organization and decluttering,0.8662420382165605,1
she made a profit selling her artwork at a gallery,she made a pro0it sezling he2 artwlrk at a gaaleru,0.88,6,she made a profit selling her artwork at a gallery,1.0,0
bangladeshs future lies in democracy,bang01deshs future oies 78 democravy,0.8333333333333334,6,bangladeshs future is 78 democratic,0.8732394366197183,1
over the years women scientists have contributed to advancements in the field of biotechnology,oner thw yesrs womeh sxientistw hsve cohrribyreddtk advancemenrs in the gield ofvbi0techhkkogg,0.776595744680851,21,one r the yesrs women scientists hsve contributely advanced menrs in the field of biotechnology,0.91005291005291,3
the wellorganized library catalog allows me to find books based on specific criteria,the wewlorgsnizedcbov1ary xatalog allows mx to find booksgbased ob spexific criteria,0.8571428571428571,12,the wellorganized dictionary catalog allows me to find books based on specific criteria,0.9473684210526315,1
efforts to address maternal mortality and improve healthcare for women have been ongoing,efforrs to address maternal m0rtality qvd5im8rove healrhcqre for womeg have befn ohgoing,0.875,11,efforts to address maternal mortality improve healthcare for women have been ongoing,0.9767441860465116,1
women engineers have contributed to the development of innovative transportation solutions,women ehgineers have cont18buuedqto the sevelopmebu of gnnpxagive trq3sporuqtion solutions,0.8222222222222222,16,women engineers have constructed to the development of nanotechnology transmission solutions,0.8461538461538461,2
they are conducting penetration tests to assess cybersecurity defenses,thew qre comc7ctibg peneyra2ioa aesus ro assess cynersecurigyodefenses,0.7857142857142857,15,thew queue is connecting pennyraico a system to assess cybersecurity defenses,0.7891156462585034,1
turkey has a thriving film industry producing both domestic and international films,turkey hss a thriving f8lm ivdusrry 8rowuxibg both domest7x and int1rnati8nal folms,0.8433734939759037,13,turkey has a thriving film industry offering both domestic and international films,0.9454545454545454,1
they will have conducted market research to identify new trends and opportunities,they wilb have condixted market reseqrxh go idengify new trehss and opportubhties,0.8641975308641975,11,they will have conditioned market research to identify new trends and opportunities,0.9634146341463414,1
conflict and humanitarian crises will impact population growth rates by affecting displacement migration and access to essential services,convlhcy and humanitarian x1is5s will impact p76usatoon growth1rates sy sffecging disp4acement mivrati0n and access to zssenqivl ser5ides,0.8394160583941606,22,convlncy and humanitarian crises will impact population growth rates severely affecting displacement migration and access to essential services,0.95,2
penetration testers are simulating realworld attacks to assess system resilience,pebetrarioh testers a2e simuoaeihg realworld qttscks tovassess system resilhence,0.8625,11,pebetrarioh testers are simulating realworld tests to assess system resilience,0.9240506329113924,2
he fixed the leaky faucet in the bathroom,he4dixed the leaky faucet infthe bathrokb,0.8780487804878049,5,he fixed the leaky faucet in the bathroom,1.0,0
the fishermen had caught a recordbreaking marlin in the tournament,the fishermen hqd caught a recordbrea8iqn marlin inmrhr tou1nameng,0.8636363636363636,9,the fishermen had caught a recordbreaking marlin in march,0.8617886178861789,1
we will go shopping tomorrow,wecwhll go shoppibg tomorrow,0.8928571428571429,3,we will go shopping tomorrow,1.0,0
we navigated through the city traffic in the car,we hqvigated through the city tra9fic in the ca1,0.9166666666666666,4,we have investigated through the city traffic in the car,0.9038461538461539,1
voicecontrolled assistants will integrate with smart thermostats for temperature control,6xicexkntrolled assistahgs will 8btegrate with smart thermostats for uempe1at8re dontrow,0.8522727272727273,13,controlled assistants will integrate with smart thermostats for more efficient home control,0.8379888268156425,2
carbonneutral cities will strive to eliminate pollution from their urban environments,carbonneutral cig8ws zgll strive to eeimimate p8llutikn from their urb1n envirohments,0.8705882352941177,11,carbonneutral cities strive to eliminate pollution from their urban environments,0.9696969696969697,1
she traveled to italy and savored authentic italian gelato,she t1aveledhu81itwlw and savored authentic iualian gelat1,0.8448275862068966,9,she traveled to italy and savored authentic italian gelato,1.0,0
the algorithm has been adapting to individual user preferences,the algor8thm6has bezn adapring 8o jndividual user preferences,0.9032258064516128,6,the algorithm has been adapting to individual user preferences,1.0,0
users will have access to a feature for personalized recommendations,users will hqwevqccesv t1 anfeature for persozzlh1ed rec8mmxndatiobs,0.7941176470588235,14,users will have access to an feature for personalized recommendations,0.9927007299270073,1
the phone rang late at night,the phone 1qng5kaqerau nigh2,0.7142857142857143,8,the phone 1qng5kaqerau nigh2  the phone 1king5kaqerau night,0.5287356321839081,1
ancient shipwrecks lie hidden beneath the waves stories waiting to be unearthed,ancient shipwrexks 2ie hiddeh benesth the wanes stories wa8tihg ro be uzearthed,0.8860759493670886,9,ancient shipwrecks are hidden beneath the waves waiting to be unearthed,0.92,2
we went on a hiking trip and admired the scenic views from the mountaintop,we wenr on a hiking tri0 snz qdmired threscez8x virds from the mounyaintop,0.8243243243243243,13,we went on a hiking trip snaking through the trees from the mountain top,0.7945205479452054,3
the sky was aglow with the light of the setting sun,ghe sk6 zzs aglow w8th 0hehlihhr 8c9the setting syn,0.7450980392156863,13,ghe sky is aglow with the setting sun,0.7954545454545454,3
engineers will have integrated amorphous computing into urban planning systems by 2046,ehgiqee1s will have integrated amorphous cobouting ihto uqban plsnning systwms by 2046,0.8953488372093024,9,ehigiues will have integrated amorphous cobbleton into uban planning systems by 2046,0.8941176470588236,3
they were discussing the impact of a memoir on contemporary literature,they were discussing the impqct kf z mem0i1 on c8ntekp8ra9y literarure,0.8571428571428571,10,they were discussing the impact of z memory on contemporary literature,0.9714285714285714,1
continuous readers have been taking notes and annotating books actively engaging with the material for deeper understanding,continykuswreaders have been raking notes and bn9oaauing books axtiveky engaging with the material for deeper undersuanding,0.9105691056910568,11,continuously readers have been raking notes and booking books actively engaging with the material for deeper understanding,0.9469387755102041,3
peace treaties and agreements have been continuously negotiated to end conflicts,wescektrearies and aor1ements have bwe8 conrinuouzly negoqiated wo end conflicts,0.85,12,wescektrearies and aor1ements have been continuously negotiated to end conflicts,0.925,2
by 2200 evolutionary theory will have incorporated insights from quantum biology,by 1200 ebplut88bart theo1ynwilp hsve6ihcorp0rqted insights from quantum biology,0.8125,15,by 1200 ebplut88bart theo1ynwilp hsve6ihcorp0rqted insights from quantum biology,0.8125,1
he upgraded to aftermarket fuel injectors,he upgradsc uo afterma1oet fuel injectors,0.8780487804878049,5,he upgrades to aftermarket fuel injectors,0.975609756097561,1
recurrent neural networks rnns with attention mechanisms enhance natural language understanding,recjrrent neuraw hetz0rk8 rbns vigh atqevtion mechahisms enhance hat7ral language jnderswvnding,0.8210526315789474,17,recurrent neural networks the zeroknowledge rbns vigh atqevtion mechanism enhance heartial language jnderswvnding,0.8076923076923077,3
in the next millennium biotechnologists will have engineered organisms for terraforming,8n ghe next milpebnium bhotechnl28gists wiwp hsve engineered krganisls for gyrraforbing,0.8160919540229885,16,access to education particularly for women and girls is expected to lead to lower fertility rates and subsequently slower population growth rates,0.1896551724137931,2
the platform has been promoting inclusivity and diversity,tue platflrm has been 0rojot8ng 8ncl8sivity and djversuty,0.8421052631578947,9,the platform has been promoting inclusivity and diversity,1.0,0
educational policies in foreign countries reflect a commitment to quality education,educqtional powiciwq on forwign counu8ies req4ect a commitmebt to quality 4ducarikn,0.8313253012048193,14,educational power point on for writing countries requires a commitment to quality education,0.8160919540229885,2
the librarian was organizing the shelves of nonfiction books in the library,the livrarian was organizing the shelves of hxnfictikn books 8nlrhecoibrarg,0.8666666666666667,10,the librarian was organizing the shelves of fiction books and the catalog,0.8783783783783784,3
ruby on rails will have solidified its position as a top choice for web development by 2030,rgby ah rails vilz hqve so1idified its positi1w as a top choice vor web de9elop9ent by 2w30,0.8571428571428571,13,rgby has raised its profile as a top choice for web development by 30,0.7625,3
promoters are exploring partnerships with other sports and entertainment industries,prkmorersvvre exploqung pargnxrships wiug other sp8rus and enterqaihqent indusrries,0.8072289156626506,16,programmers working partnerships with other species and entering new industries,0.8024691358024691,3
he was absorbed in a biography while waiting for his flight at the airport,he was absocbed ih a biogrqphy while qaiting f0r his flight at ghe aorport,0.9054054054054054,7,he was absorbed in a biography while waiting for his flight at the airport,1.0,0
my cat enjoys lounging in the warmest spot available soaking up the sun,my cau enjoys loungiqg in the warmezt6sqot available s0akimg up the syb,0.8732394366197183,9,my cat enjoys lounging in the warmest spot available soaking up the sun,1.0,0
gamers have advocated for accessibility in game design and representation,gamers have zdwocaued formvccessibil5ty gn gsm9 desjgn andkreb14sentation,0.8082191780821918,14,gamers have zoomed from accessibility to gaming design and creation,0.8,3
bangladeshi spices will mesmerize palates,bwngladeahi spides wilz mesmerize palqtes,0.8780487804878049,5,bangladeshis spies will mesmerize palates,0.975609756097561,1
media often exposes corruption cases contributing to awareness,bedia ofte3 sxoozes x8rruption1dases ckhrribuuing to awaren9ss,0.7741935483870968,14,bedia of times sees excessive criticism to awareness,0.5964912280701754,1
female fighters are breaking barriers and setting records,femqls fohhters a1s 6r1qk8bg barrierp qqd serring rfcoqds,0.6842105263157895,18,females foster a1s 6r1q8bg barrierp qqd serring rfcoqds,0.6785714285714286,1
they conducted research to address realworld problems,thsy conducgzd reseaqdh gocaddress rwa2worlc probl1ms,0.7924528301886793,11,thesy conducted research go on world problems,0.8367346938775511,2
designers have collaborated with sustainable fashion organizations to promote ecofriendly practices,designers hsve col0vbo2arwd with sjsrains7le fashhon 8rganizstions to prbmote fcofriendly orqctices,0.8282828282828283,17,designers have collaborated with sustainable fashion organizations to promote ecofriendly practices,1.0,0
hieroglyphs inside the pyramid provided insights into ancient egyptian religion and mythology,hi9r0vlypha ihs9de thr pgramid provided inahghts injo ancient egyptiab recigjon abd mgthol0vy,0.8064516129032258,18,highly praised ihsde the program provided inights into ancient egypts religion and mythology,0.8432432432432433,4
