True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
she has been participating in online fashion shows on facebook,she has been participating in online fashion shows on facenook,0.9838709677419356,1,she has been participating in online fashion shows on facebook,1.0,0
chatgpt will be learning new languages in the future,chatgpt will be learning new languagesjin8the future,0.9615384615384616,2,chatgpt will be learning new languages in the future,1.0,0
machine learning algorithms will have been adapting to dynamic environments seamlessly,machine learningtalgorithms will have been adapting to6dynamic ennironments seamlessly,0.9651162790697676,3,machine learning algorithms will have been adapting to dynamic environments seamlessly,1.0,0
the mosque was built in the 12th century,the mosque was builtlin the 12th xentury,0.95,2,the mosque was built in the 12th century,1.0,0
pollutionreducing technologies will be integrated into infrastructure projects to minimize environmental impact,pollutionreducing technologiesuwill be integrated into ikfrastructure projects tonminimize environmentalrimpact,0.963963963963964,4,pollutionreducing technologies will be integrated into infrastructure projects to minimize environmental impact,1.0,0
i have been exploring the latest facebook app updates,i have been explorimg the latest7facebook app updates,0.9622641509433962,2,i have been exploring the latest facebook app updates,1.0,0
she had enjoyed a lobster roll with butter and mayo at the seaside shack,she had enjoyed a lobster roll with butter and mayo at the seaside shack,1.0,0,she had enjoyed a lobster roll with butter and mayo at the seaside shack,1.0,0
the city faced challenges of poverty and inequality,thejcity faced challenges of poverty and inequality,0.9803921568627452,1,the city faced challenges of poverty and inequality,1.0,0
they use bayesian networks to model probabilistic relationships among variables,they use bayesiab networks to model probabilisticarelatiomships among variables,0.9620253164556962,3,they use bayesian networks to model probabilistic relationships among variables,1.0,0
she participated in a workshop on islamic history and civilization at the mosque,she participated in a workshopoon islamic history and civilization at the1mosque,0.975,2,she participated in a workshop on islamic history and civilization at the mosque,1.0,0
by 2050 ai architects will have designed selfconstructing buildings,by 2050 ai architexts will have designed selfconstructimg nuildings,0.9552238805970148,3,by 2050 ai architects will have designed selfconstructing buildings,1.0,0
ethical hackers are evaluating the security of web applications through rigorous testing,ethidal hackerszare evaluating thensecurity of web applications through rigorous testing,0.9659090909090908,3,ethical hackers are evaluating the security of web applications through rigorous testing,1.0,0
nanoscale drug delivery systems enhance the delivery of therapeutic agents to specific cells,nanoscale drug delivery2systems enhance the delivery ofqtherapeutic agents to spexifix cells,0.9565217391304348,4,nanoscale drug delivery systems enhance the delivery of other therapeutic agents to specific cells,0.968421052631579,1
the scientists conducted experiments and made significant discoveries,the scientists conducted experimemts and madewsignificant discoveries,0.9710144927536232,2,the scientists conducted experiments and made significant discoveries,1.0,0
next month i will be exploring the benefits of intermittent fasting for metabolic health,next mongh i will be exploring the benefits offintermitteng fasting for metabolix health,0.9545454545454546,4,next month i will be exploring the benefits of intermittent fasting for metabolic health,1.0,0
they attended a music festival and danced to the beat of the music,they attended a musix festival and danced to the neat of the music,0.9696969696969696,2,they attended a music festival and danced to the beat of the music,1.0,0
she had organized a charity bake sale to raise money for cancer research,she had organized a charity bake sale to raise money for cancer research,1.0,0,she had organized a charity bake sale to raise money for cancer research,1.0,0
the thunderstorm passed leaving behind a rainbow in the sky,the thunderstorm passed leaving behind a rainbow in the sky,1.0,0,the thunderstorm passed leaving behind a rainbow in the sky,1.0,0
they were involved in a multicar pileup,they were involved in a multicar pileup,1.0,0,they were involved in a multicar pileup,1.0,0
nanocomposites are utilized in the creation of advanced materials for renewable energy applications,nanocomposites are utilized in the creation of adnanced materialsbfor renewable energy applications,0.9797979797979798,2,nanocomposites are utilized in the creation of advanced materials for renewable energy applications,1.0,0
she participated in a photography workshop and learned about composition,she partixipated in a photography workshop and learned about composition,0.9861111111111112,1,she participated in a photography workshop and learned about composition,1.0,0
in the future i will be consulting with a nutritionist to address any dietary imbalances,in the future i will be6consultingxwith a nutritionist to address any dietary imbalanxes,0.9659090909090908,3,in the future i will be consulting with a nutritionist to address any dietary imbalances,1.0,0
they studied the atmospheres of gas giants using transit spectroscopy,they studied thehatmospheres of gas giants using transit spectrosxopy,0.9710144927536232,2,they studied the atmospheres of gas giants using transit spectroscopy,1.0,0
over the years women scientists have earned recognition for their outstanding work,oner the years women scientists have earned recognition for their outstanding work,0.9878048780487804,1,one of the years women scientists have earned recognition for their outstanding work,0.963855421686747,1
by 2049 amorphous computing will have laid the foundation for quantum computing integration,by 2049 amorphous computingpwill have laid the foundation for quamtum xomputing integration,0.967032967032967,3,by 2049 amorphous computing will have laid the foundation for quantum computing integration,1.0,0
deep learning algorithms will have been advancing quantum computing capabilities,deep learning algorithms will have been advancing quantum computing capabilities,1.0,0,deep learning algorithms will have been advancing quantum computing capabilities,1.0,0
nanotechnology has applications in medicine for drug delivery,nanotechnology has applications in medicine for drug delivery,1.0,0,nanotechnology has applications in medicine for drug delivery,1.0,0
he had forgiven his friend for a past mistake showing grace and kindness,he had forgiven his friend foraa past mistake showing grace andvkindness,0.9722222222222222,2,he had forgiven his friend for a past mistake showing grace and kindness,1.0,0
experimentalists are exploring the behavior of plasmas in controlled fusion experiments,experimentalists are exploring the behavior ofvplasmas in controlled fusiom experiments,0.9770114942528736,2,experimentalists are exploring the behavior of plasmas in controlled fusion experiments,1.0,0
next tuesday morning commuters will still be stuck in heavy traffic,next6tuesday morning xommuters will still be stuck in heavy graffic,0.9552238805970148,3,next tuesday morning commuters will still be stuck in heavy traffic,1.0,0
schools will have been incorporating coding into their curriculum for the past decade,schools will have been incorporatinglcodingninto their curriculumqfor the past decade,0.9647058823529412,3,schools will have been incorporating coding into their curriculum for the past decade,1.0,0
influencers will use live streaming to create realtime connections with followers,influemcers will use live streamingito xreate realtime connectionsawith followers,0.9506172839506172,4,influencers will use live streaming to create realtime connections with followers,1.0,0
quantum encryption will have made data breaches virtually impossible by 2035,quantum enxryption will have made data breaches virtually impossible by 2035,0.986842105263158,1,quantum encryption will have made data breaches virtually impossible by 2035,1.0,0
they had formed a strong partnership for the mixed doubles tournament,they had formed aystrong partnershipvfor the mixed doubles tournament,0.9710144927536232,2,they had formed a strong partnership for the mixed doubles tournament,1.0,0
natural language processing nlp techniques analyze and understand human language data,natural languagexprocessing mlp techniques analyze and understand human language data,0.976470588235294,2,natural language processing mlp techniques analyze and understand human language data,0.9882352941176471,1
in the coming days i will be focusing on reducing my intake of processed carbohydrates,in the coming days i will be focusimg on reduxing my intake of0proxessed carbohydrates,0.9534883720930232,4,in the coming days i will be focusing on reducing my intake of processed carbohydrates,1.0,0
geofencing enhances locationbased services in mobile apps,geofencingkenhances locationnasedqservices in mobile apps,0.9473684210526316,3,geofencing enhances locationbased services in mobile apps,1.0,0
by 2050 space elevators will have made space travel costeffective and accessible,ny 2050 space elevators will have made space travel costeffective and accessible,0.9875,1,ny 2050 space elevators will have made space travel costeffective and accessible,0.9875,1
we have been receiving personalized content recommendations,we have been receiving personalized content recommensations,0.9830508474576272,1,we have been receiving personalized content recommendations,1.0,0
penetration testing will evaluate the security of autonomous drones,penetration testing will evaluate the security of0autonomous drones,0.9850746268656716,1,penetration testing will evaluate the security of autonomous drones,1.0,0
the children flew kites in the park on a windy day,the children flew kites in the park on a windy day,1.0,0,the children flew kites in the park on a windy day,1.0,0
critical thinking skills are crucial for evaluating information and forming sound arguments,xritical thinking skills are crucial for evaluating information and forming sound arguments,0.989010989010989,1,xritical thinking skills are crucial for evaluating information and forming sound arguments,0.989010989010989,1
she bowled a wide delivery and the umpire signaled it accordingly,she bowled a wide delivery and the umpire signaled5it accordingly,0.9846153846153848,1,she bowled a wide delivery and the umpire signaled it accordingly,1.0,0
tourists flock to the river to experience its beauty and serenity,tourists flock to the river to experience its beauty and seremity,0.9846153846153848,1,tourists flock to the river to experience its beauty and serenity,1.0,0
virtual assistants will offer personalized diet and nutrition recommendations,virtual assistantspwill offer personalized diet and mutrition recommendations,0.974025974025974,2,virtual assistants will offer personalized diet and nutrition recommendations,1.0,0
tourists marveled at the pyramids precise alignment and geometric proportions,tourists marveled at the pyramids precise alignment and geometric proportions,1.0,0,tourists marveled at the pyramids precise alignment and geometric proportions,1.0,0
we visited a pumpkin patch and selected pumpkins for our halloween decorations,we visited acpumpkin patch and selected pumpkins for our halloween decorations,0.9871794871794872,1,we visited a pumpkin patch and selected pumpkins for our halloween decorations,1.0,0
cultural diversity will be celebrated in media representation promoting inclusivity and understanding,cultural diversity will ne celenrated im media representation promoting inclusivity and understanding,0.9702970297029704,3,cultural diversity will be celebrated in media representation promoting inclusivity and understanding,1.0,0
web developers prioritize creating mobilefriendly websites for a diverse user base,web developers prioritize xreating mobilefriendly websites for a diverse user base,0.9878048780487804,1,web developers prioritize creating mobilefriendly websites for a diverse user base,1.0,0
the archaeologist unearthed a rare artifact buried beneath the desert sands,the archaeologist8unearthed a rare artifact buried beneath the desert sands,0.9866666666666668,1,the archaeologist unearthed a rare artifact buried beneath the desert sands,1.0,0
brands have adopted innovative technologies to create clothing made from recycled ocean waste,brands have adopted innovative9technologies to3create xlothing made from recyxledxocean waste,0.946236559139785,5,brands have adopted innovative technologies to create clothing made from recycled ocean waste,1.0,0
international trade negotiations reach a critical juncture as deadlines approach,international trade negotiationsureachma critical juncture as deadlines approach,0.975,2,international trade negotiations reach a critical juncture as deadlines approach,1.0,0
people have used vr for language immersion practicing and enhancing language skills in virtual environments,people have used vr for language immersion practicing and enhancing language skills in virtual environments,1.0,0,people have used vr for language immersion practicing and enhancing language skills in virtual environments,1.0,0
by 2035 go will have gained widespread adoption in the field of microservices,byy2035 go willwhave gained widespread adoption in the field of microservices,0.974025974025974,2,by 2035 go will have gained widespread adoption in the field of microservices,1.0,0
bangladesh will cherish its democratic progress,bangladesh will cherish its democratic progress,1.0,0,bangladesh will cherish its democratic progress,1.0,0
initiatives have been promoting financial independence and entrepreneurship for women,initiatives have beenfpromoting financial independence and entrepreneurship for women,0.9882352941176472,1,initiatives have been promoting financial independence and entrepreneurship for women,1.0,0
global citizens have been actively engaging in initiatives to address the root causes of violence,global citizens hane been activelyxengaging in initiatives to address the root causes of violence,0.979381443298969,2,global citizens have been actively engaging in initiatives to address the root causes of violence,1.0,0
ethical hackers will develop tools to automate vulnerability discovery,ethical hackers will developotools touautomate vulnerability discovery,0.9714285714285714,2,ethical hackers will develop tools to automate vulnerability discovery,1.0,0
by next month i will be experimenting with different cooking oils to find healthier options,by next mokth i will be experimenting withfdifferent xooking oils to find healthier options,0.967032967032967,3,by next month i will be experimenting with different cooking oils to find healthier options,1.0,0
they volunteered at afterschool programs to mentor children,they5volunteered at afterschool programs to mentor xhildren,0.9661016949152542,2,they volunteered at afterschool programs to mentor children,1.0,0
aidriven personalized meditation guides will have been assisting individuals in mindfulness practices,aidriven personalized meditation guides will hanesbeen assisting individuals in mindfulness practices,0.9801980198019802,2,aidriven personalized meditation guides will have been assisting individuals in mindfulness practices,1.0,0
he completed a painting and gave it as a gift to his friend,he completed a painting and gave it as a gift towhis friend,0.9830508474576272,1,he completed a painting and gave it as a gift to his friend,1.0,0
vr technologies have been integrated into therapy sessions for individuals with phobias and anxieties,vr technologies have been integrated into therapy sessioms for indiniduals with phobias and0anxieties,0.9702970297029704,3,vr technologies have been integrated into therapy sessions for individuals with phobias and anxieties,1.0,0
in the future chatbots will assist with household chores and maintenance tasks,in the future chatbots will assist with household chores and maintenance tasks,1.0,0,in the future chatbots will assist with household chores and maintenance tasks,1.0,0
smallscale farmers play a crucial role in bangladeshs agricultural sector,smallscale farmers play a crucial role in bangladeshs agricultural sector,1.0,0,smallscale farmers play a crucial role in bangladeshs agricultural sector,1.0,0
they received a bonus for their performance at work,they receined1a4nonus for their performance at work,0.9215686274509804,4,they received a bonus for their performance at work,1.0,0
they detailed the cars interior,they detailedethe xars interior,0.935483870967742,2,they detailed the cars interior,1.0,0
he used to eat a lot of fried foods but switched to healthier cooking methods,he used to eat awlot of friedbfoods but switched to healthier cooking methods,0.974025974025974,2,he used to eat a lot of fried foods but switched to healthier cooking methods,1.0,0
by 2390 researchers will have developed methods for teleportation,by 2390 researchers willihave developed methods forbteleportation,0.9692307692307692,2,by 2390 researchers will have developed methods for teleportation,1.0,0
i had been using my iphone for hours before it finally ran out of battery,i had been using my iphone for hours before it finally7ran out of nattery,0.9726027397260274,2,i had been using my iphone for hours before it finally ran out of battery,1.0,0
the children played in the park and laughed as they chased butterflies,the children played in the park and laughed as they chased butterflies,1.0,0,the children played in the park and laughed as they chased butterflies,1.0,0
researchers are evaluating the security of decentralized and distributed technologies,researxhers are enaluating the security of decentralized and distributed gexhnologies,0.9529411764705882,4,researxhers are evaluating the security of decentralized and distributed technologies,0.9882352941176471,1
the transition to a circular economy will reduce waste and pollution throughout the production cycle,the transition to a cirxulargeconomy will reduce waste and pollution throughout2theeproduction cycle,0.96,4,the transition to a circular economy will reduce waste and pollution throughout the entire production cycle,0.966183574879227,1
by 2130 genetically engineered microbes will be used to remediate polluted water bodies,by72130 genetically engineered microbes8will be used to remediate polluted water nodies,0.9655172413793104,3,by72130 genetically engineered microbes will be used to remediate polluted water sources,0.9485714285714286,2
she was discussing the relevance of a classic novel in modern society,she was discussing the relevance of agclassic novel in modern society,0.9855072463768116,1,she was discussing the relevance of an classic novel in modern society,0.9928057553956835,1
bangladesh will continue its liberation legacy,bangladesh will conginue its liberation legacy,0.9782608695652174,1,bangladesh will continue its liberation legacy,1.0,0
companies have adopted fair trade practices to ensure ethical treatment of workers,companies have adopted4fair trade1practices to ensure ethical treatment of workers,0.975609756097561,2,companies have adopted fair trade practices to ensure ethical treatment of workers,1.0,0
bangladeshi fusion cuisine will emerge,bangladeshi fusion cuisinelwill emerge,0.9736842105263158,1,bangladeshi fusion cuisine will emerge,1.0,0
virtual reality will revolutionize how people experience cultural events and heritage sites,virtual reality will revolugiomize how people experience cultural events and heritage sites,0.978021978021978,2,virtual reality will revolutionize how people experience cultural events and heritage sites,1.0,0
it will be assisting in wildlife tracking and conservation,ig will be assisting in wildlife tracking and conservation,0.9827586206896552,1,i will be assisting in wildlife tracking and conservation,0.991304347826087,1
noise pollution will be a growing issue as populations continue to rise,noise pollution will be a growing issue aszpopulations continue to rise,0.9859154929577464,1,noise pollution will be a growing issue as populations continue to rise,1.0,0
female researchers have contributed to the understanding and treatment of various diseases,female researchers have contributed to the understabding and treatment of various diseases,0.9888888888888888,1,female researchers have contributed to the understanding and treatment of various diseases,1.0,0
delivery drones will revolutionize lastmile logistics,delivery drones will revolutionize lastmile logistics,1.0,0,delivery drones will revolutionize last mile logistics,0.9906542056074766,1
the kids are taking turns playing with a spinning top,the kids are takingeturns playing withba spinning top,0.9622641509433962,2,the kids are taking turns playing with a spinning top,1.0,0
it will be assisting in cultural exchange programs,it4will begassisting in cultural exchange programs,0.96,2,it will be assisting in cultural exchange programs,1.0,0
by the end of the quarter analysts will have been monitoring system performance for several months,by the endvof the quarter analysts will have been monitoring system performance for several months,0.9897959183673468,1,by the end of the quarter analysts will have been monitoring system performance for several months,1.0,0
by next year electric vehicles will be replacing traditional vehicles to reduce noise pollution,by next year electric vehicles will ne replacing traditional vehicles to reduce noise pollution,0.9894736842105264,1,by next year electric vehicles will be replacing traditional vehicles to reduce noise pollution,1.0,0
we watched a meteor shower in the countryside,we watched a meteor shower in the countryside,1.0,0,we watched a meteor shower in the countryside,1.0,0
he explored the role of islamic education in preserving cultural heritage,hekexplored the role of islamix eduxation6in preserving culturalmheritage,0.9315068493150684,5,hekexplored the role of islamix education in preserving cultural heritage,0.9726027397260274,2
tomorrow afternoon ill be dividing the overgrown perennials,tomorrowxafternoon ill be dividing the overgrown perennials,0.9830508474576272,1,tomorrow after afternoon ill be dividing the overgrown perennials,0.9516129032258065,1
they collaborated on a group project for their economics class,they collanoratedmon a groupxproject for their economics class,0.9516129032258064,3,they collaborated on a group project for their economics class,1.0,0
fighters are adapting to evolving strategies and game plans,fighters are adapting to evolving strategies and game plans,1.0,0,fighters are adapting to evolving strategies and game plans,1.0,0
the music festival boasts a lineup of talented songwriters,the music festival boastsqa lineup of talented songwriters,0.9827586206896552,1,the music festival boasts a lineup of talented songwriters,1.0,0
the fans applauded the players efforts on the field,the fans applauded the playerseefforts on thewfield,0.9607843137254902,2,the fans applauded the players efforts on the field,1.0,0
she traveled to egypt and marveled at the pyramids,she traneled to egypt amd marveled at the pyramids,0.96,2,she traveled to egypt and marveled at the pyramids,1.0,0
automated valet parking services will save time for drivers,automated1valet parking services will save gime for drivers,0.9661016949152542,2,automated valet parking services will save time for drivers,1.0,0
planting trees helps to reduce air pollution and combat climate change,planting trees helps to reduce air pollution and combat climate change,1.0,0,planting trees helps to reduce air pollution and combat climate change,1.0,0
online entertainment platforms will provide accessibility settings for viewers with disabilities,online entertainment platforms will provide acxessinility settings for viewers with disabilities,0.9791666666666666,2,online entertainment platforms will provide accessibility settings for viewers with disabilities,1.0,0
decentralized ict regulations will have been preventing digital discrimination based on socioeconomic status,decentralized ixt3regulations will have been preventing digigal discrimination nased on socioeconomic status,0.9629629629629628,4,decentralized internet regulations will have been preventing digital discrimination based on socioeconomic status,0.9683257918552036,1
homeowners have undertaken landscaping projects to enhance curb appeal,homeowners have undertaken landscaping projects to enhanxe xurb appeal,0.9714285714285714,2,homeowners have undertaken landscaping projects to enhance suburban appeal,0.9583333333333334,1
the website will have implemented ai chatbots for instant customer support,the website will have implemented ai xhatbotssfor instant customer support,0.972972972972973,2,the website will have implemented ai chatbots for instant customer support,1.0,0
investors have diversified their real estate portfolios by investing in real estate investment trusts reits,investors have diversified gheir real estate portfolios4bysinvesting in real estate investmentvtrusts reits,0.9626168224299064,4,investors have diversified their real estate portfolios by investing in real estate investment trusts reits,1.0,0
decentralized ict systems will have been fostering innovation in various sectors,decentralized ict systems willghave been fostering innovation in various sectors,0.9875,1,decentralized ict systems will have been fostering innovation in various sectors,1.0,0
in the future surgeons will have been perfecting their skills with robotassisted procedures,inbthe future surgeonscwilldhavelbeen perfecting their skills withqrobotassisted6proxedures,0.9230769230769232,7,in the future surgeons will have been perfecting their skills with robotassisted procedures,1.0,0
many individuals have been exploring poetry appreciating the beauty of language and artistic expression,many individuals have been exploring poetry appreciating the beauty of language and3artistix expression,0.9805825242718448,2,many individuals have been exploring poetry appreciating the beauty of language and artistic expression,1.0,0
we went on a river rafting adventure and navigated through rapids,we wemt on a river rafting adventure and navigated through rapids,0.9846153846153848,1,we went on a river rafting adventure and navigated through rapids,1.0,0
subsea cables will connect continents for global communication,subsea canles will connect xontinents for global communication,0.967741935483871,2,subsea channels will connect continents for global communication,0.9523809523809523,1
ethical hackers are assessing the security of networkconnected educational technologies,ethical hackers are assessing the security of networkconnected educational technologies,1.0,0,ethical hackers are assessing the security of networkconnected educational technologies,1.0,0
they were involved in a chainreaction crash,they were involved in a chainreaction crash,1.0,0,they were involved in a chain reaction crash,0.9885057471264368,1
he attended a cooking class and learned to prepare gourmet dishes,he attended a cooking class and learned to prepare gourmet dishes,1.0,0,he attended a cooking class and learned to prepare gourmet dishes,1.0,0
the coach had organized practice matches to assess the players progress,the coach hadkorganized practice matches to assess the players progress,0.9859154929577464,1,the coach had organized practice matches to assess the players progress,1.0,0
next wednesday road accidents will still be causing traffic snarls,next wednesdayxroad accidents will still ne causing traffic snarls,0.9696969696969696,2,next wednesday road accidents will still be causing traffic snarls,1.0,0
the use of web fonts enhances typography and design on websites,thexuse of web fongs enhances typography and design on websites,0.9682539682539684,2,the excuse of web fonts enhances typography and design on websites,0.9767441860465116,1
liberation remains vital for bangladesh,liberation remains vital for bangladesh,1.0,0,liberation remains vital for bangladesh,1.0,0
by 2030 surgeons will have been using robotassisted techniques for decades,by 2030 surgeons will havekbeen using robotassisted techniques for decades,0.9864864864864864,1,by 2030 surgeons will have been using robotassisted techniques for decades,1.0,0
vr technologies have been employed in mindfulness and stress reduction programs providing immersive relaxation experiences,vr technologies have neen employed in mindfulness and2stressbreduction8programs providing immersive relaxation experiences,0.9672131147540984,4,vr technologies have been employed in mindfulness and stress reduction programs providing immersive relaxation experiences,1.0,0
they attended a music festival and danced under the stars,they attended a music festival and danced under the3stars,0.9824561403508772,1,they attended a music festival and danced under the stars,1.0,0
generative adversarial networks create realistic data through a generatordiscriminator pair,generative adversarial networks xreate realistic data through a generagordiscriminator pair,0.978021978021978,2,generative adversarial networks create realistic data through a generator discriminator pair,0.994535519125683,1
the cyclist was struck by a car turning left,the cyclist was struckkby a car turning left,0.9772727272727272,1,the cyclist was struck by a car turning left,1.0,0
they tried a raw food diet for its purported health benefits,they tried a raw food diet for itsrpurported healghgbenefits,0.95,3,they tried a raw food diet for its purported health benefits,1.0,0
people have been joining online fitness communities for support and camaraderie,peopleehave been joining online fitness communities for support and camaraderie,0.9873417721518988,1,people have been joining online fitness communities for support and camaraderie,1.0,0
they attended a music festival and danced to their favorite tunes,ghey attended a music8festival and danced to their favorite tunes,0.9692307692307692,2,ghey attended a music festival and danced to their favorite tunes,0.9846153846153847,1
in the future selfdriving cars will dominate urban transportation,in the future selfdriving cars will6dominatepurban transportatiom,0.953846153846154,3,in the future selfdriving cars will dominate urban transportation,1.0,0
continuous integration and deployment streamline the web development workflow,continuous integration and deployment sgreamline the web development workflow,0.987012987012987,1,continuous integration and deployment streamline the web development workflow,1.0,0
repairing clothes instead of throwing them away extends their lifespan and reduces textile waste,repairing clothes instead of throwing them away extends their lifespan and reduces textile wasge,0.9895833333333334,1,repairing clothes instead of throwing them away extends their lifespan and reduces textile waste,1.0,0
tomorrow i will be conducting a debate in my class,tomorrow i will beiconducting a debate in my class,0.98,1,tomorrow i will be conducting a debate in my class,1.0,0
smart city initiatives will integrate autonomous transportation systems for sustainable urban development,smart city initiatives will integrate autonomous gransportation systems for sustainanle urban development,0.9809523809523808,2,smart city initiatives will integrate autonomous transportation systems for sustainable urban development,1.0,0
leaders have been promoting multilateral cooperation to address global challenges,leaders have been promoting multilateralmxooperation to address global challenges,0.9753086419753086,2,leaders have been promoting multilateral cooperation to address global challenges,1.0,0
he shared his secrets with his closest friend,he shared his secrets with his closest friend,1.0,0,he shared his secrets with his closest friend,1.0,0
by 2035 emerging technologies will have been shaping the future of information interoperability for two decades,ny 2035 emergingotexhnologies will have6been shaping the future ofginformationbinteroperanility for twoddecades,0.927927927927928,8,ny 2035 emerging technologies will have been shaping the future of information interoperability for two decades,0.990990990990991,1
quantum teleportation of matter will have become a reality by 2040,quantum teleportation of matter will have become a realigy6by 2040,0.9696969696969696,2,quantum teleportation of matter will have become a reality by 2040,1.0,0
by 2370 surgeons will have been working hand in hand with robots to tackle the most challenging cases,byw2370 surgeons will have been working hand in hand with robots to taxkle the most challenging cases,0.9801980198019802,2,by the way surgeons will have been working hand in hand with robots to tackle the most challenging cases,0.9463414634146341,1
dhaka was founded during the mughal empire,dhaka was founded during the mughal empire,1.0,0,dhaka was founded during the mughal empire,1.0,0
renewable energy technologies have advanced making them more costeffective,renewanle energyvtechnologies have advanxed making them more costeffectine,0.945945945945946,4,renewable energy technologies have advanced making them more costeffective,1.0,0
medical teams are developing strategies to improve healthcare delivery in rural areas,medical teams arexdevelopingbstrategies to improve healthcare delivery incrural areas,0.9647058823529412,3,medical teams are developing strategies to improve healthcare delivery in rural areas,1.0,0
she was attending a family gathering surrounded by laughter and love,she was attending a family gathering surrounded by laughter and love,1.0,0,she was attending a family gathering surrounded by laughter and love,1.0,0
in the coming weeks i will be guiding students through a literature analysis,in the xoming weeksxi will ne guiding students through a literature analysis,0.9605263157894736,3,in the coming weeks i will be guiding students through a literature analysis,1.0,0
by the time you log in improvements will have been made to the platforms performance,byzthe time you log in improvements will have been made to the platforms performance,0.988095238095238,1,by the time you log in improvements will have been made to the platforms performance,1.0,0
medical professionals are developing personalized medicine based on genetic information,medixal professionals are developing personalized medixine based on genetic information,0.9770114942528736,2,medical professionals are developing personalized medicine based on genetic information,1.0,0
investors have capitalized on opportunities in the growing shortterm rental market,investorsuhave capitalized on opportunities in the growing shorttermnrental market,0.975609756097561,2,investors have capitalized on opportunities in the growing shortterm rental market,1.0,0
