True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
efforts to close the digital gap will have borne fruit by 2060,efforus to closr thw difital gap eill have borne frugt by 2060,0.9032258064516128,4,efforus to close the final gap they will have borne fruit by 2060,0.8976377952755905,3
by 2046 smart traffic management systems will have been optimizing urban mobility through interconnected information systems for thirty years,bgt2046 smart traffix managrment systems w9ll have been optimkzgng urban mob0litt turourh 0ntzrconnzctrdcinfarmation aystemz for thirty yeaes,0.8581560283687943,6,bgt2046 smart traffic management systems will have been optimizing urban mobility for thirty years,0.803347280334728,2
access to digital resources will have become a cornerstone of development by 2760,access to digital resourxes sill have bdcome a cornrqstonr of drvelopmznt bys2760,0.9012345679012346,4,access to digital resources will have become a cornerstone of development by 2760,1.0,0
engineers will have integrated amorphous computing into urban planning systems by 2046,eng8neerscwill have intefeated amorphous xomputing intm urban plann9ng systems by 2046,0.9186046511627908,4,eng8neerscwill have interf8ted amorphous xomputing in urban plann9ng systems by 2046,0.9176470588235294,4
by 2045 knowledge distillation techniques will have compressed complex models for efficient biomedical text mining,byg2045 kxowledgewdistillagron tzchn9quss will haps compress3d complex models for efficiemt biomrdical tzxt3mining,0.868421052631579,3,by 2045 the knowledge district will have compressed complex models for efficient biomolecular text mining,0.8584474885844748,3
biomedical text mining will have played a crucial role in personalized medicine by 2030,b9omedixal texf mining w9ll have played a crucial rulw in personaluz3d medicind byj303d,0.8620689655172413,4,b9omedixal texf mining w9ll have played a crucial role in personalized medicine by 303d,0.9310344827586207,3
by 2100 humans will have mitigated some of the negative impacts of evolutionary mismatches,by 2200 humans 3ill have mititate0 some of th3 ne7afive impac43 of eboluti8naryrmismatxhzs,0.8444444444444444,5,by 2200 humans will mitigate some of the negative impacts of economic rationalism,0.8187134502923976,3
by 2130 deep learning will have been enhancing global communication networks,by 2130 derp learning dill havz bern snhancing flobsl xommunication n4tsorks,0.868421052631579,2,by 2130 derailing the learning discipline has been shown to be a significant factor in the development of successful communication networks,0.5488372093023256,3
by 2500 centralized ict policies will have been addressing ethical concerns in artificial intelligence,by 2500 centraliddd icr podjciss will have been addresping ethicaloconcerns in art9ficial 5ztelligezcr,0.8725490196078431,3,by 2500 centraliddd icr podjciss will have been addressing ethical concerns in artificial intelligence systems,0.9056603773584906,2
investments in digital infrastructure will have created a level playing field by 2420,invrs5ments in drg9tal infrastructure will hafr crdatdd a leldl playing field by 2430,0.8705882352941177,5,invrs5ments in drg9tal infrastructure will have a great playing field by 2430,0.8518518518518519,5
biomedical text mining will have played a vital role in unraveling complex gene regulatory networks by 2040,biomedical tektsminint0will uaveiplayed a vital rols 9n unraveling mokplsx gene5regulatory networksbvy 2040,0.8785046728971962,3,biomedical technology will unveil a vital role in unraveling molecular gene regulatory networks by 2040,0.8380952380952381,3
by 2290 researchers will have developed methods for reversing climate change,bu 2290 rzsrarohdfs w9ll uavw ddvelosrdemefhods for rebersing climare change,0.7894736842105263,3,bu 2290 radical environmentalists will unveil devastating measures for reducing climate change,0.611764705882353,4
by 2050 amorphous computing will have transformed how we approach environmental conservation,by 2050 amorphousdxomput9ng will2hsvj trazsformed how we approach znvironmrntal conszrnstiom,0.8586956521739131,2,by 2050 artificial intelligence will transform our approach to environmental conservation,0.7403314917127072,3
by 2040 python will have remained the language of choice for data science and ai,by 2040 python will havd rsmained the xanguagw of choicr ror data sc9encf and ai,0.9,4,by 2040 python will have remained the center of choice for data science and ai,0.9367088607594937,1
by 2070 disparities in digital access will have become a thing of the past,bt 2070 disparities in dijifal accrss sill have bdcom4 a thizg of the past,0.8918918918918919,4,2070 disparities in digital access have become a significant issue of the past,0.8289473684210527,3
biomedical text mining will have accelerated the identification of diagnostic biomarkers by 2041,bpomedscal tzxt mpning rill hav3 accelerat4dgthr ideztification of diagnos4ix biomarmrrs ny 3041,0.8333333333333334,2,bpomedscal tzxt mpning rill hav3 accelerat4dgthr ideztification of diagnos4ix biomarmrrs ny 3041,0.8333333333333334,2
by 2040 amorphous computing will have enabled unprecedented levels of data processing,by 20e0 amo3nhous compugint 0ill havslenablrd unprecrdented lzvsls of data procezsin7,0.8352941176470589,2,by 20e0 amateur computer programmers have simplified unpredictable largescale data processing systems,0.5913978494623656,3
by 2270 advancements in robotics will have been transforming the way surgeries are performed,by 2370 adpanxsmenusfin robomicd will habe bejn transf43mjnt thr wayxsurgjrirs are performed,0.8043478260869565,2,by 2370 advanced medical robots will have been transferred through the waystations,0.6781609195402298,3
advanced 3d data visualization techniques will enhance spatial understanding,advanczd 3d data bisualization trchniquzs will rnhance spatiam undsrstansing,0.8947368421052632,3,advancd 3d data bisualization trchniquzs will rnhance spatial undsrstansing,0.9139072847682119,4
by 2050 amorphous computing will have transformed global supply chain logistics,by 2050 amorphous comput9ng will hav3 transformed gmobal supply chain lmgiptics,0.9367088607594936,4,by 2050 amorphous computing will have transformed the global supply chain for logistics and logistics,0.8777777777777778,3
researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,r4searchsrsmwill hav4zdepdoydd ssarmkintsxligencs metnods for collaborative biomedical text m9nimr by 2042,0.8490566037735849,2,r4searchsrsmwill hav4zdepdoydd ssarmkintsxligencs metnods for collaborative biomedical text m9nimr by 2042,0.8490566037735849,2
by 2035 personalized healthcare plans will have been developed through comprehensive information interoperability for twenty years,bm 2035epe0sonalized hsalthcare plana wilm hace beez drvdlopsd theough compr3hens9beqinf7rmaf9on intrropdrabilitu forgtwentyoyears,0.8153846153846154,1,bm 2035epe0sonalized healthcare plan will have been developed to improve the health and wellbeing of people for twenty years,0.7322834645669292,3
developers will have created intuitive programming languages for amorphous computing by 2039,drvelopers will have xreatdd intuitive progiamming languages for amorphius xomputing by 3039,0.9239130434782608,5,drvelopers will have created intuitive programming languages for artificial intelligence by 3039,0.8191489361702128,3
by 2047 deep reinforcement learning agents will have autonomously navigated biomedical literature for relevant information,byx2047 djsp r3inforxemznt learninf agezts will have sutonomously navigatwd bio0edic2l lgt3raturd fof relwlant 9naormatioy,0.8278688524590164,2,byx2047 digital research centers will have systematically navigated biological lateralization for relational astronomy,0.6,4
by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information interoperability for thirty years,bm 2045pprsdictive analytics w9ll hav3 be4n optimjzing decisionmaking procssses through xomprehensive inf0rmationvinteropsrabilutt fur fhirty yaars,0.8843537414965986,4,bm 2045pprsdictive analytics will have been optimizing decisionmaking processes through comprehensive information visualization and operational accountability for 30 years,0.8490566037735849,3
by 2290 centralized ict trends will have been shaping the future of work through automation,byo229l centralixzd gct f0rnds will have nerx shaping the gutude of work through automatiin,0.8681318681318682,4,byo229l centralixzd gct f0rnds will have nerx shaping the future of work through automation,0.9010989010989011,2
by 2041 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for thirty years,by 2041 prexision agrixumturz texhniques will uake bden impgoving crop yiekds througg xnmprehensivr informatizn interoperability for thirty yrars,0.8896551724137931,4,by 2041 precision agricultural techniques will upgrade biodiversity improving crop yields through xnomprehensivr informatizn interoperability for thirty years,0.9042904290429042,3
by 2730 technological advancements will have uplifted marginalized communities,by 2g30 technolofical sdvszxemrnts will haveoupliftad marginaliz3d rommunitirs,0.8461538461538461,2,by 2g30 technological specialists will have overthrown marginalized communities,0.7770700636942676,3
robots will be commonplace household helpers by the year 2050,robota will be commonplaceihousehomd selpers by the year 2050,0.9344262295081968,2,robota will be commonplace in household servants by the year 2050,0.8888888888888888,3
by 2027 schools will have been implementing blended learning models for a significant period,by 2027 scho9ls eill have beqn 0mplemdnting3blended learn9ngomos3la for a significant prri0d,0.8586956521739131,3,by 2027 schools will have been offering blended learning programs for a significant premium,0.8415300546448088,3
by 2036 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,by 2036 immersive entertainment exp3riences wilm have bdene4nhancrd by wersonalizcd gnformation inurroprrabjlity for twdnty years,0.8992248062015504,4,by 2036 immersive entertainment experiences will have been enhanced by wearable information in our presence for twenty years,0.8695652173913043,2
by 2150 assisted reproductive technology will have been a fundamental aspect of human evolution for centuries,ny 2240 aszgstwd rrproductivr tzchoology wpll have bden a fun0smen6al assrct of human evoxution for csnturges,0.8165137614678899,5,ny 2240 aszgestwd rproductivr tzchoology wpll have bden a fun0smen6al assrct of human evoxution for csnturges,0.8165137614678899,5
by 2047 smart cities will have been leveraging information interoperability for over thirty years,by 204g dmart cities qill have brzn lzveraging 9mformationt9nteropzrability f0r 0ver th8rtytyears,0.845360824742268,3,by 2040 data mart cities will be leveraging 90 of the internet for over 30 years,0.7231638418079096,4
by 2040 erlang will have remained a preferred language for building highly concurrent systems,bt 20r0 rrmamg7will have temained a preferfed lanruagdcfor guilding highly concurremg aydtems,0.8279569892473119,4,bt 20r0 rmamg7 will have tempered a preferred language for guiding highly concurrent audiences,0.8128342245989305,4
by 2050 deep learning will have been surpassing humanlevel performance in many domains,by 2050 deeprlealning wpll havz been zir0assing humanlecdl performsnce 9n many domaons,0.8604651162790697,3,by 2050 deep learning will have been zirousing human learning performance on many domains,0.88,2
chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,xhindsr companues have bzsn7invsst0ng in the devjlopment of 6g texhnolngynaimixg for thz next genskation of communicatjon,0.8512396694214877,7,xhindsr companues have bzsn7invsst0ng in the development of 6g texhnolngynaimixg for the next genskation of communicatjon,0.8677685950413223,5
by 2110 robots will have been seamlessly integrated into every aspect of surgical care,by 21107rob0ts will habe been sdammzssly inregrated ixto fvery aspectrof surgical care,0.8837209302325582,3,by 21107 robots will have been significantly integrated into every aspect of surgical care,0.9090909090909091,2
by 2045 personalized travel itineraries will have been facilitated by comprehensive information interoperability for thirty years,ny 2045 pers0nalized travel itinerarpes will havw beenrfax9litated by comprehensiv3 information interopzrabimjty foq thorty years,0.8992248062015504,3,ny 2045 personalized travel itineraries will have been refined by comprehensive information integration for the next 10 years,0.8582677165354331,4
innovators will have harnessed amorphous computing for precision agriculture by 2048,innovators w9ll have harnrssed am0rphous comput7ng f0r precisinn agriculfure btv2048,0.8928571428571429,2,innovators will have harvested ammonia computing for precise agriculture bt2048,0.8711656441717791,3
by 2550 technological advancements will have benefited all segments of society,by 2650 trchnilogical advsncdmsnts qill hale benef6ted all segmentd o3 socizty,0.8461538461538461,2,by 2650 technological advancements will have helped benefited all segments of society,0.9447852760736196,2
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,biom4d9cal 5dxt mgn9ng will have supported thr 9ddntifjcafion oe nolrl therapdutixrtargetstby q047,0.8061224489795918,2,biom4d9cal 5dxt mgn9ng will have supported the addiction to narcotics targeting by q047,0.7567567567567568,3
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,bt 2047 rnsemnle8mearzing ensembles wilm have 9mproved the r4bustndzs of bjom4dixal text minin7yzystdms,0.8252427184466019,7,bt 2047 renseml8mne8mearzing ensembles wilh have 9mproved the robustness of biomodal text mining systems,0.8985507246376812,5
by 2040 swift will have continued to evolve making ios development even more efficient,by 2040 swift will halz contulued to evolvenmaking ims drvrlopment zlen mor3 effic8ent,0.8604651162790697,2,by 2040 swift will halt continued to evolve making industrial development zlent more efficent,0.8938547486033519,4
by 2030 the government will have been improving public services for over a decade,by 2030 uheefoveezment will have beenm8mproving p9blic servixss for over a dexadz,0.8518518518518519,3,by 2030 the effectiveness will have been improving public services for over a decade,0.9090909090909091,1
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,by 2031 finanxial 6nstitutions will have bszn implempnting9informationlintrroprrability standadds dor over a dexadz,0.8869565217391304,3,by 2031 financial institutions will have been implementing information literacy standards for over a decade,0.9459459459459459,1
by 2790 every corner of the globe will have access to digital services,by 2790 elery xornsr 0f ghe globeewill havd acc33s to dgg9tal4services,0.8285714285714286,2,by 2790 elite corporations will have access to digital services,0.7819548872180451,1
by 2310 the local government will have been supporting community development for generations,vy 2310 ths4locam govdrnmemt will havr bzen supportingicommunjty dzvelipmznt for gznerations,0.8478260869565217,4,vy 2310 the local government will have been supporting community development for generations,0.9891304347826086,1
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,compazied will jave utilpzrd amorphous c0mputibg for przdjxtivz maintenanxe in space dxplorationgby 2049,0.8653846153846154,5,compazied will have utilized amorphous computing for precise and efficient space exploration by 2049,0.8529411764705882,2
educational institutions will have played a crucial role in narrowing the digital divide by 2110,educatiomal ix2t9tut80ns 3ill havd played a xrucjal role sn narro39ng thz digital divgde ny 21l0,0.8229166666666666,4,educational ix2t9tut80ns 3ill havd played a xrucjal role sn narro39ng thz digital divide ny 21l0,0.84375,4
by 2030 ruby on rails will have continued to be popular for rapid web development,b7 2030 ruby on rails willjhalw conrizuwd to be popular for kapid web devjlmpmdnt,0.8641975308641975,4,b7 2030 ruby on rails will be popular for kapid web development,0.8472222222222222,3
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,by 2110 0nncvative biof0ltration tzchniques siml be widely adopted to purgfh contaminated wa4er,0.9052631578947368,3,by 2110 nonnative biotechnology techniques will be widely adopted to purify contaminated water,0.8888888888888888,1
the digital divide will have been conquered marking a new era of digital equity by 3020,the dugitaladividd will hav4 been cooquerdd marmins a new era of digital 3quity by 3020,0.896551724137931,4,the digital dividend will have been cooperated marins a new era of digital 3quity by 3020,0.9204545454545454,3
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,by 2350 surgdons will1have bwen elbracing robmtics as wsseztoam tomls 9n theor arsenal,0.8604651162790697,2,by 2350 surgeons will be embracing robotic systems as the future arsenal,0.7468354430379747,3
by 2460 governments will have been addressing urbanization challenges for a long time,by 2460 governmsntskwjll have bednlasdfassing urbanuzation cgallzngrs fo0 a lomg time,0.8352941176470589,3,by 2460 governments will be building urbanization projects for a long time,0.8050314465408805,2
by 2260 researchers will have developed advanced techniques for space exploration,by 2260 resrarchers wilm have devrmoped sdvazcedptrchnisuss for space explorat9ln,0.8518518518518519,3,by 2260 researchers will have developed sophisticated technologies for space exploration,0.8757396449704142,1
governments will have prioritized digital infrastructure development by 2940,governmrnts aill have0primritized digital infrastructure development by 2940,0.9473684210526316,1,governments will have prioritized digital infrastructure development by 2940,1.0,0
humans will have documented the evolution of social structures in nonhuman primates by 2100,humans will2have doxumsntwdlthe evolution of social structurzs in nmnhuman primdt4s ny 2100,0.8901098901098901,3,humans will have done much more than the evolution of social structures in humans in the near human primates by 2100,0.8309178743961353,2
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,sxizntjzts wjll hav0 curafed c0mpregznsive knowledg3 graphs fromsniomedical l6trrature by 2007,0.8297872340425532,3,sxizntjzts wjll hav0 curafed c0mpregznsive knowledg3 graphs fromsniomedical l6trrature by 2007,0.8297872340425532,3
companies will have implemented amorphous computing for disaster recovery systems by 2045,companies will nave implemrnted amorphous zomputing foridisastwf rscoveru systems v7 3045,0.8764044943820225,3,companies will implement advanced computing for disaster response systems version 3045,0.7657142857142857,3
by 2250 the government will have been implementing comprehensive healthcare for decades,by 2250 the govrrnmsnt will have been implzmen5ing comprehdnsive healthcarr for d3xad0s,0.896551724137931,3,by 2250 the governments will have been implementing comprehensive healthcare for the future,0.9213483146067416,2
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,znginders will hale integraf3d amorphmus computing into infrastructure pxspsction drones by 2049,0.90625,3,znginders will have integrated amorphous computing into infrastructure projects drones by 2049,0.9263157894736842,2
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by 2036gpersonalizrd msntal hdaltg s0pport millqhav3 been7facilitated bypseamless informatpon interopefability for twenty ysats,0.8818897637795275,2,by 2036 personalized mental health support has been facilitated by seamless internet interoperability for twenty years,0.9224489795918367,2
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,bya2037 glpbal trade will havrmbrdn facilitatad by ssaml4ss information 9ntrroperability foj twenty years,0.8857142857142857,4,bya2037 global public trade will have been facilitating by secure and scalable information infrastructure for twenty years,0.775330396475771,5
users have been exploring youtubes virtual reality and 360degree videos,usdrs havr besn zxplorkng youtubes virtual8r4ality andw360degfsd p0deos,0.8169014084507042,2,usdrs havr been zuckerberg exploring youtube virtual reality and 360degree footage platforms,0.7975460122699386,4
by 2040 the platform will have been setting industry standards for years,by 2040etfe platform will havr been settang indu2try standards for tsars,0.9027777777777778,4,2040etfe platform will have been established industry standards for the years,0.8322147651006712,3
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,by p060 assgstdd reproductove fechnology sill have bden mainstreamed6as a standard frrmil8ty trfatmelt for adveral dexaszs,0.8524590163934426,4,by p060 advanced reproductive technology will have been mainstreamed as a standard family trait for advanced diseases,0.803347280334728,3
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 2030 rds3arcirrs w9ll havs suxcessfully mindd vast amounts of bjomedical data fot noled pns5ghts,0.8585858585858586,3,by 2030 research institutions will have successfully managed vast amounts of biomedical data for optimal purposes,0.8207547169811321,3
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,by42048 eztertainment platformsywill havz been probidingitailored sx0dr0enxes througu infofmdtion interapsrabiljtuifor thirty years,0.8549618320610687,2,by42048 entertainment platforms will have been providing tailored social experiences through information interaction for thirty years,0.9090909090909091,3
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,by 2a80 niomimicry will izspirr innovatife solutions for fil5ergnp pollutants from watzr,0.8977272727272727,4,by 2a80 innovative research will inspire innovative solutions for filtering pollutants from water,0.8756756756756757,1
investments in digital education will have yielded inclusive societies by 2540,gnvzstments in digitalheduxation will have yirlded incluwine socoet9ed by 2540,0.8717948717948718,3,gnvzstments in digitalheduxation will have yielded inclusion of socalled societies by 2540,0.8690476190476191,3
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,by 2033 mult8modal fusion techniq9rstwiml hald combgned t3xtual and imagebaszd biomrdical data eor3analysis,0.8785046728971962,4,by 2033 multimodal fusion technology will have advanced computational textual and imagebased biomolecular data for analysis,0.8347826086956521,3
quantum encryption will have made data breaches virtually impossible by 2035,quantum encryption will have madz data brsaches virtually imp0ssibmr by 2035,0.9342105263157896,3,quantum encryption will have made data breaches virtually impossible by 2035,1.0,0
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,desearchdrs will hav3 developed pafsonalized medicins approacgea bassd on insighfabfrom biomedixal text mining by 2047,0.8898305084745762,4,desearchdrs will hav3 developed personalized medical approaches based on interdisciplinary biomedixal text mining by 2047,0.8619246861924686,4
ill drive you to your lesson at 4 pm,9ll dr9ve uou t0 your l4sson at 4 pm,0.8611111111111112,2,ll drive you to your lesson at 4 pm,0.9859154929577465,1
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 20428susta5nabl3 urban planning willkhavr b4en faciljtated by datasrivsn information interopegabiljtu for th8rth yrars,0.8760330578512396,5,20428 sustainability urban planning will be facilitated by datadriven information integration for the next years,0.8412017167381974,4
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,xompanjes will have utilizrd amorphousqcomlutong for predictive ma9ntenancr im ragl tramspoet by 2049,0.8811881188118812,3,xompanjes will have utilized advanced computational tools for predictive maintenance in the ragular tram system by 2049,0.7727272727272727,3
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by 2330 sur0eons will have5bedn pushing the boundarirs o3 wgat 9srachi3vable wpth robotiz a3sistance,0.88,3,by 2330 superheroes will have built the boundaries of what is reachable with robot assistance,0.8704663212435233,4
by 2050 amorphous computing will have become essential for sustainable urban development,byp3050 amorphousscomputint will have becomw essential for sustainabme urlan ddlemopment,0.8863636363636364,3,byp3050 amorphous computers will have become essential for sustainable urban development,0.9431818181818182,2
nanotechnologybased pollution filters will have restored ecosystems by 2040,nanotechnologybasdd pollution f9kters wall havz k4stored ecmsystzms by 2040,0.88,2,nanotechnologybased pollution factors will have kicked back ecosystems by 2040,0.8627450980392157,2
by 2140 international cooperation will be essential for addressing transboundary water pollution,byt2240 infzrnational xmoperatg0n will bdhessential for addressin0 transboundary water pmllutiom,0.8645833333333334,4,byt2240 international cooperation will be essential for addressing transboundary water pollution,0.9791666666666666,1
by next week i will be incorporating more omega3 fatty acids into my diet,by ndxt wdek iywill be4inc0rporating more omzga3 fatty axids imtmemy duet,0.8493150684931506,3,by next week will be incorporating more omega3 fatty acids in my diet,0.971830985915493,2
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,phusicians will have been zxplor9nt4thr p0tsnt9al of 3d bimpr9nting in ass9sted reproductivegtwxhnolort,0.8349514563106796,4,phusicians will have been zoological explorers of the planets assisted reproductive technologies,0.7035175879396985,4
by 2480 governments globally will have been promoting renewable resources for centuries,ny 2480 governmwnts globally willbpave be4n promotizgcrrnrwablr resourc3s fok crnturies,0.8390804597701149,3,ny 2480 governments globally will pave for better resources for centuries,0.8125,2
innovators will have pioneered amorphous computing for smart waste management by 2048,imnovatorsjeill hale puoneered amorphousmcomputing fot smart83astr management b7 2048,0.8705882352941177,2,imnovatorsjeill hale puoneered amorphousmcomputing fot smart83astr management b7 2048,0.8705882352941177,2
innovators will have pioneered amorphous computing for personalized financial planning by 2048,unnovators will hav3 pgoneered amorphous computing for pzrsonalided fijancial planning bu 2048,0.925531914893617,4,unnovators will have pioneered amorphous computing for personal financial planning by 2048,0.967391304347826,2
personalized virtual reality therapy will have revolutionized mental health treatment by 2035,zersonalgsed virtual reality tfejaku will havd rzvolutponuzsd mental hsal6hvtreatment by 2035,0.8387096774193549,4,zersonalgsed virtual reality treatment zones have had a revolutionizing mental health treatment by 2035,0.8163265306122449,3
by 2060 robotassisted surgery will have been transforming healthcare on a global scale,by 2060 robotass9sted surgery will pape been transform8ng healtgcare on a tlobal scald,0.9186046511627908,4,by 2060 robotic surgery will be transforming healthcare on a global scale,0.9056603773584906,2
by 2044 selfsupervised learning approaches will have reduced the need for annotated data in biomedical text mining,by 2044 selfs8pervised learning approsches will gavrhreduced the vzrdsfor aznotated da4a in4biome0ical text mizgng,0.868421052631579,5,by 2044 selfsupervised learning approaches will greatly reduce the variance for annotated data in biological text mining,0.8974358974358975,3
by 2100 humans will have implemented policies to mitigate the negative impacts of evolutionary mismatches,by 2100 htmans will havd 9mplwmdnted polic9ws tp mitigate tge nzgative jmpactsoof zvoluti0nary mismatches,0.8666666666666667,3,by 2100 humans will have had 9mplified policing to mitigate the negative impacts of catastrophic economic mismatches,0.7963800904977375,2
researchers will have deployed amorphous computing for personalized healthcare by 2048,rzszwrchers will hapd deploy3d amorphouslcomputing for peraonamized healthcam3 by 2048,0.872093023255814,3,rzszwrchers will hapd deploy3d amorphouslcomputing for personalized healthcare by 2048,0.9186046511627907,2
by 2060 scientists will have engineered climateresilient crops,by 2060 scisntists will hace 4ngizesred cmimatdrssiliznt crops,0.8548387096774194,2,by 2060 scientists will have created crops more resilient to climate change,0.6861313868613139,2
