True Sentence,Predicted Sentence,Accuracy,Wrong syllables
researchers have been studying the concept of dna hybridization a technique used for detecting specific dna sequences,reseafchers have been stydying the concept of dna hybf8dization a techniqueoused for detecting specific dna sequences,0.9572649572649573,4
students build a diverse network of friends and colleagues during foreign education,stydents buildpa dive5se netwofk of ffiends and colleagueswduring fofeign education,0.9156626506024096,3
influencers will become educators providing insights and expertise to their followers,influencefs will become educatofs pfoviding insights and expeftise to theif followefs,0.9294117647058824,4
storytelling through data visualization will engage audiences on a deeper level,stofytelling thfoygh data v8sualiaation will engage aud8ences on a deepef level,0.9113924050632911,4
many have been incorporating balance exercises into their routines for stability,many have been incofpofating valancebexercises into theif routines fo5 stab8l8ty,0.9,3
in the next age robotassisted surgery will have been pushing the boundaries of what is achievable,in the nextmage fobotassisted surgery will have been pushing the boundaries of what is ach8evable,0.9690721649484536,2
i have been updating my facebook story highlights with memorable moments,8 have been updating my facebook story highlights with memofable moments,0.9722222222222222,2
quantum physicists will be experimenting with quantum teleportation of complex systems,quantym physicists will be expefimenting with quantum2telepoftation ofucomplex systems,0.9418604651162791,3
we were analyzing the impact of a novel on social consciousness,we wefe analyzing the impactxofda novel on social consciousness,0.9523809523809523,2
they celebrated each others successes with genuine happiness,they celebfated each othefsbsuccesses withugenyine happiness,0.9166666666666666,2
virtual assistants will integrate with wearable devices to provide onthego assistance,viftyal assistants will 8ntegrate with wearable devices to provide onthego assistance,0.9647058823529412,2
ethical hackers will simulate advanced persistent threats to test defenses,ethical hackers willesimulate advanced2pefsistent thfeats to test defenses,0.9459459459459459,1
she thanked her friend for always being a good listener,she thanked hef ffiend fof always being a good listener,0.9454545454545454,1
property managers have implemented green building practices for sustainable property management,pfopefty managers have implemented gfeen building practices fof sustainable pfope5ty management,0.9368421052631579,4
the team will have been collaborating with external partners for a long time,the team will have been collabofating with extefnal pa5tnefs fof a long t8me,0.9210526315789473,3
they had organized a fundraiser to build a playground for children with disabilities,they had o5ganized a fyndraisef to build a playg5ound for children8with1disab8lities,0.9166666666666666,4
by next semester the platform will have been incorporating virtual field trips,by next semestermthe platfofm will have veen incofporating virtyal f8eld7tfips,0.8974358974358975,2
they had enjoyed a seafood platter with crab legs shrimp and oysters,they had enjoyed a seafood plattef with crab legs shfimp and oystefs,0.9558823529411765,3
they were discussing the relevance of a classic novel in modern society,they wefeyd8scuss8ng the felevance of a classic novel in mode5nhsociety,0.9014084507042254,3
the algorithm has been prioritizing highquality and engaging content,the algofithm has been prio5itiaing h8ghqyality and engaging content,0.9264705882352942,2
the historic town of safranbolu is known for its wellpreserved ottoman architecture,the histof8c town9of saffanboly 8s known fof its wellpfesefved ottoman architectufe,0.8795180722891566,4
people have been experimenting with different reading formats such as graphic novels and digital storytelling,people have been experimenting with diffefent 5eading fofmats such asygraphic novels and digitalpstofytelling,0.944954128440367,3
they had been lounging on the sundrenched beach soaking up the rays,they had been lounging on the sundfenched beach soak8ng up themrays,0.9552238805970149,3
it will be assisting in wildlife conservation efforts,it will be assisting in wildlife consefvation efforts,0.9811320754716981,1
the players had competed with determination and sportsmanship,thehplayefs had competed with determinationvand spoftsmanship,0.9344262295081968,2
subsea cables will connect continents for global communication,sybseaocables will connect continents fof global communication,0.9516129032258065,2
the pyramids construction employed a workforce of skilled craftsmen,the pyramids construction employed a wofkfofce offskilled craftsmen,0.9552238805970149,1
it will be providing valuable insights,it willhbe p5oviding valuable ins8ghts,0.9210526315789473,2
advancements in energyefficient building materials have improved insulation and reduced energy consumption,advancements 8n enefgyefficient1building materials have impfoved insulation and feduced enefgy consumption,0.9433962264150944,3
environmental chemists are developing methods for water purification,environmental chemists afe developing methods for wate5 pufification,0.9558823529411765,2
governments have implemented incentives for the installation of residential solar panels,govefnments have implemented incentives for the installat8on of fesidential solaf panels,0.9545454545454546,3
many medical professionals have utilized vr for surgical training enhancing precision and expertise,many medicalsprofessionals have ut8lized vf for sufgical training enhancing prec8s8on andoexpertise,0.9292929292929293,4
biomedical text mining will have contributed to the identification of disease subtypes by 2043,biomedicalmtext mining w8ll have cont5ibuted toathe identification of disease subtypes vy 2043,0.9468085106382979,4
scientists will have integrated multimodal data sources into biomedical text mining frameworks by 2032,sc8entists will have 8ntegrated multimodal data sources into biomedical text mining ffameworks by 2032,0.9705882352941176,3
in the upcoming weeks i will be mindful of balancing my macronutrient intake,in the upcoming weeksbi will be mindfyl of balancing my macfonutrient intake,0.9605263157894737,3
peace education programs have been continuously promoting understanding and empathy,peace education progfams have been continuously pfomoting undefstanding andyempathy,0.9518072289156626,2
he had savored a fishermans stew with a tomato and herb broth,he had savofed a fishermanswstew withaa tomato andohefb bfoth,0.9016393442622951,3
we had downloaded the necessary drivers before connecting the printer,we had downloaded the necessafy drive5s vefore connecting the p5intef,0.927536231884058,2
deep learning for emotion recognition involves models that classify emotional states based on facial expressions,deep leafning fof8emotion fecognition 8nvolves models that classify emot8onal states based on facial expressions,0.9464285714285714,2
mma legends are leaving a lasting impact on the sports history,mma legends afe leaving a lasting impact on the spofts histo5y,0.9516129032258065,2
ethical hackers will conduct red team exercises to test incident response,ethical hacke5s9w8llacondyct red team exerciseslto test 8nc8dent fesponse,0.8767123287671232,3
scientists are researching ways to improve the accuracy of diagnostic tests,scient8sts a5e feseafching ways to impfove thenaccuracy of d8agnostic tests,0.9066666666666666,3
by 2045 the platform will have been evolving to meet new challenges for decades,by 2045 the platfofm will have veen evolving to meet new challengesnfof decades,0.9493670886075949,3
it will be assisting in transportation infrastructure planning,it will be assisting in t5ansportat8on infrastfuctyre planning,0.9354838709677419,1
iot sensors will monitor environmental conditions in stores,iot sensofs will monitof envifonmental cond8t8ons in stofes,0.8983050847457628,3
by 2890 the digital divide will have been eradicated globally,by 2890 thegdigital d8videnwill have been efadicated glovally,0.9180327868852459,2
before the fog settled in the sun had been casting long shadows across the valley,befofe the fog settled in the syn had been9casting longcshadows across the valley,0.9506172839506173,3
efforts to eliminate genderbased violence in conflict zones have been ongoing,effortsgto el8minate gendefbased violence invconflict sones1have been ongoing,0.922077922077922,2
technology plays a significant role in the learning process in foreign institutions,technology plays a sign8ficant role in the learning process in fore8gn 8nstityt8ons,0.9397590361445783,2
the industry has witnessed the growth of esports coaching and training programs,the indystfy9has witnessed the gfowth of espofts coaching3and training pfograms,0.9113924050632911,4
by 2030 advancements in technology will have bridged the digital divide in urban areas,by s030jadvancements in technology w8ll have bfidged the dig8tal divide 8n2y5ban areas,0.8953488372093024,5
culinary experts are exploring the use of edible insects for sustainable protein sources,culinary expefts are explofing the use of edible insectscfor systainable pfotein7soufces,0.9204545454545454,3
she has been exploring the recommendations section for local services on facebook,she has been0explofing the2recommendat8ons section fof local sefvices on facebook,0.9259259259259259,3
ethicists will have been evaluating the moral implications of assisted reproductive technology advancements for decades,ethicistsww8llyhave been evaluating the mofal impl8cations of assisted reproductive technology advancements fof decades,0.9495798319327731,3
the judiciary faces calls for greater efficiency in corruption trials,the jydiciafy faces calls for gfeate5 efficiency in cofrupt8on tf8als,0.8840579710144928,3
the website will have integrated social media sharing buttons for easy sharing,the website will have integfated1social media shafing buttons fof easy sharing,0.9487179487179487,3
food trucks are experimenting with unique and unconventional flavor combinations,food tfucks are expefiment8ng with unique and unconventional flavor5combinations,0.95,3
schools will have been using adaptive learning platforms to cater to individual student needs,schoolswwill haveybeenmus8ng adaptive lea5ning platfo5ms toncater to individual student needs,0.9247311827956989,2
physicists are conducting experiments to understand the behavior of topological semimetals,physic8sts are conduct8ng experiments to9understand the behaviof of topological sem8metals,0.9444444444444444,5
virtual reality vr has transformed various aspects of society over the past few years,viftual reality v5 has tfansformed varioys aspects of society ovef theipast few yea5s,0.9176470588235294,5
we replaced the rearview mirror,we feplaced the rearview mi55or,0.9032258064516129,2
major franchises have expanded into the realm of virtual reality,majof franchises have expanded 8nto the fealm of vi5tyal feality,0.90625,4
he used to drink sugary sodas but switched to sparkling water,he used to d5ink sugary sodas but switched to spafkling watef,0.9508196721311475,2
she had already transferred her files to an external hard drive before formatting,she had alfeady6transferredlhe5 files to anaexte5nal hafdddrive before fofmatt8ng,0.8765432098765432,3
she enjoyed cooking with exotic spices and ingredients from around the world,she enjoyed cooking with exot8c sp8ces and ingred8ents ffom a5ound3the wofld,0.9078947368421053,2
continuous readers have been exploring philosophical texts stimulating contemplation and intellectual growth,continuous readers have veen explofing philosophicaletexts stimulating contemplation and intellectual g5owth,0.9629629629629629,2
evolutionary algorithms will have revolutionized various fields from medicine to engineering,evolutionary algofithms will have fevolution8sed va5ious fields ffom medicine topengineering,0.9239130434782609,4
by next week i will be teaching a workshop on time management,by next weekei will be teaching apworkshopfonytime management,0.9344262295081968,2
they exchanged rapidfire shots testing each others reflexes,they exchanged fapidfire shots testing each others feflexes,0.9661016949152542,2
she collided with a car while attempting to pass,she collided with a car whilefattempting to3pass,0.9583333333333334,1
by next year the website will have established itself as a leader in the industry,bytnext year the websiteswill haveyestavlished itself as a leadef in the industfy,0.9259259259259259,4
he rearended a car while reaching for something in the backseat,he feafended a caf3whileu5eaching for something in the backseat,0.9047619047619048,2
physicians will have been incorporating assisted reproductive technology advancements into fertility preservation strategies,physicians will have veen incofpofating assisted 5eproductive technology advancements 8nto fertility p5eservation st5ategies,0.9435483870967742,4
microbial biofilms on medical implants can lead to infections and complications,micfobial b8ofilms on medical implants can lead to 8nfections and complications,0.9620253164556962,2
the team will have been refining the user interface for months before the launch,the team will have been refining the usef interface for months befofe the launch,0.975,2
companies will have been embracing blockchain technology for a while,companies will have been embfacing blockchain technology0for a while,0.9705882352941176,2
organic chemists are developing strategies for asymmetric synthesis,organic chem8sts afe develop8ng st5ategies fof asymmetfic synthesis,0.9104477611940298,1
before they set out on their journey they had studied the moons geography,before they set out onmtheir journey they had studied the6moons geogfaphy,0.958904109589041,2
the cars brakes squealed loudly,the cafs bfakes squealed loudly,0.9354838709677419,1
traffic management systems will optimize roadways for autonomous vehicle traffic,traffic management systems w8ll optimize roadways for aytonomous vehicle tfaffic,0.9625,3
students will have been exploring career pathways through immersive virtual internships,students will have been exploring cafeef pathways thfoygh 8mmefsive viftual intefnships,0.9080459770114943,2
i have been sharing pet photos and stories on facebook,i have been shafing pet photos and stofies on facebook,0.9629629629629629,2
by next month road repairs will still be impacting traffic flow,by next month foad fepairs will still be impacting tfaffic flow,0.9523809523809523,2
it hosted cultural festivals showcasing bangladeshi arts and traditions,it hosted cultufalbfestivalsxshowcasing bangladeshi afts and traditions,0.9436619718309859,2
he was sleeping with his mouth open drooling,he wasbsleeping with his mouth open drooling,0.9772727272727273,1
virtual reality simulations will educate the public about the consequences of water pollution,v85tualkfeality simylat8ons will educate the public about the consequences of watef pollution,0.9247311827956989,2
iotenabled smart tags will track product movements,iotenabled smartktags will tfack pfodyct movements,0.92,2
penetration testing will be integrated into the development lifecycle of software,penetfation test8ng will be integfated into the development l8fecyclebofgsoftwafe,0.9135802469135802,3
they volleyed back and forth each trying to gain the upper hand,they volleyed back and fofth each3trying to gain the upper hand,0.9682539682539683,1
people around the globe have been participating in movements for disarmament,people around the globe have beenhpaftic8pating in movements for d8safmament,0.9342105263157895,2
surgeons are using advanced imaging techniques for more precise surgical planning,surgeons a5e using advanced imaging techniques fo5 mo5espfec8se su5gical planning,0.9135802469135802,2
playing with the toy kitchen set emily is pretending to cook dinner,playing with the toy k8tchen set emily is pretending to cook dinnef,0.9701492537313433,2
they had disabled unnecessary startup programs before improving boot time,they had disabled unnecessary sta5tup pfogramsjbefofe improving boot time,0.9452054794520548,1
in the future smart assistants will help users with virtual reality language learning and immersion programs,in the futufe smaft assistants w8ll help ysefs4w8thivi5tual feality language learning and immefsion pfogfams,0.8796296296296297,4
we had slurped oyster shooters at the oyster bar,we haduslufped oystef shootefsiat the oyster baf,0.875,2
builders have embraced energyefficient technologies to reduce the environmental impact of structures,builde5shhave embraced energyefficient technolog8es to reducecthe envifonmental impact of stfuctures,0.94,4
by 2170 aquaculture practices will prioritize sustainability to mitigate pollution risks,by 2470vaqyacultufe p5actices willgpfiofitize systainav8lity to mitigate pollution risks,0.875,1
clouds were dissipating as the day wore on,clouds wefe dissipating as thetday wo5e on,0.9285714285714286,2
women researchers have played crucial roles in the development of precision medicine,women fesearchefs havefplayedzcrucial foles in the development of pfecision medicine,0.9285714285714286,2
researchers are investigating the potential of artificial intelligence in predicting diabetes outcomes,feseafchefs afe investigating the potential of artificial intelligence in pfedict8ng diabetesaoutcomes,0.9313725490196079,2
the popularity of battle royale games has soared,the popularity of vattle foyale games has soa5ed,0.9375,2
she had been downloading apps on her iphone before it froze,she had been download8ng apps on hef 8phone befofe 8t f5ose,0.8813559322033898,2
the bowler deceived the batsman with a slower delivery,the bowlef deceived the batsman with a slowef delivefy,0.9444444444444444,2
they had camped under the moonlit sky,they had camped undef thenmoonlit sky,0.9459459459459459,1
the fishermen had landed a prizewinning tarpon during their fishing tournament,the fishefmen had landed a pfizewinning tarpon during theif f8sh8ng toufnament,0.9230769230769231,3
egyptians believed the pyramid was a gateway to the afterlife,egyptians believed the pyramid was a gateway to the afteflife,0.9836065573770492,1
by next year regulations will be in place to limit noise pollution from construction activities,by next year regulations will be in placelto lim8t noise pollutionmffom construction1act8v8ties,0.9263157894736842,2
wearable health devices will cater to users with accessibility needs,weafablemhealth devices will catef tozusefs with accessibility needs,0.9264705882352942,2
in sixty years the state will have been investing in healthcare infrastructure continuously,8n sixty yeafs the state will5have been investing in healthcare inffastfucture continuously,0.945054945054945,4
she lent money to her sibling to help them start a business,she lent money to her s8bling to help them start a business,0.9830508474576272,1
users have been expressing gratitude through facebook posts,usefs have been expfessing gratityde through facebook posts,0.9491525423728814,2
app developers prioritize creating apps that load quickly and efficiently,app develope5s pfiofitise creat8ng apps that load quickly0and efficiently,0.9178082191780822,2
he returned a tricky drop shot with a wellplaced lob,he retufned a tr8cky dfop shot withna wellplaced lob,0.9230769230769231,3
ai in telecommunications will have been optimizing network performance and reliability,ai in telecommunicat8ons will have been optim8aing network pe5fo5mance and 5eliab8l8ty,0.9069767441860465,4
they reminisced about the long talks they used to have late into the night,they feminisced8about the longjtalks they usedeto have latecinto the3night,0.918918918918919,4
she has been creating and sharing facebook stories,she has been cfeating and sharing facebook4stofies,0.94,2
next month i will be exploring the benefits of incorporating more whole grains into my diet,next month i will be explor8ng the benefits of incorpofating more whole g5a8ns into my diet,0.9560439560439561,3
they had organized a fundraiser to support families affected by a recent tragedy,they had organiaed a fundfaisef to support families affected by a 5ecent tfagedy,0.9375,3
students will have been exploring the depths of the ocean through virtual reality expeditions,students w8ll have been explof8ng theodepths of the ocean th5ough viftualyfeality expeditions,0.9139784946236559,3
autonomous vehicles will have been navigating roads with enhanced safety and efficiency,autonomous vehicles willuhave been navigat8ng foads with enhanced safety and efficiency,0.9655172413793104,2
by 2036 personalized travel experiences will have been facilitated by seamless information interoperability for twenty years,vy 2036 pefsonalized tfavelxexper8ences will havebbeen facilitated byqseamless information intefopefability fof twenty yeafs,0.9112903225806451,6
security analysts are analyzing phishing emails to enhance email security,secufity analysts afe analyaing phishing emails to enhance email secyfity,0.9315068493150684,3
generative models like variational autoencoders create new data samples from learned representations,generative models like variat8onal7autoencoders create new data samples ffom leafned 5epfesentations,0.94,2
digital content creators will prioritize semantic html for improved accessibility,digital9content cfeators will prior8t8ze semantic html for 8mpfoved accessibil8ty,0.9135802469135802,3
builders have embraced the concept of energy modeling for accurate prediction of building performance,bu8ldefs have embraced the concept of enefgy modeling fo5 accufate pfediction of building pefformance,0.9306930693069307,4
he borrowed money from a family member to start a business,he bofrowed money f5om a family membef to staft a business,0.9310344827586207,4
she was browsing through the shelves of young adult fiction at the bookstore,she was browsing thfough the shelves of young adult f8ction at the booksto5e,0.9605263157894737,3
companies will have leveraged amorphous computing for realtime analytics by 2042,companies will have levefaged amofphous computing fof realtime analyt8cs vy 2042,0.9375,3
they had been gardening in the sundrenched yard tending to the flowers and vegetables,theyjhad been gafden8ng in the sundrenched yafd tending to therflowefs and vegetables,0.9294117647058824,4
incident response teams are conducting regular reviews of incident detection and response processes,inc8dent fesponse teams are1conductingi5egulaf feviews of incident detection and response pfocesses,0.9191919191919192,3
we polished the cars headlights for better visibility,we polished the cafs headlights for better vis8bility,0.9622641509433962,2
she had already set up automatic backups before the system failure,she had alfeady set up automatic backupsqbefofe the system failu5e,0.9393939393939394,3
the sun had been hanging low in the sky as they watched the sunset from the balcony,the sun had been hanging low in the sky as theyrwatched the sunset from the balcony,0.9879518072289156,1
they used to eat dinner late at night but changed to an earlier schedule,they used to eat dinnerdlate at night vut changed to an eaflief schedyle,0.9305555555555556,3
physicians will have been leveraging big data to optimize assisted reproductive technology outcomes,physicians will have been leveraging big datastocoptimize assisted fepfoductive technology outcomes,0.9595959595959596,2
by 2030 the platform will have been scaling seamlessly for years,by 2030 the platform will have been scaling seamlessly for years,1.0,0
before the fog settled in the sun had been casting its warm glow across the valley,befofe the fog settled in the sun hadvbeen9casting its wafm glowiacrossgthe1valley,0.9146341463414634,3
we were exploring the world of fantasy through a series of epic novels,we wefe exploring the wofld5of fantasy through a8sefies of epic4novels,0.9142857142857143,4
researchers are exploring the use of renewable resources in green chemistry,researchefs afe explofing the use of renewable fesoufces 8n g5een chem8st5y,0.88,2
the pyramids limestone casing was stripped away over the centuries,the pyramids limestone cas8ng wasrstripped away over the centufies,0.9545454545454546,2
many individuals have been fostering a love for reading in younger generations recognizing its lifelong impact on personal growth,many ind8viduals have veen fostefing a love fo5nreading 8n youngef genefations 5ecognising its l8felong impactdon pe5sonal gfowth,0.8914728682170543,4
urban agriculture initiatives will help reduce pollution by promoting local food production,yfban agficultufe 8nitiatives w8ll helpcreduce pollytion by promoting local food pfoduction,0.9010989010989011,2
they were attending a cultural festival immersing themselves in the traditions,they were3attending a cultufal festival0immersing themselves 8n the t5aditions,0.9358974358974359,4
they attended a conference on islamic studies,they attended a conference on 8slam8c studies,0.9555555555555556,1
telecommunications networks will enable remote infrastructure inspection,telecommunications netwofks will enable remote 8nfrastructufe inspection,0.9583333333333334,2
next month i will be incorporating more fermented foods into my diet for gut health,nextymonth i w8ll be incorpofat8ng mofe fefmented foodsvinto my diet for gut health,0.9156626506024096,3
the platform has been promoting inclusivity and diversity,the platform has been p5omoting inclusivity and divefsity,0.9649122807017544,2
sustainable construction practices have led to the incorporation of green spaces within urban planning,systainavle construction pfact8ces have led to the incofpofat8on of gfeen spaces within ufban planning,0.9117647058823529,5
the government has been focusing on rural development investing in infrastructure and poverty reduction,the govefnment has been focusingcon fu5al development investingoincinfrast5ucture9and poverty redyction,0.912621359223301,4
he had organized a clothing drive to collect warm winter coats for those in need,he had ofganised a clothing drive tovcollect wa5m winter coats fof thoseein6need,0.9125,3
we upgraded to allweather floor mats,we upgfaded to allweathef floor mats,0.9444444444444444,2
the developers will have completed the website overhaul by the end of the month,the develope5s will have8completed the website ove5haul by the end of the month,0.9620253164556962,3
decision trees are hierarchical structures used in classification and regression,decision trees are hiefa5chical structu5es ysed in classification and fegfession,0.925,2
polymer chemists are designing new materials with specific properties,polymerlchem8sts afe designing new materials with specific pfoperties,0.9420289855072463,2
i was sleeping with my hand hanging off the side of the bed,i was sleeping with my hand hangingpoff the s8de of the bed,0.9661016949152542,2
he examined the contributions of women in islamic history,he examined the contfibutions of women in 8slam8c histofy,0.9298245614035088,2
by 2040 assembly language will have continued to be essential for embedded systems programming,by 2040dassembly language will have continued to be essential for embedded systems pfogramming,0.9787234042553191,2
users have been discovering new channels through crosspromotion,users have been d8scoveringrnew channels thfough cfosspromotion,0.9365079365079365,2
she crashed into a parked car while trying to avoid a cyclist,she cfashed into a0pafked car while trying to avoid4a cyclist,0.9344262295081968,3
analytical chemists are improving the sensitivity of mass spectrometry techniques,analytical chemists are impfoving the sensitiv8ty of mass spect5ometfy techniques,0.9506172839506173,3
they strategized between points to gain an advantage,they stfategized between1points to gain an advantage,0.9615384615384616,1
online banking platforms will offer accessibility options for individuals with visual impairments,onl8ne bankingbplatfo5msbwill offef access8bility options fof individuals4w8th visual impa8rments,0.8969072164948454,3
in the future smart assistants will provide medical advice and symptom checking,in the futyfe smaft assistants w8ll prov8de medical adv8ce and symptom checking,0.9240506329113924,3
promotions are introducing new championships to add excitement,pfomotions afe intfodycing new championships to add excitement,0.9354838709677419,1
