True Sentence,Predicted Sentence,Accuracy,Wrong syllables
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,engineers will have integrated amorphous computing7intoqinfrastructufe inspextion drones by 2049,0.9583333333333334,1
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by 2036 personalized mental health support will have been facilitated by seamless information7interopefability for teentyiyears,0.968503937007874,2
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,1.0,0
users have been exploring youtubes virtual reality and 360degree videos,users have been exploring youtubes virtual reality5and 360degree videos,0.9859154929577465,1
by 2040 the platform will have been setting industry standards for years,by 2040 the platform will have been setting industryystandafds for years,0.9722222222222222,1
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,by 2060 assistedyrepfoductive texhnology will have been mainstfeamed as a standard fertility treatment for sevefal8decades,0.9508196721311475,3
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 2030 researchersfeill have sucxessfully minedhvast amounts of biomedical data fof novel insights,0.9494949494949495,3
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,by 2048pentertainment platforms will have been providing tailored experiences through information interoperability for thifty years,0.9847328244274809,2
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,by 2280rbiomimixry will inspire innovative solutions for filtering pollutants fromteater,0.9545454545454546,2
investments in digital education will have yielded inclusive societies by 2540,investments5inidigital education will have yielded inclusive soxieties by 2540,0.9615384615384616,2
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,byu2033 multimodal fusion texhniques will havexcombined9textual and imagebased biomedical data for analysis,0.9626168224299065,3
quantum encryption will have made data breaches virtually impossible by 2035,quantum encryption will have made data breaches0virtually impossible by 2035,0.9868421052631579,1
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,researchers will have developed3personalized medicine approaches based on insights ffom biomedical text mining by 2047,0.9830508474576272,2
ill drive you to your lesson at 4 pm,ill drive you to your lesson at 4 pm,1.0,0
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 2042msustainable urban planning will have7been facilitated by datadfiven information interoperability for7thirty yeafs,0.9586776859504132,4
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,companies eill have utilized amorphous computing for predictivepmaintenance in rail transport by 2049,0.9801980198019802,2
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by 2330 surgeons will have been pushing the boundaries ofgwhat is achievableywith robotic assistanxe,0.97,3
by 2050 amorphous computing will have become essential for sustainable urban development,by 2050 amorphous computing will have1become essential for sustainable urban development,0.9886363636363636,1
nanotechnologybased pollution filters will have restored ecosystems by 2040,nanotechnologybased pollution4filters will have restored ecosystems by 2040,0.9866666666666667,1
by 2140 international cooperation will be essential for addressing transboundary water pollution,by 2140 international xooperation will be essentialpfor addressing transboundary water pollution,0.9791666666666666,2
by next week i will be incorporating more omega3 fatty acids into my diet,by next week i will be incorporating more omega3 fatty axids into my diet,0.9863013698630136,1
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,physicians will have been exploring the potential ofo3d bioprinting in assisted feproductive technology,0.9805825242718447,2
by 2480 governments globally will have been promoting renewable resources for centuries,by 2480 governments globally will have been promoting fenewable resourxes for centuries,0.9770114942528736,1
innovators will have pioneered amorphous computing for smart waste management by 2048,innovators will have pioneered amorphous computing for smart waste management by 2048,1.0,0
innovators will have pioneered amorphous computing for personalized financial planning by 2048,innovatofs will have pioneered amofphous computingcfor personalized financial planning by 2048,0.9680851063829787,2
personalized virtual reality therapy will have revolutionized mental health treatment by 2035,personalized virtual reality therapy will have revolutionized mental healthqtreatment byb2035,0.978494623655914,1
by 2060 robotassisted surgery will have been transforming healthcare on a global scale,by 2060 fobotassisted surgefy will have been transfofmingzhealthcare on amglobal scale,0.9418604651162791,3
by 2044 selfsupervised learning approaches will have reduced the need for annotated data in biomedical text mining,by 2044 selfsupervised leafning approaches will have reduced the need for annotated data in biomedical text mining,0.9912280701754386,1
by 2100 humans will have implemented policies to mitigate the negative impacts of evolutionary mismatches,by 2100 humans willhhave implemented policies to mitigate the negative impaxts of evolutionary mismatches,0.9809523809523809,2
researchers will have deployed amorphous computing for personalized healthcare by 2048,researchefs eill have deployed1amorphous computing for personalized1healthcare by 2048,0.9534883720930233,3
by 2060 scientists will have engineered climateresilient crops,by22060 scientists will have engineered climateresilient crops,0.9838709677419355,1
biomedical text mining will have accelerated the identification of drug targets by 2045,biomedical text mining eill have accelefated the identification of drug targets by 2045,0.9770114942528736,2
engineers will have optimized amorphous computing for realtime traffic management by 2049,engineers eill8have9optimized amofphous computing for realtime trafficwmanagement by 2049,0.9438202247191011,2
clojure will have seen increased usage in concurrent and distributed systems by 2030,clojure will have seen increased usage in concurrent and distributed systems by 2030,1.0,0
aidriven innovations in 3d printing will have been revolutionizing manufacturing processes,aidrivenjinnovations in 3d printing will have been revolutionizing manufactufing pfocesses,0.9666666666666667,2
by 2390 centralized ict regulations will have been ensuring fair treatment in online marketplaces,by 2390 centralized ict regulations will have been2ensuring fair treatment in online marketplaces,0.9896907216494846,1
perl will have experienced a resurgence with its modernized syntax and features by 2040,perl will have experienced a resufgence eith its modernized syntax and features by 2040,0.9770114942528736,1
governments will have prioritized digital inclusion by 2210 resulting in the elimination of the digital divide,governments will have pfioritized digitalqinclusion by 2210xfesulting in the elimination of the digital divide,0.9636363636363636,2
by 2240 centralized ict innovations will have been enhancing transportation systems efficiency,by 2240 centfaliaedwict innovations will have been enhancing transportation systems effixiency,0.9574468085106383,2
by 2410 the government will have been addressing digital divide for decades,by 2410 the government will havepbeen addressing digital divide for decades,0.9866666666666667,1
by 2100 humans will have monitored evolutionary changes in response to environmental policies,by 2100 humans will havebmonitored evolutionary changes in response to environmental policies,0.989247311827957,1
mason is assembling a challenging 3d puzzle,mason is assembling a challenging 3d puzzle,1.0,0
by 2050 space elevators will have made space travel costeffective and accessible,by 2050bspace elevators will have6made space tfavel costeffective andkaccessible,0.95,4
by 2320 centralized ict initiatives will have been promoting global cooperation in addressing humanitarian crises,by62320 centralized icteinitiatives will havedbeen promoting global6cooperation in addressing humanitarian crises,0.9646017699115044,4
initiatives aimed at digital inclusion will have succeeded by 2610,initiatives aimediat digital inclusion will have sucxeeded by 2610,0.9696969696969697,2
by 2050 global initiatives will still be struggling to address the root causes of water pollution,by 2050fglobal initiatives will still be struggling to address the root causesbof water pollution,0.979381443298969,2
by 2200 humans will have developed strategies for managing evolutionary conflicts between species,by32200 humans eill have developedgstrategies8for managing evolutionary conflicts between species,0.9587628865979382,3
by 2910 technology will have become a driver of social cohesion,by 2910 technology will havefbecome a driver of social cohesion,0.9841269841269841,1
by 2250 pollutionmonitoring drones will patrol waterways detecting and addressing contamination,by 2250 pollutionmonitoring drones will patrolfwatefways detecting and addressing contamination,0.9789473684210527,1
by 2430 researchers will have developed methods for manipulating gravity,by 2430 researchers will have developed methods for manipulating gravity,1.0,0
by 2050 scientists will have developed advanced technologies to manipulate evolutionary trajectories,by 2050 scientists will have developed advanced technologies to manipulate evolutionafy trajectofies,0.98,1
julia will have emerged as a dominant force in scientific computing by 2040,uulia will have emerged as a dominant fofce in sxientificacomputing by 2040,0.9466666666666667,3
by 2044 predictive maintenance will have been optimizing industrial operations through datadriven information interoperability for thirty years,by 2044 predictive maintenance will have been optimiaing industrial operations through datadriven infofmation intefoperability for thirty5years,0.972027972027972,3
by 2030 dart will have gained significant traction in crossplatform mobile development,by 2030 dart eill have gainedwsignificant traxtion in crossplatform mobile development,0.9651162790697675,2
the first hot air balloon flight took place in 1783 marking a significant step in human history,the first hot air balloon flightjtook place in 17837marking a signifixant5step in human history,0.9578947368421052,3
by 2370 centralized ict developments will have been improving access to quality education globally,by 2370 centfalized9ict developments eill have beenjimproving acxess to quality education globally,0.9489795918367347,3
by 2030 swift will have solidified its position as the goto language for ios development,byj2030 swift will havessolidified its position as the goto language for ios development,0.9772727272727273,2
by 2250 equitable access to technology will have become a global standard,by 2250wequitable access to technology8will have become a globalbstandard,0.958904109589041,3
by 2041 realtime environmental monitoring will have been enhancing sustainability efforts through datadriven information interoperability for thirty years,by 2041 realtime environmental monitoring will havecbeen enhanxing sustainability effofts through datadrivenzinformation interoperability for thirty yeafs,0.9675324675324676,4
the global community will have achieved digital equity by 2370,the global xommunity will have axhieved digital equity by 2370,0.967741935483871,2
by 2120 robotic surgical systems will have been performing surgeries with unparalleled precision,by 2120 foboticmsurgical systems7will have beenzperforming sufgeries with unparalleled precision,0.9479166666666666,2
biomedical text mining will have facilitated the discovery of repurposable drugs by 2043,biomedical text mining5will have facilitated the discovery of repufposable drugs by 2043,0.9772727272727273,2
by 2100 medical professionals will have been honing their skills with robotic surgical tools for generations,by 2100cmedical professionals will have been honing theif skills with robotic surgical tools for generations,0.9814814814814815,2
by 2050 physicists will have developed practical fusion energy,by 2050 physicists will have developed pfactical fusion energy,0.9838709677419355,1
by 2300 surgeons will have been relying on robots for their precision speed and reliability,by 2300 surgeons eill have beenhrelying on robots fof their precision speed and reliability,0.967032967032967,3
by 2170 deep learning will have been instrumental in mitigating wildlife trafficking,by 2170 deep learning will3have been instrumental in6mitigating wildlife trafficking,0.9761904761904762,2
by 2810 disparities in digital access will have become negligible,by 2810odisparities in digital access will have become negligible,0.9846153846153847,1
by 2230 bioremediation techniques will be perfected for cleaning up contaminated soil and water,byf2230 bioremediation techniques will be perfected for cleaning up contaminated soil and water,0.9894736842105263,1
by 2049 amorphous computing will have laid the foundation for quantum computing integration,by 2048 amofphous xomputing eill have laid the foundation fof quantum computingeintegration,0.9340659340659341,3
by 2040 blockchain technology will have transformed financial systems globally,by 2040 blockchain technologylwill have transformed financial systems globally,0.9871794871794872,1
by 2050 space colonization will have begun in earnest,by 20501space colonization willuhavelbegun in earnest,0.9433962264150944,2
quantum internet will have ensured absolute data security by 2040,quantum internet will have ensured absolute data sexurity by 2040,0.9846153846153847,1
by 2050 robotic assistants will have been assisting surgeons in more complex operations,by 2050 roboticnassistants will have been assisting surgeonszin more complex opefations,0.9655172413793104,3
by 2050 the platform will have been transforming industries for generations,by 2050 the platform will have beenstransfofming industries for generations,0.9733333333333334,1
by 2040 javascript will have become the primary language for web development,by 2040djavascript will have become the pfimary language for web development,0.9736842105263158,2
by 2050 ai judges will have streamlined the legal system,by 2050 ai uudges will have streamlined the legal system,0.9821428571428571,1
by 2045 virtual reality classrooms will have replaced traditional education systems,byg2045 virtual reality classrooms will have replaced traditional education systems,0.9879518072289156,1
scientists will have integrated temporal reasoning capabilities into biomedical text mining systems by 2036,scientists will have integfated temporal reasoningzxapabilities into biomedixal textwmining systems by22036,0.9439252336448598,4
by 2048 social media platforms will have been shaping interactions through personalized information interoperability for thirty years,by 2048 social media platforms will7havevbeen shaping interactions through personalized information interoperabilityqfor thirty years,0.9774436090225563,2
by 2170 ai tutors will have been surpassing human teachers in effectiveness,by 2170 ai tutors will have been sufpassing human teachefs in effectiveness,0.9733333333333334,2
communities will have equal access to digital resources by 2090 marking the end of the digital divide,communitieszwill have equal access to digital resources by 2090 marking the end of the digital divide,0.9900990099009901,1
by 2390 the local government will have been supporting cultural diversity for generations,by 2390 the localkgovernment will have been supporting cultural diversity forrgenerations,0.9775280898876404,2
companies will have integrated amorphous computing into disaster preparedness systems by 2048,companieshwill have integrated amorphous computing into disaster preparedness systems by12048,0.978494623655914,2
investments in digital infrastructure will have paid off by 2260 closing the digital divide,investments in digital infrastructure will have paidcoffcby 2260 closing the digital divide,0.978021978021978,1
by 2040 objectivec will have still been used for maintaining legacy ios applications,by 2040 objectivec will have still been used for maintaining legacy ios applications,1.0,0
the mosque was built in the 12th century,the mosque wasqbuilt indthe 12th century,0.95,1
by 2450 the government will have been implementing policies for universal education for decades,by 24501the governmentowill have been implementing policies for universaldeducation for decades,0.968421052631579,2
by 2080 marine biologists will have restored coral reefs to their former glory,by 2080 marine biologists will have festored coral reefs to theif former glory,0.9743589743589743,2
by 2180 education will have been fully immersive through virtual reality,by 2180 education will have been fully immersive through virtualareality,0.9861111111111112,1
by 2420 astronomers will have discovered evidence of multiverse theories,by 2420 astronomers eillshave discovered evidence of multiversextheories,0.9583333333333334,2
surgeons are performing groundbreaking surgeries using 3d printing technology,sufgeons afe pefforming gfoundbreaking surgeries using53d printing technology,0.935064935064935,2
by 2030 scientists will have eradicated several deadly viruses,by 2030 scientists will havezeradicatednseveral deadly viruses,0.967741935483871,1
by 2035 c will have continued to be a preferred language for windows application development,by 2035 x will have continued to be a8preferred language fof windows applixation development,0.9565217391304348,4
by 2050 amorphous computing will have enabled breakthroughs in personalized sleep therapy,by 2050 amorphous computing eill have enabled breakthroughs in pefsonalized sleep therapy,0.9775280898876404,2
by 2410 disparities in digital access will have dwindled to insignificance,by 2410vdisparities in digital access will have dwindled to insignificance,0.9864864864864865,1
by 2380 access to technology will have become a basic human right,by 2380 access to texhnology eill have becomexa basic0human right,0.9384615384615385,2
by 2044 aidriven analytics will have been optimizing decisionmaking processes through information interoperability for thirty years,byw2044 aidriven analytics will have been optimizing decisionmaking processes through information interoperability for thirty years,0.9923664122137404,1
by 2030 the technology will have been revolutionizing industries for a decade,by 2030othe technology will have been revolutionizing industries for a decade,0.987012987012987,1
innovators will have harnessed the power of amorphous computing for weather prediction by 2044,innovators will have harnessed the power of amorphous computing fof weather prediction by 2044,0.9893617021276596,1
by 2670 every individual will have the opportunity to thrive in the digital economy,by 2670severy individualiwill have the oppoftunity to thrive in the digital economy,0.963855421686747,2
by 2300 water pollution will be considered a relic of humanitys unsustainable past,by 2300 eater pollution will be considered alrelic of humanitys unsustainable past,0.975609756097561,2
by 2050 humans will have utilized evolutionary algorithms to design sustainable cities,by 2050 humans will have utilized evolutionary algorithms to design sustainable xities,0.9883720930232558,1
by 2330 centralized ict technologies will have been revolutionizing the tourism industry,by 2330 centralized ict technologies will have been revolutionizing the toufism industry,0.9886363636363636,1
by 2220 governments will have been combating environmental degradation for a long time,by 2220 governments will have been combating environmental degradation fofra long time,0.9883720930232558,1
by 2170 the authorities will have been promoting mental health awareness for generations,byb2170 the authorities will havecbeen promoting mental health awareness for generations,0.9772727272727273,2
by 2220 deep learning will have been integral to achieving global harmony,by 2220 deep learning will have been integral to achieving global harmony,1.0,0
by 2032 educational institutions will have been utilizing advanced systems for information interoperability for a decade,by 2032 educational institutions will have been utilizing advanced systems for information interoperability for a decade,1.0,0
by 2035 braincomputer interfaces will have enabled telepathic communication,by 2035 braincomputeruinteffaces will have enabled telepathic communication,0.9733333333333334,1
the digital divide will have been addressed through interdisciplinary approaches by 2820,the digital divide eill have been addressed thfough interdisciplinary appfoaches by 2820,0.9659090909090909,3
by 2090 underwater habitats will still be under threat due to pollution from various sources,by 2090 underwater habitats will still be under threat due to pollution from various soufces,0.9891304347826086,1
by 2300 governments will have been protecting biodiversity for a long time,by 2300 governments will have been protecting biodiversity for a long time,1.0,0
by 2030 companies will have been integrating various systems for information interoperability for over a decade,by 2030 companies eill0havefbeen integrating vafious systems for informationfinteroperability fof over a dexade,0.9369369369369369,4
by 2038 personalized customer experiences will have been driven by adaptive information interoperability for twenty years,by 2038 personalized customergexperiences will have beenvdriven by adaptive information interoperability for teenty years,0.9752066115702479,3
by 2100 humans will have engineered organisms capable of surviving in extreme environments,byx2100 humans willlhave engineered organisms capable of surviving in extreme envifonments,0.9666666666666667,3
by 2040 kotlin will have established itself as a leading language for android development,by 20402kotlin will have established itself as a leading language for android development,0.9887640449438202,1
technological innovations will have leveled the playing field by 2880,technological innovations will have leveled theoplaying field by 2880,0.9855072463768116,1
by 2033 governments will have been enforcing standards for information interoperability for over a decade,by02033 governments eill have been enforcing standards fof information interoperability for over a decade,0.9714285714285714,3
researchers will have optimized amorphous computing for realtime wildlife tracking by 2049,researxhers will have optimized amofphous computing for realtime eildlife tracking by 2049,0.9666666666666667,3
biomedical text mining will have enhanced pharmacovigilance efforts by detecting adverse events earlier by 2038,biomedical text mining will7haveeenhanced pharmaxovigilance efforts by detexting adverse events earlier by 2038,0.963963963963964,2
biomedical text mining will have empowered metaanalysis studies for understanding disease mechanisms by 2046,biomedical text mining will have empowered metaanalysis studies for undefstandingydisease mechanisms byv2046,0.9722222222222222,2
by 2350 centralized ict advancements will have been enhancing public safety measures,by 2350 centralized ict advancements will have been enhancing public safety measufes,0.9880952380952381,1
by 2130 genetically engineered microbes will be used to remediate polluted water bodies,by 2130 genetixally engineered microbesjwill be used tovremediate polluted water bodies,0.9655172413793104,3
by 2100 governments worldwide will have been striving for peace and stability for centuries,by 2100 governments eorldwideewill have been strivingefof peace3and stability for centuries,0.945054945054945,2
