True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,bg 2099 ascisged qeprod9zqide technocogy zi0w hqve beww mainatues6zd as a brabdard fe1tiliay treatnebt1fpr severqw decsdes,0.7131147540983607,2,bg 2099 accelerated productivity through technological advancements have become a key factor in the development of sustainable decisions,0.49612403100775193,3
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 203y reswsrchers will ha7e8successfully mined vast aliunts of niomedhcao data for movel 8nsighrs,0.8686868686868687,5,by 2030 researchers will have successfully mined vast amounts of biomedical data for mobile nurses,0.8934010152284264,1
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,uy 2048 entertainbwnt pkauforms w8ll have beeb providinh taicorzd expwriences thr0ugh inforbatiun inter0persbilitylfjr rhirty years,0.8549618320610687,3,by 2048 entertainment will have been providing tailored corporate experiences through information interactional learning years,0.8015564202334631,3
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,by 2280 biom8mi2ry will inspire innovative soo8tions64or filteringcpoloutamts fr8m wcter,0.875,2,by 2280 biom8mi2ry will inspire innovative solutions for filtering pollutants from water,0.9772727272727273,1
investments in digital education will have yielded inclusive societies by 2540,investnehts ibudih8gal education will have yirldzd inclusive societies by 2540,0.8974358974358975,2,investments in biodiversity will have yielded inclusive societies by 2540,0.8609271523178808,1
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,bg42031 mubtimocal fusion techniques wikw have combined rextua0 6nd imsgeb8sed biom3dical data f0r analysis,0.8691588785046729,4,by 4203 biomedical researchers will have combined realtime 6nd imaging data for analysis,0.6974358974358974,2
quantum encryption will have made data breaches virtually impossible by 2035,quanttg wnx1gption wiom havz msde dara breachew virt8aocy imposskboe bg 2035,0.7631578947368421,1,quantum xenomorphism will have made data breaches a virtual impossibility by 2035,0.8662420382165605,2
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,reaearchers zill have develoqed personalizew medicinwxapproachzs based on onsights from bi8med80al5qzxt ninimg bg 2047,0.8559322033898306,4,by researchers will have developed personalized medical approaches based on observational data from biomedical research,0.7763713080168776,4
ill drive you to your lesson at 4 pm,ill d1ive gog 2o gourm0essjb at 4 pm,0.75,1,ill dine 200 gourm0ess,0.5172413793103449,1
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,by 2042 sus5ainable urban p2ann9ng wics have bewn05scilitsted by datzdriven informatio0 inqeroperabikity for thi8ty yesrs,0.8677685950413223,5,by 2042 sustainable urban planning will have been significantly impacted by datadriven innovation for this decade,0.7692307692307693,3
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,ckmpaniys wi0l hsvz util9z1d agor0hous c0mpjuinh for pr5dictive naintenxncs inrraiw transporq by 2049,0.8118811881188119,2,ckmpaniys wi0l hsvz util9z1d agor0hous c0mpjuinh for pr5dictive naintenxncs inrraiw transporq by 2049,0.8118811881188119,2
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by02330 s8rheonsnwill have beencpushiwg the boundaries o9 wh1t is achievable wiuh4robktic6assistance,0.88,4,by02330 spheres will have been pushing the boundaries of what is achievable with robotic assistance,0.9547738693467337,1
by 2050 amorphous computing will have become essential for sustainable urban development,bu 2050 a0or0h8uw computing6wibl0have b0come essenti8l2for susuainabbe urhan develwpment,0.8295454545454546,2,by 2050 artificial intelligence will become essential for sustainable urban development,0.8,2
nanotechnologybased pollution filters will have restored ecosystems by 2040,nahctechnokogynaswd poclutikn fi4ters wilp have restored ecosysteas by 2040,0.8666666666666667,2,nahctechnokogynaswd poclutikn fi4ters wilp have restored ecosysteas by 2040,0.8666666666666667,2
by 2140 international cooperation will be essential for addressing transboundary water pollution,by 2140 in5erhati0nal 1ooperarion wkll neaessen6ia4 for addqessing rransnopndaryfwater po4wuti8n,0.8125,2,by 2140 in5erhati0nal 1ooperarion wkll neaessen6ia4 for addqessing renewable water purification,0.7539267015706806,3
by next week i will be incorporating more omega3 fatty acids into my diet,by hwxt week idwillkme ihcorporqg8ng h81r omega3 hatth acids into2ny dist,0.7671232876712328,4,by working weeks i will know how to incorporate omega3 hats acids into my diet,0.7682119205298014,3
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,phusicians wile have beeb ecploriny 6he potengial of 3d bio0rinting 9n assistwd reprocucrive techn8cohy,0.8543689320388349,3,pharmacists will have been exploring the potential of 3d biorefining on assistive reproductive technology,0.9038461538461539,2
by 2480 governments globally will have been promoting renewable resources for centuries,bw 2480 gobwrgmenrs gbobalcy wiklrhave been promoting renewable resourczs foq centuries,0.8735632183908046,3,by 2480 governments will have been promoting renewable resources for centuries,0.9454545454545454,1
innovators will have pioneered amorphous computing for smart waste management by 2048,invovatirz wicl hqve pioneered2amorphou1 cobputinhkfor smart waste nanagemsmt by 2048,0.8470588235294118,2,by 2048 the world will have pioneered advanced computer hardware for smart waste nanotechnology,0.5888888888888889,3
innovators will have pioneered amorphous computing for personalized financial planning by 2048,iznovators willahave wioneered amorphous computing for personalgzsd finabciaw planning 0yu2448,0.8936170212765957,3,iznovators willahave wioneered amorphous computing for personalgzsd finabciaw planning 0yu2448,0.8936170212765957,3
personalized virtual reality therapy will have revolutionized mental health treatment by 2035,personaxized virtual reality g8e9apy 3ill have ravowutiunized menta0 hsalth jreatment by 2035,0.8817204301075269,3,by personalized virtual reality gaming systems will have revolutionized mental health treatment by 2035,0.8979591836734694,2
by 2060 robotassisted surgery will have been transforming healthcare on a global scale,b7w2060 robogzssisted surgeru wizl ha0e been transrorming 8eal5hcare on4a global scace,0.8604651162790697,3,b7w2060 robotsassisted surgery will have been transforming healthcare on a global scale,0.9710982658959537,1
by 2044 selfsupervised learning approaches will have reduced the need for annotated data in biomedical text mining,by 2ld4 sewfcupwrvis1d lea1ning approsahws woll hsve2re4uced thy hs1d for anqotated data in biomedical tedr minong,0.8157894736842105,3,by 2ld4 sfcupwrvis1d l1a1ng1ng a4p4r0xh1s wll h1sve2r3c4d th1y h1s1d f0r aq0u1nted d1ata i2n b1o1m1c1d t1d1r m1ng,0.6255506607929515,1
by 2100 humans will have implemented policies to mitigate the negative impacts of evolutionary mismatches,by22100 humans d8ll hsve 8mplemenued pxlicies uo nitigare the negativw impacts of egooutionary mismatches,0.8761904761904762,4,by22100 humans have made significant progress in understanding the negative impacts of egoistic mismatches,0.6729857819905213,4
