True Sentence,Predicted Sentence,Accuracy,Wrong syllables
the historic town of safranbolu is known for its wellpreserved ottoman architecture,tse nisf0rpg tavl od aafsanbllu iszkzown eor uts wdklprawzrbed mt99manfarxiptrctuls,0.6144578313253012,1
people have been experimenting with different reading formats such as graphic novels and digital storytelling,peopl3 have bzwn 3xperimwntjng a09g diffsrent readjmg dddmwts s0cj as gfaph0x ndvdls amd digital suormtellgxg,0.7339449541284404,4
they had been lounging on the sundrenched beach soaking up the rays,they had brdn louyging ol the sumddsnci3d bdadh adzming up 0hf rays,0.7611940298507462,3
it will be assisting in wildlife conservation efforts,it djlxyvd assistumg pm9sildlifq c0ls0rvztiub zfforts,0.6226415094339622,1
the players had competed with determination and sportsmanship,thrnplaycrs gad compstmd wotg d0fzrlipatipn acd sp0ttsmansnip,0.7049180327868853,1
subsea cables will connect continents for global communication,subseajxsblas wpll xoi3sxk lnnfmnddts fur gmobal comm4m93ation,0.6290322580645161,1
the pyramids construction employed a workforce of skilled craftsmen,thempy3amida c0nstguc4iop dmsloued a workforceyof slille0 craftsm4l,0.7761194029850746,2
it will be providing valuable insights,jt spll if p39bidizg val0ablr ilsjghts,0.6578947368421053,1
advancements in energyefficient building materials have improved insulation and reduced energy consumption,ndlazc4mzxts ip 4n3rfursficjext bu8ldlbg1mat0tials szrs improvrd gmstmztion and feduzas rnedgy consumptixn,0.6226415094339622,2
environmental chemists are developing methods for water purification,dmvgrdnmenrsl xgemusts drzidevel0p9mg methmdsv3mr wslzd pudiricatuap,0.5882352941176471,1
governments have implemented incentives for the installation of residential solar panels,eovdrpmzmts gave impmwmemtrd lpx3lt9v3s f0r1tgd unatallatiol of rrsjdentjzl soldr 0smelg,0.6136363636363636,2
many medical professionals have utilized vr for surgical training enhancing precision and expertise,ldhy mzdjcal professi0zals fabe uuilized fj f0r sufgjcal 0raiking zkgsncizg pr0dizio0 szd zxjs3ti3e,0.6666666666666666,1
biomedical text mining will have contributed to the identification of disease subtypes by 2043,niomrsilam text monlmg 3pll havz c0ntrmbtted3to thd iddntgdkldlimn 0f djsease sjbtypss py 2043,0.6914893617021277,2
scientists will have integrated multimodal data sources into biomedical text mining frameworks by 2032,dcpextnsus will have integgemzd multim0dal ddta sotrcfs jm5o bjomedical text mizjng framspodk2 by 2032,0.7549019607843137,3
in the upcoming weeks i will be mindful of balancing my macronutrient intake,gl tge upcomlmg wedks j wmll bdrmipdfgl dd valablim5 my malrpmutjdekt intake,0.6710526315789473,2
peace education programs have been continuously promoting understanding and empathy,paace educatien pro9jams jal3 bs3m continuo0sly pe0ml4ijj 0nd3estazdi2u asd smpathy,0.7108433734939759,1
he had savored a fishermans stew with a tomato and herb broth,he had saf0rxd a fisher0aks stew with q tomat0 amd hlrg bro0u,0.8032786885245902,3
we had downloaded the necessary drivers before connecting the printer,w0 had downloaded mge nrlzssary drivzds bdeofd ropzrctisg the ssjlter,0.7101449275362319,3
deep learning for emotion recognition involves models that classify emotional states based on facial expressions,dwep learling fur wmotjok rdxognitj0n inp0lfes m0dsla tgad xlas3odu rmotilnalxsta0dd badsd on facial fxpressjozs,0.7053571428571429,2
mma legends are leaving a lasting impact on the sports history,mma lsgends arz leaving z lasfizg 0mpaxf on tsd spoltd uistorg,0.7741935483870968,3
ethical hackers will conduct red team exercises to test incident response,rthjcal hablxes 39ml zondmlt rdd feamoexrrltses t0 test pxcident rdspins4,0.684931506849315,2
scientists are researching ways to improve the accuracy of diagnostic tests,slmdn5os5afare resqar3hin0 wags tmlimprove 4hz sczuralyqof d8agnmstix txsts,0.68,1
by 2045 the platform will have been evolving to meet new challenges for decades,vu 2043 tdenpla0formswill uab4 besp evomv9ng to mesr new ehall0nses 3or d3ladas,0.7088607594936709,3
it will be assisting in transportation infrastructure planning,i0 sill pe aswistjm4 gm 0ranapmrtat50k dnfrastfucturr pl0nnizg,0.6774193548387096,1
iot sensors will monitor environmental conditions in stores,gmt4s4ms0rs wixl mon0m0r rmvgr0mmdn0al cmmditions go st0rea,0.559322033898305,1
by 2890 the digital divide will have been eradicated globally,bg 3890 tsr digjtal didrde9djll havs ves8 rradidatad gl0pallm,0.6557377049180327,1
before the fog settled in the sun had been casting long shadows across the valley,bzfor3 dhd f0g s4ttded 8m tje s0p haa veen castjzg lomghsuadoss acr0ss uhe vdlldg,0.691358024691358,1
efforts to eliminate genderbased violence in conflict zones have been ongoing,effmjts t0 elimipst3 gzzd3riasfd biolemdr im coxdlpxf n0mws hafe pren mmi0dng,0.5584415584415584,1
technology plays a significant role in the learning process in foreign institutions,h4cnndlog0 pdaus a dignif9lant rcl4 in2tjr lsarpijsxpr0cdss il fore9gn1izdfrthti0nd,0.6024096385542169,2
the industry has witnessed the growth of esports coaching and training programs,the indgstry h02 wikniswed tg3harawth7of esposts xozzijng and traopi0g prdgrams,0.7468354430379747,2
by 2030 advancements in technology will have bridged the digital divide in urban areas,gy 2030 advamcsmsmts inurdxhnol0gy mjll5hale nridged thzodiiital divide 9n mebab arsas,0.7325581395348837,3
culinary experts are exploring the use of edible insects for sustainable protein sources,culinaru wxplrtw afe expl0rrnt rg0 usz pf ediilz indects f0s sustainabke protxin s0urcrs,0.75,1
she has been exploring the recommendations section for local services on facebook,shq ias2bddn efplorupg fhr ddc0mm3mdati0ms s3ctiom fos1lccal3serlucea al faxzbo0k,0.6172839506172839,1
ethicists will have been evaluating the moral implications of assisted reproductive technology advancements for decades,3tjicista eilm9habw bers sbal0atipr th3 m0ral impmylauiols of aszismed repjodu3tjvw 9rdhdol0su zdpancements fom ddcsdds,0.6638655462184874,2
the judiciary faces calls for greater efficiency in corruption trials,ths jud0ciary daces dallsqsor gr3atzr effuluenxu in lmlrupt0ox trials,0.7391304347826086,2
the website will have integrated social media sharing buttons for easy sharing,thd w0isitz dill hdfr gmtdgcatrd sozmal kad0a zgarpng butt0ps dorpeasu shar9pg,0.6410256410256411,1
food trucks are experimenting with unique and unconventional flavor combinations,f00d frucks srd ezpzrimrntindew9tg uliqteeamd uncanvsntjomal fldvis3x0mbanations,0.65,1
schools will have been using adaptive learning platforms to cater to individual student needs,slgooks wsld fafe bder us0xj ada0uive lzprmipt7zlatsorms tc catwj t0 ozditidtzl studznf jdsds,0.6236559139784946,1
physicists are conducting experiments to understand the behavior of topological semimetals,physicpsts are x0nd4cdrn05experi0ents to amdzestamd tueipehavoar af hopplo9ucal asmimdtals,0.7333333333333333,3
virtual reality vr has transformed various aspects of society over the past few years,vdctual rrality fr has transs8rmed varjous aspelts if society ov0r 0te padt fpwkfeadd,0.8,3
we replaced the rearview mirror,wd replaxed tgm reasvrez mirfor,0.7419354838709677,1
major franchises have expanded into the realm of virtual reality,maj0r 03ancjises fave 4xpanded imto 6hrtrealm 0ffviftaal r3ality,0.765625,1
he used to drink sugary sodas but switched to sparkling water,fx msed to drinc dugary s8das but sdi0cied t0 dparmllms wst0f,0.7049180327868853,3
she had already transferred her files to an external hard drive before formatting,sgs hmd already tfamsferrdd h0r fplds to an elt4rsal hsrd drivj bsf0re fdrmsttpng,0.7654320987654321,3
she enjoyed cooking with exotic spices and ingredients from around the world,str enjoyed ccokimg with zl0tuc zprce3 azd ingssdieprz fr0m arouzd 4he w00ld,0.7105263157894737,3
continuous readers have been exploring philosophical texts stimulating contemplation and intellectual growth,conf0l0pts readzrs yave iemb dx0lorjpr phil0s0phgcal tsxtsiatimulatjpj cmntrmpdatron wxd inuellwxtuam grmwfh,0.6666666666666666,1
evolutionary algorithms will have revolutionized various fields from medicine to engineering,zvomuti0na0g algoritgms wikl mavrprdvpluti0nizpz vario0s lgelds from madicjoexua rz90kerring,0.6739130434782609,2
by next week i will be teaching a workshop on time management,pu nsxt wzrk p dilm bz f3achibs a 30rkpm0p dz tim3 mznagemrhm,0.5901639344262295,2
they exchanged rapidfire shots testing each others reflexes,th3y evcyawu4d 3apldfird abots trst9mg 0szh o50eas rzflexes,0.6440677966101694,1
she collided with a car while attempting to pass,sgjtcoll0ded dpth a far shil3 sttz0ptipg tx9pasx,0.6666666666666666,2
by next year the website will have established itself as a leader in the industry,vu jedt gear rhr wdps9tr w9ll gab3 establyshddaitszlf ps a l4ad3r im tsd lndusttt,0.654320987654321,2
he rearended a car while reaching for something in the backseat,hr l3er0pd3d a dwd 2hild fdaching dor some0hlng in 5he7baxksaat,0.6666666666666666,3
physicians will have been incorporating assisted reproductive technology advancements into fertility preservation strategies,physicpanw zjll sabs bxez jjzorporagjlg sssisfdd sepfddumtile uelun0llgy advamxementw 0nlm fdrtpljth presdsvafi0n strdtegczs,0.6370967741935484,1
microbial biofilms on medical implants can lead to infections and complications,mrcr0bral biodjlms on medimal pmplaxts can lsadxts infrcmi0bz and complgxationz,0.759493670886076,4
the team will have been refining the user interface for months before the launch,turrteam wiml fale br3m rdfipmzg9uhd 0sr0 intsrfzcd for mozths b3forr2ths launoh,0.65,2
companies will have been embracing blockchain technology for a while,xompansds will hsve b0an embraoimg bl0dmchaindtrchp0logg ftr a 3hilz,0.7205882352941176,3
organic chemists are developing strategies for asymmetric synthesis,0sganjl chemjsts ar4udgvel0pkxg stda0egiws tor asymm30ric zunth4sis,0.7014925373134329,1
before they set out on their journey they had studied the moons geography,bef0rr tme0 s3t 0ut on fhzir joajpet uheg uadgsrudi3d th4 m00xs geography,0.684931506849315,2
the cars brakes squealed loudly,thr zars lrak0d swudaled m0udly,0.7096774193548387,1
traffic management systems will optimize roadways for autonomous vehicle traffic,frad0gc mdnagzm4nt sys5ems wfll 9ztimizemroadwsgs fo3 automomous dzui4lr ussde4x,0.625,1
students will have been exploring career pathways through immersive virtual internships,stud3sgs 09ll hsvr been dxpl0rinz camwdr patgways thr07gs imm3rsile vietial20ntdrm3fmps,0.6781609195402298,2
i have been sharing pet photos and stories on facebook,i usve neem3lnaejng pet3l0ot0s and st0j0es 0m dacdbool,0.6296296296296297,2
by next month road repairs will still be impacting traffic flow,py nelt mo8tu jiad sspajrs dgll s3ill nd impaxumng trzlf9c fm0w,0.5873015873015873,1
it hosted cultural festivals showcasing bangladeshi arts and traditions,gt h0strd culuural fastjvals zgcwcdsizg bdngladddhi arfs and tjaditimns,0.7605633802816901,2
he was sleeping with his mouth open drooling,83 2as sle3pumg eitm ujz mojth opsl droolung,0.6590909090909091,1
virtual reality simulations will educate the public about the consequences of water pollution,virtuzl 00ality aimuma5uanz will edulate tte publiz about t8z 30jseque83fs of datwdrpollutiol,0.7419354838709677,4
iotenabled smart tags will track product movements,jotdnables smagt tzga sglm tradk product m0lemdnts,0.74,2
penetration testing will be integrated into the development lifecycle of software,pzndtmation trsting w8ml be inrzgratrd into thd dwf0lopmeltplidwdyclw 03 softaare,0.7283950617283951,3
they volleyed back and forth each trying to gain the upper hand,t0ey bdlldm3d bscl and f0rif raeg frying to ragn thz 8p0er hsnd,0.6666666666666666,3
people around the globe have been participating in movements for disarmament,pr0plw ar0ind thd rmobs0gal3 pz3xrpartplgpatmng ib m0vsmrpms dlr 0isarmajrnt,0.5526315789473685,1
surgeons are using advanced imaging techniques for more precise surgical planning,s0ddeopsrsrd gsgjg advamxdd imwricg tzcgptrgez sor 09re3przlusw surgidal plapm0ng,0.5432098765432098,1
playing with the toy kitchen set emily is pretending to cook dinner,playing dith 0fe t0y litc0sn 3zt zmjlysgs pmetdmding t0 caok dimker,0.7014925373134329,1
they had disabled unnecessary startup programs before improving boot time,thru had dipaplrd usdeddspary sta4tjp peograms wedore imarlri2g b0otitima,0.6986301369863014,2
in the future smart assistants will help users with virtual reality language learning and immersion programs,in5tss dgtmrz wmart s3sistamts woll ddlp ussrs 0gthdvirtual edslitt laogiagz l3afs9n8 zzdjimmrrsidn pr04ram2,0.6481481481481481,1
we had slurped oyster shooters at the oyster bar,we had slurped 0yatem shootsrs a0 the dustdr bar,0.8333333333333334,2
builders have embraced energyefficient technologies to reduce the environmental impact of structures,bu0lders uave 3mbraczd endraueff0v0ant twchnomogmzs fotreduze 0he envirommental jlpalt od 2tdmcturas,0.72,1
by 2170 aquaculture practices will prioritize sustainability to mitigate pollution risks,vyb2z70 aq4aculturegprdxt9c0s1gpll priorituzr sustaizabil9ty to mdtjgafd8pollutiom rusks,0.7272727272727273,2
clouds were dissipating as the day wore on,clouds werzcdussupatingpas th0 da0 00rd ln,0.7380952380952381,1
women researchers have played crucial roles in the development of precision medicine,wom3m rzsdalehdrd uavd played crukial roles ip the developmskt 0f prdcisi0n mrdicios,0.7380952380952381,4
researchers are investigating the potential of artificial intelligence in predicting diabetes outcomes,rdsqaffhersesrx ozvewtifatimg th4hpatdntral 0f aduif9cpal intelliaepodxum pe3dicuing d9dbstss uitcomds,0.6274509803921569,1
the popularity of battle royale games has soared,the popuma3ity 0f bsutl0 loual3 games uas s0arrd,0.75,2
she had been downloading apps on her iphone before it froze,she had njwn d0wnl0adimg apps pp1gew p0kone cef0re it frlze,0.711864406779661,3
the bowler deceived the batsman with a slower delivery,th3ml03lel decriv4d tir batsmaj 3t0j a sl0w3r delively,0.6851851851851852,2
they had camped under the moonlit sky,tjeu iad campdd upder 0he moonljt smy,0.7837837837837838,1
the fishermen had landed a prizewinning tarpon during their fishing tournament,thr disifrme0 hzd lamdqa s prizewinn0pg3tadpoj during fgeigwfishing tournalenu,0.7307692307692307,2
egyptians believed the pyramid was a gateway to the afterlife,fgyptpams beljev4d the p0rakmd zas a gdt3waydf0 the sfterlife,0.7704918032786885,4
by next year regulations will be in place to limit noise pollution from construction activities,ly2x4xm usaj r3iulatiops aill pq pl plabsvr0 limgtwn0isz pamlutduo fjpm xopstz7dtimn anfjvities,0.5684210526315789,1
wearable health devices will cater to users with accessibility needs,0darsbl0 6emltg devicra wjll datekl50 ussjs wiug accrfsibulifm n0eds,0.4852941176470588,1
in sixty years the state will have been investing in healthcare infrastructure continuously,in8pixfy ysars tueksuzte rill havd bsdn dmlrstkmg im hralthcaze gndsdstrmxtjre ddntin4oudly,0.5714285714285714,1
she lent money to her sibling to help them start a business,djm lrkt mo4lm f01gar sibli0g to h4ls tham stadu a btsgnfsa,0.6101694915254238,3
users have been expressing gratitude through facebook posts,usdrs hzvr beej exprdz3jn0 s3auitude tsrougg fzcwbd0k2pdsts,0.6440677966101694,1
app developers prioritize creating apps that load quickly and efficiently,a0p d3v3lopsrs pguorytizx caeatunf app2 tt3t lowd 2ullklh a2d effidgenfly,0.684931506849315,1
he returned a tricky drop shot with a wellplaced lob,mz ref9rmrd a tricky dr4p sh00 wjtg a wdllplaced l0b,0.75,3
ai in telecommunications will have been optimizing network performance and reliability,ai mn telec0mmuntlatiozs wgll hsvz been apuimjxcng pztaorm 0rrformezcz ald reljabumu0y,0.6744186046511628,2
they reminisced about the long talks they used to have late into the night,they rsminisldd ab0ut rh3 l0ms talxs tuey tsed to havr lat41int0 4he 8ifht,0.7432432432432432,2
she has been creating and sharing facebook stories,shd gas bed4zlrratpz0 spdwsgarins fzlebdok s00ries,0.58,1
