True Sentence,Predicted Sentence,Accuracy,Wrong syllables
we had downloaded the necessary drivers before connecting the printer,we had downloadsd the necessary8drivers before connecting the printer,0.9710144927536232,2
deep learning for emotion recognition involves models that classify emotional states based on facial expressions,ddep learning for emotion recognition involvsssmodels that classify9emotional states based onkfacial expressions,0.9553571428571429,4
mma legends are leaving a lasting impact on the sports history,mma lsgends3are leaving a lasting impactuon the sports history,0.9516129032258065,2
ethical hackers will conduct red team exercises to test incident response,ethicalwhaxkers will conduct red team exercises to test incident response,0.9726027397260274,1
scientists are researching ways to improve the accuracy of diagnostic tests,sxientists are researching ways to improve the accurscy of diagnost9c tests,0.96,3
by 2045 the platform will have been evolving to meet new challenges for decades,by 2045 the platform will have been evolving to mezt nep xhallenges forzdecades,0.9493670886075949,1
it will be assisting in transportation infrastructure planning,it1will befassisting in transportation infrastructure planbing,0.9516129032258065,2
iot sensors will monitor environmental conditions in stores,iot sensors eill m0nitor environmental conditions in storss,0.9491525423728814,2
by 2890 the digital divide will have been eradicated globally,by 2890 the digital divide will have been eradicated globally,1.0,0
before the fog settled in the sun had been casting long shadows across the valley,before the fog settled in the sun had been casting lopg shadows across the valley,0.9876543209876543,1
efforts to eliminate genderbased violence in conflict zones have been ongoing,efforts to eliminate genderbased violence in conflict zones have been ongoing,1.0,0
technology plays a significant role in the learning process in foreign institutions,technologynplaysoa significant role in the learningwprocess in foreign institutions,0.963855421686747,2
the industry has witnessed the growth of esports coaching and training programs,the industry has witnesses the growth of esportspcoaching andqtraining progjams,0.9493670886075949,2
by 2030 advancements in technology will have bridged the digital divide in urban areas,by 2030 advancements inxtechnolmgy will have bridged ths digital divids in urban areas,0.9534883720930233,3
culinary experts are exploring the use of edible insects for sustainable protein sources,culinary experts are exploring thd useuof zdible inascts for sustainable protein sources,0.9545454545454546,1
she has been exploring the recommendations section for local services on facebook,shz has been sxploring the recommendations section for local services on facebook,0.9753086419753086,2
ethicists will have been evaluating the moral implications of assisted reproductive technology advancements for decades,zthicists will havs been evaluating ths moral implications of assistdd reproductive trchnologu advancements for decades,0.9495798319327731,5
the judiciary faces calls for greater efficiency in corruption trials,the judiciary faces calls for4greater efficiency in corruption trials,0.9855072463768116,1
the website will have integrated social media sharing buttons for easy sharing,the website will havr integratsd social media sharing buttons for rasy sharing,0.9615384615384616,2
food trucks are experimenting with unique and unconventional flavor combinations,food trucks arepexperimenting with unique and unconventional flavnr combinations,0.975,2
schools will have been using adaptive learning platforms to cater to individual student needs,schools willehave been using adaptivd learning platforms to catrr to individual student needs,0.967741935483871,3
physicists are conducting experiments to understand the behavior of topological semimetals,physicists are conducting expzriments to undsrstand the behavior of topol0gical semimetals,0.9666666666666667,3
virtual reality vr has transformed various aspects of society over the past few years,virtual reality vr has transformed various aspects ofrsociety over the past few3y3ars,0.9647058823529412,2
we replaced the rearview mirror,wemreplaced the rearvirp mirror,0.9032258064516129,2
major franchises have expanded into the realm of virtual reality,major franchises have expanded into the realm of virtual reality,1.0,0
he used to drink sugary sodas but switched to sparkling water,he used0to drink sugary sodas but switched to sparkling water,0.9836065573770492,1
she had already transferred her files to an external hard drive before formatting,sge had alrdady6transfqrred her5files to an rxternal hard drive before formatting,0.9259259259259259,3
she enjoyed cooking with exotic spices and ingredients from around the world,she enjoyed cooking with exotic spicss and ingredientslfrom around the world,0.9736842105263158,2
continuous readers have been exploring philosophical texts stimulating contemplation and intellectual growth,continuous readdrs have brenuexploring philosophical texts stimulatibg contemplation and intellectual growth,0.9629629629629629,3
evolutionary algorithms will have revolutionized various fields from medicine to engineering,evolutionary algorithms will havefrevolutionized various fields from medicine to engineering,0.9891304347826086,1
by next week i will be teaching a workshop on time management,by next wzek i will be teaching2a workshopxon time management,0.9508196721311475,2
they exchanged rapidfire shots testing each others reflexes,they exchanged rapidfire shotsrtesting salhtothers rzflexes,0.9152542372881356,1
she collided with a car while attempting to pass,she collided with a car while attempting to pass,1.0,0
by next year the website will have established itself as a leader in the industry,by nzxt year the website will havejestablished itsslf as a lead0r inuthe industry,0.9382716049382716,3
he rearended a car while reaching for something in the backseat,he rearended a car while reaxhing for somsthing in the backseat,0.9682539682539683,2
physicians will have been incorporating assisted reproductive technology advancements into fertility preservation strategies,physicians will have been incorporating assisted reproductive tachnology advancemenfs ipto fertility pres3rvation stratdgies,0.9596774193548387,2
microbial biofilms on medical implants can lead to infections and complications,microbial biofilms on medical implants xan lead to infections and complications,0.9873417721518988,1
the team will have been refining the user interface for months before the launch,the tsam will have bzen refining the user interface for months before the launch,0.975,2
companies will have been embracing blockchain technology for a while,companies will have been embracing blockchain technology0forda while,0.9705882352941176,1
organic chemists are developing strategies for asymmetric synthesis,organic chemists are developing stratrgirs for asymmetric synthesis,0.9701492537313433,1
before they set out on their journey they had studied the moons geography,brfore they set out on their journeyethey had studird the moins geography,0.9452054794520548,4
the cars brakes squealed loudly,the carspbrakes squealed loudly,0.967741935483871,1
traffic management systems will optimize roadways for autonomous vehicle traffic,traffic management systems will optimize roadways foqeautonomous vehicle traffic,0.975,1
students will have been exploring career pathways through immersive virtual internships,studenfs will have been exploring xareer pathwaus through immersive virtual7infernships,0.9425287356321839,3
i have been sharing pet photos and stories on facebook,i have been sharing pet photos and stories on facebook,1.0,0
by next month road repairs will still be impacting traffic flow,by nexf3month road repairs will stull be impacting traffic flow,0.9523809523809523,2
it hosted cultural festivals showcasing bangladeshi arts and traditions,it hosted cultural festivals showcasing bangladeshi arts and traditions,1.0,0
he was sleeping with his mouth open drooling,he was sleeping with his mouth open drooling,1.0,0
virtual reality simulations will educate the public about the consequences of water pollution,virtual reality simulations will zducate the public5about the consequences of watrrapollution,0.956989247311828,3
iotenabled smart tags will track product movements,iotenabled smart6tags will track product movements,0.98,1
penetration testing will be integrated into the development lifecycle of software,penetration testing will be integrated into the development lifecycle1of sof0ware,0.9753086419753086,1
they volleyed back and forth each trying to gain the upper hand,tgey volleyed4back and4forth each trying to gain the upper hand,0.9523809523809523,1
people around the globe have been participating in movements for disarmament,people around the globe have been participating in movemsnts for5disarmament,0.9736842105263158,1
surgeons are using advanced imaging techniques for more precise surgical planning,surg0ons are using advancdd imaging techniques for moee precise surgical planning,0.9629629629629629,3
playing with the toy kitchen set emily is pretending to cook dinner,playing with ths toy kitchen set emily is pretending to cook sinner,0.9701492537313433,2
they had disabled unnecessary startup programs before improving boot time,theu had disabled unnexzssary startup programs before improving boot time,0.958904109589041,2
in the future smart assistants will help users with virtual reality language learning and immersion programs,in the future smart assistants will help users with virtual reality languags learbing and immersion programs,0.9814814814814815,1
we had slurped oyster shooters at the oyster bar,we had slurpedqoystsrzshooters at the oyster bar,0.9375,1
builders have embraced energyefficient technologies to reduce the environmental impact of structures,builders have embraced znergyefficisnt trchn0logies to redule the environmental impact of structurss,0.94,3
by 2170 aquaculture practices will prioritize sustainability to mitigate pollution risks,by 21701aquaculturd practices will prioritize sustainability to mitigate pollution risks,0.9772727272727273,1
clouds were dissipating as the day wore on,clouds were dissipating as the day word on,0.9761904761904762,1
women researchers have played crucial roles in the development of precision medicine,somen researchers have playzd crucial5rolss in the developmrnt of precision medicine,0.9404761904761905,3
researchers are investigating the potential of artificial intelligence in predicting diabetes outcomes,researchers are invesfigating the potential of ar0ificial intelligence ip predicting diabetes outcomes,0.9705882352941176,3
the popularity of battle royale games has soared,the popularityzof battle royalefgames has soared,0.9583333333333334,2
she had been downloading apps on her iphone before it froze,she had been doznloading apps on gerhiphone before it froze,0.9491525423728814,2
the bowler deceived the batsman with a slower delivery,the bowler8decsivsd the batsman with a slower ddlivery,0.9259259259259259,2
they had camped under the moonlit sky,they had campsd unddr the moonlit sky,0.9459459459459459,1
the fishermen had landed a prizewinning tarpon during their fishing tournament,the fishermen had landed a prizrwinningvtarpon durins theirffishing tournament,0.9487179487179487,1
egyptians believed the pyramid was a gateway to the afterlife,agyptians belueved 5he pyramid was a gateway to the afterlifs,0.9344262295081968,2
by next year regulations will be in place to limit noise pollution from construction activities,by next year regulations willpbe in place to limit noisempollution from construction activities,0.9789473684210527,2
wearable health devices will cater to users with accessibility needs,wearabld health devices will catee to userszwith accrssibplity needs,0.9264705882352942,3
in sixty years the state will have been investing in healthcare infrastructure continuously,9n sixty ydars the state will have been investing in healthcare infrastructurd continuously,0.967032967032967,3
she lent money to her sibling to help them start a business,she lent m0ney to her sibling to help them start a busjness,0.9661016949152542,2
users have been expressing gratitude through facebook posts,users have been1expressing gratitude throughefaczbookvposts,0.9322033898305084,2
app developers prioritize creating apps that load quickly and efficiently,appcdevslopers prioritiz3 creating appslthat load suickly and efficiently,0.9315068493150684,3
he returned a tricky drop shot with a wellplaced lob,he returpsd a trickupdrop shot with ahwellplaced lob,0.9038461538461539,3
ai in telecommunications will have been optimizing network performance and reliability,ai in telecommunications will havd nrdn optimizing network performanceaandnreliability,0.9302325581395349,2
they reminisced about the long talks they used to have late into the night,they reminisced about the long talksmthey used to have late into the night,0.9864864864864865,1
she has been creating and sharing facebook stories,she has been creating and sharing facebook stoeies,0.98,1
next month i will be exploring the benefits of incorporating more whole grains into my diet,next month i will ne exploringethe benrfits of incorporating more whole grains into my diet,0.967032967032967,1
they had organized a fundraiser to support families affected by a recent tragedy,thdy had organizedpa fundraiser to support families affectzd by a recent trafsdy,0.9375,4
students will have been exploring the depths of the ocean through virtual reality expeditions,studentsawill have bren4exploring the depths of thz oceanethrough virtual reality expeditions,0.946236559139785,3
autonomous vehicles will have been navigating roads with enhanced safety and efficiency,autonomous vehicles will have been navigating r0ads with dnhanced safe5y and efficiency,0.9655172413793104,2
by 2036 personalized travel experiences will have been facilitated by seamless information interoperability for twenty years,by 2036 personalized travel5experienxes will have bedn facilitatedbby seamless information interoperability for twenty years,0.967741935483871,2
security analysts are analyzing phishing emails to enhance email security,security analysts ard analyzingtphishing emails to3enhanceqemail security,0.9452054794520548,2
generative models like variational autoencoders create new data samples from learned representations,generativd models like variational autoencodwrsjcrsate nea data samples from learned reprdsentations,0.94,3
digital content creators will prioritize semantic html for improved accessibility,sigital conten53creators willgprioritize semanticahtml for improved accessibility,0.9382716049382716,1
builders have embraced the concept of energy modeling for accurate prediction of building performance,builders havesembraced the concept of energy modeling for accurate prediction of6building4performance,0.9702970297029703,2
he borrowed money from a family member to start a business,he borrowed money from aofamily member to start a business,0.9827586206896551,1
she was browsing through the shelves of young adult fiction at the bookstore,she was browsing through fhe shelves of youngeadult fiction at fhe bookstore,0.9605263157894737,3
companies will have leveraged amorphous computing for realtime analytics by 2042,companies will haveilsvsrageduamorphous computing for eealtime analytics by52043,0.9125,3
they had been gardening in the sundrenched yard tending to the flowers and vegetables,they had been gardebing in theesundrenched yard tending topthe fl0wers and vegstables,0.9411764705882353,4
incident response teams are conducting regular reviews of incident detection and response processes,incident response teams arz conducting regumar7rsviews of incidept detection and response processes,0.9494949494949495,3
we polished the cars headlights for better visibility,es polisheddthe cars headlights for betterivisibilitu,0.9245283018867925,2
she had already set up automatic backups before the system failure,she had already setoup automatic backups before theysystem failure,0.9696969696969697,2
the sun had been hanging low in the sky as they watched the sunset from the balcony,thr sun had brenmhanging low in the sku as they watchsd the sunset fromgthe balcony,0.927710843373494,5
they used to eat dinner late at night but changed to an earlier schedule,they used tojeat dinner late at night but changed to an earliercschedule,0.9722222222222222,2
physicians will have been leveraging big data to optimize assisted reproductive technology outcomes,physicians4aill have been ldveraging big data to optimize assisted reproductiveutechnology outcomez,0.9494949494949495,3
by 2030 the platform will have been scaling seamlessly for years,by 203m the platformgwill hav3 been scaling seamlesslyifor years,0.9375,3
before the fog settled in the sun had been casting its warm glow across the valley,beforesthe fog5settled in the sun had bren casting itswwarm glow5across fhe vallry,0.9146341463414634,3
we were exploring the world of fantasy through a series of epic novels,wepwere exploring ths world of fantasy3through a3serids of dptc novels,0.9,4
researchers are exploring the use of renewable resources in green chemistry,r3sdarchers are exploring the use of renewable resourcesbin green chemistry,0.96,2
the pyramids limestone casing was stripped away over the centuries,the pyramids lpmestone casing was stripped away obet the centuries,0.9545454545454546,2
many individuals have been fostering a love for reading in younger generations recognizing its lifelong impact on personal growth,many individualz have been fostering a love for reading in youngsr generations recognizjngvits lifelong impact on wersonalzgrowth,0.9534883720930233,4
urban agriculture initiatives will help reduce pollution by promoting local food production,urban agriculture initiatives wilm help reduce pollution by promoting local food production,0.989010989010989,1
they were attending a cultural festival immersing themselves in the traditions,they wers attending a cultural fzstival immersing themselves in the traditions,0.9743589743589743,2
they attended a conference on islamic studies,they attenddd a conference 8n islamic studiss,0.9333333333333333,3
telecommunications networks will enable remote infrastructure inspection,telecommunications5nztworks will enable remotr infrastructure inspection,0.9583333333333334,2
next month i will be incorporating more fermented foods into my diet for gut health,next month i will be incorporatipg mors fermented foods unto my diet for gut health,0.963855421686747,2
the platform has been promoting inclusivity and diversity,the platform hasgbeen promoting ipclusivity and diversity,0.9649122807017544,2
sustainable construction practices have led to the incorporation of green spaces within urban planning,sus5ainabld construction practices have led to the incorporation of green spaces withun urban planning,0.9705882352941176,2
the government has been focusing on rural development investing in infrastructure and poverty reduction,the government has been focusing on rural development investing in infrastructure and poverty reduction,1.0,0
he had organized a clothing drive to collect warm winter coats for those in need,he had organized a clothing0drive to collect warm winter coafs for those in need,0.975,2
we upgraded to allweather floor mats,we upgraded to9allweather floor mats,0.9722222222222222,1
the developers will have completed the website overhaul by the end of the month,ths developers will havs compldted the website overhaul by ths snd of8thw month,0.9113924050632911,3
decision trees are hierarchical structures used in classification and regression,drcision trses are hierarchical structuresnused in classificationiand rsgression,0.9375,3
polymer chemists are designing new materials with specific properties,polymer chemists are designinf new materials with specific properties,0.9855072463768116,1
i was sleeping with my hand hanging off the side of the bed,i was sleeping with my4hand hanging off fhd side of the b3d,0.9322033898305084,3
he examined the contributions of women in islamic history,he examined the contributions of womep in islamic history,0.9824561403508771,1
by 2040 assembly language will have continued to be essential for embedded systems programming,by 2040 assembly language eill have continued to beressential for embedded systems programming,0.9787234042553191,2
users have been discovering new channels through crosspromotion,users have bezn discovwring new2channels through5crosspromotion,0.9365079365079365,1
she crashed into a parked car while trying to avoid a cyclist,she crashed into a parkedqcar whils trying to avoid a cyclist,0.9672131147540983,1
analytical chemists are improving the sensitivity of mass spectrometry techniques,analytical chemists are improving the sensitivity of mass spectrometry techniques,1.0,0
they strategized between points to gain an advantage,they strateggzed between points to gain an advantage,0.9807692307692307,1
online banking platforms will offer accessibility options for individuals with visual impairments,online banking platforms will1offer accessibility options forlindividuals with visual impairments,0.979381443298969,2
in the future smart assistants will provide medical advice and symptom checking,jn the future1smart assistantszwilleprovide msdical advice and symptom checking,0.9367088607594937,2
promotions are introducing new championships to add excitement,promotions are introducingfnew championships to add excitement,0.9838709677419355,1
many students choose foreign education for its global exposure,many studznts choose for0ign education4for its global exposure,0.9516129032258065,2
we have been discussing current events in facebook groups,we have besn discussingycurrent events in8facebook groups,0.9473684210526315,2
surgeons are performing innovative procedures to treat congenital heart defects,surgeons are performing innovative procedures toqtreat congenital heart defects,0.9873417721518988,1
the batsman played a glance to fine leg for a boundary,the batsman played a glance to fine leg for asboundary,0.9814814814814815,1
civil servants are encouraged to resist engaging in corrupt practices,civilzs3rvants are encouraged to rssistaengaging in0corrupt practices,0.927536231884058,2
the promotion of organic cotton contributes to sustainable textile production,the promotion ofgorganic cotton confribut3s to sustainable tsxtile production,0.948051948051948,3
delivery robots will navigate sidewalks autonomously to fulfill local delivery orders,delivery robots will navigate sidewalks autonomously to fulfill local delivery ojdsrs,0.9764705882352941,1
in the upcoming weeks i will be focusing on mindful snacking to curb unhealthy cravings,in the upcoming weeks i will be focusing on mindful snacking to curb unheamthy cravings,0.9885057471264368,1
women have been actively engaging in environmental activism addressing gender and climate issues,women have been activdly engaging in snvironmental activism addrdssing gender and climate7issues,0.9583333333333334,4
we trained relentlessly pushing ourselves to our limits,we trained relentlessly pushing oursdlves to ourrlimits,0.9636363636363636,2
academic conferences provide platforms for global knowledge exchange,academic conferdnces provide platforms for global knowlsdge sxchangr,0.9411764705882353,2
white hat hackers are evaluating the security of softwaredefined networking solutions,white hat hackers are evaluating the security of softsaredefinzd nrtworkingksolutions,0.9529411764705882,1
