True Sentence,Predicted Sentence,Accuracy,Wrong syllables,LLM Sentence,LLM Accuracy,LLM Wrong syllables
biomedical text mining will have played a vital role in unraveling complex gene regulatory networks by 2040,a8km7dh4al tsxt ajning wilo hsve pla6ed a vitas robe i948aravelivg co8ooex hen1 regpl1to1y bzuwoq1s b6 2049,0.6822429906542056,2,automated text mining will have played a vital role in unraveling complex neural regulatory networks by 2049,0.9116279069767442,3
by 2290 researchers will have developed methods for reversing climate change,bt 2290 rssearch8rs zil2 havw debeloqed 9eth8ds fkr 8sbwrsing cwimate chznfe,0.7631578947368421,2,by 2290 researchers will have developed methods for observing climate change,0.9473684210526315,1
by 2050 amorphous computing will have transformed how we approach environmental conservation,bu 105p qm2roho8s cp9puting will have tr5nsforbed how05e a1prosch8wzviqonmchvaw cobsw1vatioo,0.7065217391304348,2,by 2050 quantum computing will have transformed how we approach environmental conservation,0.9340659340659341,1
by 2040 python will have remained the language of choice for data science and ai,by 204p pyth0q wil4 haae r1mained ths bsng7zb1 of ch0oxs for dar0 scieqct and ai,0.75,3,by 2040 python will have remained the language of choice for data science and ai,1.0,0
by 2070 disparities in digital access will have become a thing of the past,by 1070 diaparitirs in w8hitao accezs wi0p have becomw9s thing 7f uhr aasa,0.7567567567567568,4,by 2070 disparities in wealth access will have become a thing of the past,0.9387755102040817,1
biomedical text mining will have accelerated the identification of diagnostic biomarkers by 2041,biomzdicaz gexr hininw limlehave accwleraaed the odenrificaripn7ofcw8ag7osr8c v8lna18ers wyq2041,0.6875,2,biomedical gear mining will have accelerated the identification of catastrophic vulnerabilities by 2041,0.8241206030150754,2
by 2040 amorphous computing will have enabled unprecedented levels of data processing,bu 1040 anoqlhous co9p82inm si2l ha9e enavpax 6npreced88ted lesy3s ofzdata pr8cess9ng,0.7058823529411765,1,by 2040 anomalous computing will have achieved unprecedented levels of data processing,0.9005847953216374,2
by 2270 advancements in robotics will have been transforming the way surgeries are performed,by 2270 ssvam2wlzntsnigkrovoq9cs wkll havw ywrq t1avsdormong rh1 wa8 vurgsrieq01re pe2f8rmed,0.6521739130434783,1,by 2270 advancements in robotics will have transformed the way surgeries are performed,0.9438202247191011,1
advanced 3d data visualization techniques will enhance spatial understanding,advanced 3d dz8a visu1aisar80n qechbiques will ebhance spa6iaw umder3canding,0.8026315789473685,2,advanced 3d data visualization techniques will enhance spatial understanding,1.0,0
by 2050 amorphous computing will have transformed global supply chain logistics,by 8058 amorphots c8mpuribg will hsvz 6ransformew gl8bq0 shpolv chain bxvist8ds,0.7341772151898734,3,by 2058 amorphous computing will have transformed global supply chain ecosystems,0.9182389937106918,2
researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,racea1che8s wi0w havw dep4oyed swarm intwkoihrnce methids for co1l1boqsthvz bi8medical text miningmby 8042,0.7830188679245284,4,researchers will have deployed swarm intelligence methods for collaborative biomedical text mining by 2042,1.0,0
by 2035 personalized healthcare plans will have been developed through comprehensive information interoperability for twenty years,zy 2035 personaliwed hsalthcare klahs wil1 have been debflpped 6hrough coapqehehs8v1 ibroqncthonhpqtero0e1a9i08ti fir 5we79g 7eaqs,0.7153846153846154,3,by 2035 personalized healthcare plans will have been developed through comprehensive biotechnologies for several years,0.8306451612903226,2
developers will have created intuitive programming languages for amorphous computing by 2039,de0elip6rzqw7oc have created3im5uiqive prog9amghng 0anhuagec g0r amor8hwhs x87puuing by 2039,0.6847826086956522,2,developers have created intuitive programming languages for amorphous computing by 2039,0.9720670391061452,1
by 2047 deep reinforcement learning agents will have autonomously navigated biomedical literature for relevant information,by 2847 xweh reinfoqcemenr pearnihh 1genus 3i4psha41 auvovimo8sly n1vig8uew bi0medkcac lk5eratu1r for rzlevahq 9nforkauion,0.6967213114754098,2,by 2847 new reinforcement learning agents effortlessly autonomously navigate biomedical literature for relevant information,0.8979591836734694,3
by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information interoperability for thirty years,byk2045 predkct8ve analytics wil4 haverbeen ootib8zing dex8siohjaking prbqeavzs tbrough xomprehensive inforba68on 8mve8o0e8abi1ity rur rhirty hrars,0.7687074829931972,2,by 2045 predictive analytics will have been optimizing decisionmaking processes through comprehensive information availability for thirty years,0.9586206896551724,1
by 2290 centralized ict trends will have been shaping the future of work through automation,bg 219v centra0iczd ic6 trends w8lw qaveubewn shapivg the ru58rw of work thr2bgh automztiom,0.7802197802197802,4,by 2190 centralized tech trends will have been shaping the future of work through automation,0.9617486338797814,2
by 2041 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for thirty years,ny 20d1 qrecisi8n agr7cukture vechniq8ws xikl3haxe been igpr0vong 21p8 yielss rhqitgh co4pryh6nsi9e 8nr8rm8toondibtrruperabiziry fo8 4g8ttyyuears,0.696551724137931,2,by 2061 precision agriculture techniques will have been improving crop yields through comprehensive information interoperability for forty years,0.9757785467128027,2
by 2730 technological advancements will have uplifted marginalized communities,by 2730 twchnoaogidal 1xvan1enwmts wisc hvve uplifued marg8nakizsd xk7nuni59es,0.7307692307692307,1,by 2730 technological advancements will have uplifted marginalized communities,1.0,0
robots will be commonplace household helpers by the year 2050,robots zilc be c8mauqw2aczghius1hokd hempzrs bh9t8e gwar 2050,0.6229508196721312,2,robots will be communicating with humans before the year 2050,0.6721311475409836,1
by 2027 schools will have been implementing blended learning models for a significant period,bg 2028 sdhoous zikl have bedn iqpbebebting bcended wectaihg m0dwws f8r azsignificant pe2i8d,0.75,2,by 2028 schools will have been implementing blended learning models for a significant period,0.9891304347826086,1
by 2036 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,bu q9z6 ibmeqsivw enterta8nment sxperirnzws w8ll hav80bwab ehhvncex by personalized ihd81mati0n intzrop8rabolirg foq qwznuu years,0.7209302325581395,2,by 2960 immersive entertainment experiences will have been enhanced by personalized information interoperability for twenty years,0.9844961240310077,1
by 2150 assisted reproductive technology will have been a fundamental aspect of human evolution for centuries,ny 215e qssisjez reprwdbctivz techhosogbkfi8b havd beem q v7h5amevtal aspect 0c human evoputijn rkr cezt71oes,0.6972477064220184,3,by 2150 assisted reproductive technologies have been a fundamental aspect of human evolution for centuries,0.9674418604651163,1
by 2047 smart cities will have been leveraging information interoperability for over thirty years,bh 2047 snsrt c9tizs w82l habe beensaever1gi8g i0formati0b 9ngwropsrabil8ry for overgrh8rri ysars,0.711340206185567,3,by 2047 smart citizens will have been leveraging information interoperability for over thirty years,0.9897959183673469,1
by 2040 erlang will have remained a preferred language for building highly concurrent systems,bu 1040 eqlanu wico hawe rems8ned a7p1eferqed 1swg86ge for builxing highlg concqrren6 cgvrems,0.7311827956989247,2,by 1040 erlang will have remained a preferred language for building highly concurrent systems,0.989247311827957,1
by 2050 deep learning will have been surpassing humanlevel performance in many domains,b9 2950 deep lezrn9ng wil0 han8 beeb suqwassing huhanpwvec pzrfcrmabce hh gzn6 domains,0.7325581395348837,2,by 2950 deep learning will have been surpassing humanlevel performance in many domains,0.9883720930232558,1
chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,chinese companiws haae b1en inves6ing inwtqe dwvelopbwv7 pr 6g techwolxgy aizing fkr thw n1xt gewerari8m of commun8cagion,0.7933884297520661,2,chinese companies have been investing in the development of 6g technology aiming for the next generation of communication,1.0,0
by 2110 robots will have been seamlessly integrated into every aspect of surgical care,bg 2110crobocs wiwx have 9een sea0lesslu 8nteg1atwd intoieverg azpectdof suqgicaw caqe,0.7906976744186046,2,by 2110 robotics will have been seamlessly integrated into every aspect of surgical care,0.9885057471264368,1
by 2045 personalized travel itineraries will have been facilitated by comprehensive information interoperability for thirty years,by 2l45 pe1sonzlizww 5r8vek itinerqries wiok hsve oeen faciw8rar1cmbg comprehensiv1 8bdo1jat8lh imtxqoperabisity for thir6g wea8s,0.6821705426356589,2,by 2145 personalized travel itineraries will have been facilitating comprehensive adaptability and interoperability for thirty years,0.8735632183908046,3
innovators will have harnessed amorphous computing for precision agriculture by 2048,innovatorw w9sl have7harnessed ano8pk0us compb5ing f2rkprxxis8pn agricukturs bys2848,0.7619047619047619,1,innovators will have harnessed anomalous computing for precision agriculture by 2848,0.9404761904761905,2
by 2550 technological advancements will have benefited all segments of society,nh 2550 twchnocogicas scvahceme8ts wicm ha4e ben4fired aal szhmwn6s og casiety,0.717948717948718,2,in 2550 technological advancements will have benefited all segments of society,0.9743589743589743,1
biomedical text mining will have supported the identification of novel therapeutic targets by 2047,bioqed8cal 2exr miving zill have s7opor5sd 9he 8zen6ifi0ation of novel the1apeut8c 6argeus bu 2848,0.7755102040816326,3,biomedical text mining will have supported the identification of novel therapeutic targets by 2848,0.9795918367346939,1
by 2047 ensemble learning ensembles will have improved the robustness of biomedical text mining systems,by52047 ense9bxe csarnhnv ensembles wiol have imsrpwes the3robustness of biomec8capjrexr mining systems,0.8155339805825242,4,by 2047 ensemble learning ensembles will have improved the robustness of biomechanical mining systems,0.9509803921568627,1
by 2040 swift will have continued to evolve making ios development even more efficient,by 2050 vw8ft eill have cjntibusd v9zev8lvw bak8bg ios devemppmknt wven m8re efw8ciez6,0.7209302325581395,3,by 2050 swift will have continued evolving basic ios development even more efficiently,0.8953488372093024,3
by 2030 the government will have been improving public services for over a decade,byu2030q6he gpve9nvehs w8lw have been imqr0v8nh 0hbkic serv7ces foroc0er a drcads,0.7283950617283951,3,by 2030 the governments will have been improving public services for over a decade,0.9938650306748467,1
by 2031 financial institutions will have been implementing information interoperability standards for over a decade,ky 2031 finan1ial knsbiquthpna wilp havw bezn iaplr9ent8ng9ix8ormztiwn i7t1r0p1rqbixiay sgansards f0r 8vdrma decade,0.7130434782608696,2,by 2031 financial institutions will have been implementing information interoperability standards for over a decade,1.0,0
by 2790 every corner of the globe will have access to digital services,by 1790 wxer6 co1ner oc 6he hlobs w8ll qavz accebs ro digita2bwe1vices,0.7428571428571429,1,by 1790 every corner of the globe will have access to digital devices,0.9640287769784173,2
by 2310 the local government will have been supporting community development for generations,my 2310 the ljca6 goxwrvmentpwhkl have been a6wpo86hb9 coma8nivy dszelopmwnu ror generations,0.7282608695652174,3,by 2310 the local government will have been improving community development for generations,0.9508196721311475,1
companies will have utilized amorphous computing for predictive maintenance in space exploration by 2049,co8pan8es will havw btokized s9orph80b cobputhng 9pr prev90tive maintensqcr i8 cpace ecpl0r8ri7n7by 20f9,0.7115384615384616,2,companies will have utilized superphonon computing for preventive maintenance in space exploration by 2099,0.9047619047619048,3
educational institutions will have played a crucial role in narrowing the digital divide by 2110,educationsl iwstituti0nserill hqve p1ayzx a crucial5ro2e insna1rww8ng the diviual 4o7ide my 2110,0.78125,3,educational institutions will have played a crucial role in narrowing the digital divide by 2110,1.0,0
by 2030 ruby on rails will have continued to be popular for rapid web development,bn 2l30 1ubz on rsils w7px have cont9nued ro ve qopulsr for rcpixwwev cevelopkenu,0.7530864197530864,4,by 2130 pubs on rails will have continued to be popular for cooperative development,0.8902439024390244,2
by 2110 innovative biofiltration techniques will be widely adopted to purify contaminated water,by 1110 ibnovat74e biow8lu18u8kv uechn8quws wklwive widecy acopgad qo pu88fy zphtamghatds w081r,0.6210526315789474,1,by 2110 innovative bioluminescent techniques will be widely adopted to purify contaminated water,0.9109947643979057,1
the digital divide will have been conquered marking a new era of digital equity by 3020,gqe digitql siv7de wilx havw bewm ck8qhwrwd 9ar88ng ahnes s1a of wigwtal eq8iuy n9 302o,0.6781609195402298,2,the digital divide will have been conquered allowing a new era of digital equity in 3020,0.9371428571428572,2
by 2350 surgeons will have been embracing robotics as essential tools in their arsenal,by 2359 su9ge0bs 5uzl have been ebbracing rwb0tics qs esss0woal ro1ls 8vtth9pr arsenaz,0.7325581395348837,2,by 2359 surgeons will have been embracing robotics as essential roles within their arsenal,0.9431818181818182,2
by 2460 governments will have been addressing urbanization challenges for a long time,bh 2c68 gov6rhnenrs w9l0 hzve beek 1w28ewshng uqbankzati2n chawlsbgws wa1 q ppng0jpne,0.5529411764705883,1,by 2468 governments will have been addressing urbanization challenges with a new approach,0.8390804597701149,3
by 2260 researchers will have developed advanced techniques for space exploration,by 1160 researchw8s w1lw hqsd5dev9o0ped advahcew 6vchq7q8es for space expaoqst9on,0.7160493827160493,2,by 2160 researchers will have developed advanced technologies for space exploration,0.9512195121951219,2
governments will have prioritized digital infrastructure development by 2940,go81rvmevts wima habr pkikriuhzzw sig8tqb infrasgruc68re developmeot by 29d8,0.6710526315789473,2,governments will have prioritized sustainable infrastructure development by 2988,0.8974358974358975,2
humans will have documented the evolution of social structures in nonhuman primates by 2100,humans z8ll have d8xumwb2ed uhe wvolu5ion od6sxcial str8cturew ih bonhum5n primates bt 2100,0.7912087912087912,3,humans will have documented the evolution of social structures in nonhuman primates by 2100,1.0,0
scientists will have curated comprehensive knowledge graphs from biomedical literature by 2037,scie0tisus will have cu8atrw xomprrhen1ivw lnowledg9 graphv f1o7 bi9mzdiban l8r1rarure vh 20w8,0.723404255319149,2,scientists will have curated comprehensive knowledge graphs from biomedical literature by 2098,0.9787234042553191,1
companies will have implemented amorphous computing for disaster recovery systems by 2045,eompaniec wizc have impksvwn2ed amorpqo8s com0uting f08 x8sasuw8 rec80ery shstemw by 2o46,0.7191011235955056,3,companies will have implemented amorphous computing for disaster recovery systems by 2046,0.9887640449438202,1
by 2250 the government will have been implementing comprehensive healthcare for decades,by 2250 2he government d8o9 have keen ik0lwmenrimq comprehevsive healthcare for drcabes,0.8275862068965517,4,by 2250 the government will have been implementing comprehensive healthcare for decades,1.0,0
engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,wngowee8slwilc havz in8wg8a8rw am8rphous computimh ihtowinfrastruzugry inspect8ob drcnec bh 2o49,0.71875,1,engineers will have integrated amorphous computing into infrastructure inspection drones by 2049,1.0,0
by 2036 personalized mental health support will have been facilitated by seamless information interoperability for twenty years,by 1w36 persom1cized mewtaloh1abth support wkllehave beebsfa2i98tatec by swqncesb ivfpr8agikn ihuzropzrsbieity woz jwen6y y5z1s,0.6850393700787402,3,by 2036 personalized mental health support will have been facilitated by advances in information infrastructure with twenty years,0.84375,2
by 2037 global trade will have been facilitated by seamless information interoperability for twenty years,bw 2037 hdonal traxe zill have been 9acikitaqed ly seqmless ihaorma2i8n 9mweripwrabi19tyufor rwwbry years,0.7428571428571429,3,by 2037 global trade will have been facilitated by seamless information interoperability for many years,0.9711538461538461,1
users have been exploring youtubes virtual reality and 360degree videos,uzers hav1 beew a2p3ori6g ho8tubes virtuao r1aciru and 360xegrss wideos,0.7464788732394366,2,users have been exploring hottubes virtual racing and 360degree videos,0.9219858156028369,2
by 2040 the platform will have been setting industry standards for years,bg 2049 ahevplatfmr9 vklw havw besh sett9nh imx8stqu staqdards fkr h0arb,0.6666666666666666,1,by 2049 a new platform will have been setting industry standards for health,0.8979591836734694,2
by 2060 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,by 2070 ass8ate2 reproduct8ve r4ch0owogw wil1 haqw beev ua8nscqea7ed as 1 srandard fe8a8liq0 qreab7ewt eor seversl wec1ses,0.7131147540983607,2,by 2070 assisted reproductive technology will have been mainstreamed as a standard fertility treatment for several decades,0.9918032786885246,1
by 2030 researchers will have successfully mined vast amounts of biomedical data for novel insights,by 1030 r8swardhw8s wioc hawe succwszfu11y mined vasu smohnts of biomeb8dal daqa for fodwl48nsiwk6s,0.7272727272727273,4,by 2030 researchers will have successfully mined vast amounts of biomedical data for advancements,0.9183673469387755,1
by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,bga2048 e8txrtaonbenr 0patfwrms wiql h4be bern providiwg tsiborzd w1per8enxws thrzugh hbf81matiog intero8eramioiuy f0r 5hi8ty years,0.732824427480916,1,by 2048 entertainment platforms will have been providing tailored experiences through information interoperability for thirty years,1.0,0
by 2280 biomimicry will inspire innovative solutions for filtering pollutants from water,yye1280 b9pm8micry w8ll i0spire iq0ovativ1 s03uuiivs 5or nilte8ing p8lluran5s frxb zat1r,0.7045454545454546,1,by 2180 biomimicry will inspire innovative solutions for mitigating pollutants from water,0.9378531073446328,2
investments in digital education will have yielded inclusive societies by 2540,8nvestnebts im x8gitam echcari00wwisp habe 98wldyd incl8sife socie5izs bg 259w,0.6538461538461539,1,investments in digital technology will have widely inclusive societies by 2590,0.8589743589743589,3
by 2033 multimodal fusion techniques will have combined textual and imagebased biomedical data for analysis,ny 2033 hu07iboda0 cus9on techngqurs wilc havz combined rzxqual ans k6agebased biomedicaa data for anacys9s,0.8037383177570093,4,by 2033 neurobiomedical custom techniques will have combined textual and imagebased biomedical data for analysis,0.8949771689497716,1
quantum encryption will have made data breaches virtually impossible by 2035,quanuum enc1yp8i8n w8l4 have bads daqa vr9qchwsaviqqua3lygimpwssible by 20xd,0.7236842105263158,3,quantum encryption will have made data breaches virtually impossible by 2030,0.9868421052631579,1
researchers will have developed personalized medicine approaches based on insights from biomedical text mining by 2047,reveaqchers zpbl have ddveoooed pz8sona1owzd medicinexaqprosdhes based 8nuincighrs from bi8bedicam text bining 7ha10s8,0.7372881355932204,5,researchers will have developed personalized medicine approaches based on insights from biomedical text mining thanks,0.9446808510638298,1
ill drive you to your lesson at 4 pm,84b dr8ve y8u vx yourqpascpn at s pm,0.6388888888888888,2,bob drove you to your destination at 8 pm,0.7532467532467533,3
by 2042 sustainable urban planning will have been facilitated by datadriven information interoperability for thirty years,vh 8l42 s6stainavle u2banfpl1hning wibs hsve vreh eacieiratrx bh dausdrifwn inforn1t8o8 interlperabibity fpr vhirrhzyears,0.6942148760330579,1,by 2142 sustainable urban planning will have been accelerated by datadriven information interoperability for thirty years,0.9586776859504132,2
companies will have utilized amorphous computing for predictive maintenance in rail transport by 2049,cohp1nhes will have uailizes amirph8us computiwh for prdsi8t9ve9maibrenabcz in 1a8l arabwp8r6 by 2069,0.7128712871287128,5,companies will have utilized amorphous computing for predictive maintenance in all airports by 2069,0.93,2
by 2330 surgeons will have been pushing the boundaries of what is achievable with robotic assistance,by 1338 surgeons wi1l have be1b vushinn thw boumdqries 0f zhsu isyqzhie8able withfrovotic assis2ance,0.79,3,by 2338 surgeons will have been pushing the boundaries of the sustainable with robotic assistance,0.8934010152284264,2
by 2050 amorphous computing will have become essential for sustainable urban development,mg 2050 a0orphous computing qill ha0e bwcom1 essenrpa1nf3r s8staimabce uqban dzvel00jevt,0.7613636363636364,3,by 2050 amorphous computing will have become essential for sustainable urban development,1.0,0
nanotechnologybased pollution filters will have restored ecosystems by 2040,hqn0techn9woqyoasexypolluhion ficteqs will hzvs rwsrared5exosvstwms bg 2k40,0.6933333333333334,2,nanotechnologybased pollution filters will have restored ecosystems by 2040,1.0,0
by 2140 international cooperation will be essential for addressing transboundary water pollution,bg 2140 iw6srbariohal cowpe1a6ikhcwilsqbe esssntiac h8r adsrewsgbh uransbiundaryzwauwr p90lugion,0.6770833333333334,2,by 2140 international cooperation will be essential for addressing transboundary water pollution,1.0,0
by next week i will be incorporating more omega3 fatty acids into my diet,m9 gext zeek 8 will br iwcorqorar8ng bv1e omzg01 fatt89ac8ds inuo my diet,0.726027397260274,2,my next week i will be incorporating blue omega3 fattyacids into my diet,0.9379310344827586,3
physicians will have been exploring the potential of 3d bioprinting in assisted reproductive technology,physicwans duvo qa7e been 1xpwo1ibb rhe porentizl w4 3c bi8printinh in assiwqed 11pqozuctiv1 t1cinilxg9,0.6796116504854369,3,physicians have been exploring the potential of 3d bioprinting in assisted reproductive technologies,0.9556650246305419,2
by 2480 governments globally will have been promoting renewable resources for centuries,by q489 govwr79ents g1oba0ly3whll hzvz b5ev proqotihg renesaqoe rwso8rces dgr ceag8ries,0.7126436781609196,1,by 2489 governments globally will have been promoting renewable resources for centuries,0.9885057471264368,1
