True Sentence,Predicted Sentence,Accuracy,Wrong syllables
many users have been using youtube for diy and tutorial videos,manuusershavebeenusinggoutubefordiyandtutorialvideos,0.967741935483871,2
fairnessaware machine learning algorithms address biases in training data and model predictions,fairnessawaremachinelearningalgorithmsaddressbiaaesintrainingdstaandmodelpredictions,0.9789473684210527,2
progressive disclosure principles enhance user engagement by revealing information gradually,progressivedisclosureprinxiplzsemhanceuserengagementby4ebealinginformationg4adually,0.9347826086956522,6
in the distant epochs genetic engineers will have created designer babies,inthrdistsntepochagen4ticengineerswillhavecreateddesignerbabies,0.9452054794520548,4
physicists are investigating the principles behind quantum teleportation,physicistsareinvrstifatingtheprinciplesbehindquantumteleportation,0.9722222222222222,2
incident response teams are conducting regular drills for cyber incident response,incidentresponseteamsarexonducfingregulardrillsforxyberincidentresponse,0.9629629629629629,3
future digital health records will prioritize accessibility for patients and healthcare providers,futuredigitalhealthreco5dawillprioritizeacce3sibilityforpatirntwandhralthcareproviders,0.9381443298969072,6
by 2030 biodegradable electronics will have reduced ewaste significantly,by2030niodegradableelect5onicawimlhavereduledewadtesignificantly,0.9166666666666666,6
she participated in a charity run,sheparticipatedinsxharityrun,0.9393939393939394,2
by 2110 virtual reality classrooms will have been the norm for generations,by2110vsrtualrealityxlassroomswillhavebeentheno5mfotgrnerations,0.9324324324324325,5
electronic waste or ewaste piles up in landfills leaching harmful toxins,electronicwsstzoresastepilrsupinlandfillsleachingharmfult0xins,0.9305555555555556,5
she swerved to avoid hitting an animal,sheswervedtoavoidhittingananimal,1.0,0
he finished a home renovation project and installed new kitchen appliances,hefinishedahomjrenovation0rojectandinstallednewkitchen2ppliancea,0.9459459459459459,4
they were involved in a sideswipe collision,theywereinvolvedinasideswipecollision,1.0,0
we went on a hiking trip and admired panoramic views,weweztonahikingtripandadmiredpsnoramicviews,0.9615384615384616,2
app monetization strategies include inapp purchases and advertisements,ap0monstizationstrate7iesincludeinapppurchasrsandadve4tiaements,0.9142857142857143,6
champions are embracing the era of decentralized and fandriven sports ecosystems,championss4eembracingtheeraofdecentralizedandfandrivensportsecosystrms,0.9625,3
the watchful german shepherd barks to alert its owner of approaching strangers,thewatchfulgermsnshepherdbarkstoalertitsownerofapproachingatrangers,0.9743589743589743,2
geneticists have been exploring dna barcoding a technique used for species identification,geneticistahavebeenexploringdnabarcodingatechniqueusedforspeciesidentification,0.9887640449438202,1
the snowstorm covered the town in white,thesnowdtormcoveredthetowninwhite,0.9743589743589743,1
by 2100 assisted reproductive technology will have been a cornerstone of reproductive medicine for a century,by2100assistedreproductivetechnologywillhavrbeenacornerstoneofreproductivemedicinefo4acentury,0.9814814814814815,2
cultural anthropologists will play a crucial role in documenting and preserving endangered traditions,culturalanthropologistswillplayacrucialroleindocumentingandpresejvintendangjredtraditions,0.9702970297029703,3
she had encrypted her files before transferring them,shehadencryptedherfilesbeforettansfe4ringthem,0.9615384615384616,2
she will start a new shop,ahewillstartanewshop,0.96,1
the government faces public backlash after a controversial policy announcement,thegovernmentfscespublicbacklaahsfteracontroverwialpolicyannouncement,0.9487179487179487,4
by 2050 the platform will have been transforming industries for generations,by2050theplatformwillhavebeentransformingindustriesforgenerations,1.0,0
peace education programs have been continuously promoting understanding and empathy,peaceeducationprogramshaveberncontinuouslypromotingunderatandingandempathy,0.9759036144578314,2
engineers will have been anticipating future technological advancements,engineerswillhavebeenanticipatingfufutetechnologixaladvancements,0.9577464788732394,3
bangladeshi academics foster collaboration,bangladeshiacademicsfoatercollaboration,0.9761904761904762,1
they applied for a loan to buy a new car,theyappliedforaloantobuyanewcar,1.0,0
we should understand that life is not that easy,weshouldunderstandthatlifeisnotthateasy,1.0,0
they will have conducted user testing to identify areas for improvement,theywillhaveconductedusertestingtoidentifyareasforimprovement,1.0,0
training partners are pushing each other to the limit,trainingpartnersarepushingeach0thertothelimit,0.9811320754716981,1
the goalkeeper made a diving save to deny a certain goal,thegoalkeepermadeadivingsavetodenyacertaingoal,1.0,0
by next summer well be hosting garden parties in our lush backyard,bynwxtsgmmerwellbehostinggardenpartiesinou5lushbackyard,0.9545454545454546,3
biking walking and using public transportation are environmentally friendly ways to get around,bikizgwalkingandusingpublictransportationareenvironmentallyfriendlywaysfogetaround,0.9787234042553191,2
food manufacturers are incorporating superfoods into their product formulations,foodmsnufacturersarrincorporatingsuperfoodsintotheirproductfotmulations,0.9620253164556962,3
by 2090 ecologists will have reversed the effects of deforestation,bt2090ecologistswillhavrrrversedtherffectsofdeforestation,0.9393939393939394,4
he analyzed the interpretations of islamic law,heanalyzedtheinterpretations8fislamiclas,0.9565217391304348,2
sustainable agroforestry practices enhance biodiversity and soil conservation,sustainableagroforestrypracticesenhancebiodiversityandsoilconservation,1.0,0
i upgraded the cars stereo system with a subwoofer,iupgradedthecarsste4eosystemwithasubwoofer,0.98,1
she invested in real estate and earned rental income,sheinvestedinrealestateandearnedrentalincome,1.0,0
penetration testing will evolve to address emerging threats,penetrationtestingwillevolvetoaddressemrrgingthreats,0.9830508474576272,1
they eagerly anticipate market opportunities,theyeagerlyanticipatemaeketopportunitirs,0.9545454545454546,2
they will have optimized the website for faster checkout and payment processing,theywillhabeoptimizedthezebsiteforfastercheckoutsndpaymentprocessing,0.9620253164556962,3
by 2150 centralized ict regulations will have been ensuring ethical use of emerging technologies,by21f0cenfralizedictregulstionswillhavebeenensurinfethicaluseofemerginirechnologies,0.9375,6
the athletes competed in the championship and gave it their all,theathletescompetedinthechampionshipandgaveittheirall,1.0,0
they attended a pottery exhibition and admired the intricate designs,theyartendedapotteryexhibitionandadmitedtheintricatedrsigns,0.9558823529411765,3
gamification elements will enhance the shopping experience,gamificationelrmentswillenhancetheshoppiniexperience,0.9655172413793104,2
he had taught english to immigrants to help them integrate into society,hehadtaughten7lishtoimmjgrantstohelpthemintegrateintosociety,0.971830985915493,2
data visualization will empower citizens to engage with open data initiatives,datavisualizationwillempowercitizenstorngafewifhopendatain8tiatives,0.948051948051948,4
gaming platforms have implemented measures to combat toxicity in online spaces,gamingplatformshaveimplementedmessureatocombattoxixituinonlinespaces,0.9487179487179487,4
bangladeshi flavors will captivate palates,bangladjshiflavorswillcaptivate0alates,0.9523809523809523,2
before the fog settled in the sun had been casting long shadows across the valley,befotethefogsettledinthesunhadbeencastinglongshado3sacros3thevalley,0.9629629629629629,3
he repaired a dent in the fender,herepairedadentinthefender,1.0,0
they tried a vegetarian diet for a month as a dietary experiment,theytriedavegetatiandietfo5amonthasadietaryexperiment,0.96875,2
virtual events and conferences will provide accessibility accommodations for attendees,virrualeventsandconfe5enxeswillprobideaccessibilityaccommodationsforattendzea,0.9302325581395349,6
ecosystems will face unprecedented challenges due to shifting climate conditions,ecosystemswillfaceunprecedrntedxhallengesduetoshiftingclimateconditions,0.975,2
the gaming industry has addressed concerns about the impact of gaming on physical health,thegamingindustryhasaddressedconcernaabouttheimpactofgamingonphysicalhealth,0.9886363636363636,1
tiny water droplets cling to the vibrant petals of the lilies after a summer shower sparkling like tiny diamonds,finywaterdropletsclingtothevibrantpetalsoftheliliesafterasummershowersparklingliketinydiamonds,0.9910714285714286,1
he completed a home renovation project and renovated the kitchen cabinets,hecompletedahomerenovationprojectandrenovatedthekitchencabinets,1.0,0
they experimented with meal delivery services for convenience,theyexperimentedwithmealdeliveryservicesforconvenience,1.0,0
generative models such as variational autoencoders vaes generate new data samples,generativemodelssuchasvariationalautoencoderavaesgzneratenrwdatasamples,0.9629629629629629,3
he completed a woodworking project and crafted a beautiful chest,hecomplztedswo0dworkingprojextsndcraftedabeautifulchest,0.921875,5
developers will have been refactoring code regularly,developerswillhavzbeenrefactoringcodrregularly,0.9615384615384616,2
app development agencies collaborate with businesses to create customized solutions,appdevelopmentagencieacollaboratewithbusinessestocrratecustomizedsolutions,0.9759036144578314,2
by 2041 renewable energy integration will have been facilitated by datadriven information interoperability for thirty years,by2041rrnewableenergyintzgrationwillhavebeenfacilitatwdbydatadrivrninformationinteroperabilityforthirtyyeara,0.959349593495935,5
she has been exploring the food section for restaurant recommendations on facebook,shehasbeenexploringthefoodsectionforrestaurantrecommendationsonfacabook,0.9878048780487805,1
by 2070 the authorities will have been fostering innovation for nearly a century,bu2070theauthoritieswillhavebeenfosteringinnovationfornearlyacentury,0.9875,1
